STATION_ID,STATION_NAME,LATITUDE,LONGITUDE,STATION_TYPE,MMI_VALUE,MMI_STDDEV,REFERENCES,GMICE,PGA_VALUE,PGA_LN_SIGMA,PGV_VALUE,PGV_LN_SIGMA
ms_2973,Secundrabad,17.412,78.553,macroseismic,1,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.000172676,0.7,0.007001412,0.9
ms_2974,Sehore,23.204,77.085,macroseismic,5,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.047059019,1.4,2.331592043,1.3
ms_2975,Selhumau,26.681,81.133,macroseismic,4,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.011447895,0.7,0.540960448,0.9
ms_2976,Semaraha,25.92,82.536,macroseismic,5.5,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.063601071,1.4,3.587966433,1.3
ms_2977,Semharna,27.292,83.273,macroseismic,5.5,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.063601071,1.4,3.587966433,1.3
ms_2978,Semra,26.454,82.077,macroseismic,5.5,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.063601071,1.4,3.587966433,1.3
ms_2979,Semrahana,27.265,83.727,macroseismic,6,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.085957938,1.4,5.521336017,1.3
ms_2980,Semri,25.616,85.769,macroseismic,6,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.085957938,1.4,5.521336017,1.3
ms_2981,Sendhwa,21.681,75.094,macroseismic,3,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.002828532,0.7,0.127010286,0.9
ms_2982,Senthal,28.529,79.571,macroseismic,4,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.011447895,0.7,0.540960448,0.9
ms_2983,Seoni,22.45,77.468,macroseismic,3,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.002828532,0.7,0.127010286,0.9
ms_2984,Shadiyabad,25.65,83.755,macroseismic,5,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.047059019,1.4,2.331592043,1.3
ms_2985,Shahabad,28.566,79.007,macroseismic,4,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.011447895,0.7,0.540960448,0.9
ms_2986,Shahabad,27.644,79.944,macroseismic,4,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.011447895,0.7,0.540960448,0.9
ms_2987,Shahabganj,25.097,83.264,macroseismic,4,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.011447895,0.7,0.540960448,0.9
ms_2988,Shahdih,26.296,83.337,macroseismic,6,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.085957938,1.4,5.521336017,1.3
ms_2989,Shahdol,23.302,81.356,macroseismic,4,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.011447895,0.7,0.540960448,0.9
ms_2990,Shahijpur,25.546,81.902,macroseismic,6,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.085957938,1.4,5.521336017,1.3
ms_2991,Shahjahanpur,27.881,79.911,macroseismic,5,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.047059019,1.4,2.331592043,1.3
ms_2992,Shahpur,25.585,84.448,macroseismic,4,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.011447895,0.7,0.540960448,0.9
ms_2993,Shahpur Patori,25.639,85.581,macroseismic,5,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.047059019,1.4,2.331592043,1.3
ms_2994,Shahpur Undi,25.636,85.646,macroseismic,5,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.047059019,1.4,2.331592043,1.3
ms_2995,Shahpura,25.622,74.929,macroseismic,3,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.002828532,0.7,0.127010286,0.9
ms_2997,Shahrbanni,25.707,86.403,macroseismic,5,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.047059019,1.4,2.331592043,1.3
ms_2998,Shajapur,23.434,76.283,macroseismic,5,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.047059019,1.4,2.331592043,1.3
ms_2999,Shaktinagar,24.119,82.694,macroseismic,5,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.047059019,1.4,2.331592043,1.3
ms_3000,Shakund,25.163,86.819,macroseismic,4.5,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.023030741,0.7,1.116423124,0.9
ms_3001,Shakurabad,25.151,84.903,macroseismic,5.5,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.063601071,1.4,3.587966433,1.3
ms_3002,Shamli,29.448,77.31,macroseismic,4.5,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.023030741,0.7,1.116423124,0.9
ms_3003,Shampur,26.059,86.25,macroseismic,5.5,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.063601071,1.4,3.587966433,1.3
ms_3005,Shamsabad,27.016,78.123,macroseismic,4,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.011447895,0.7,0.540960448,0.9
ms_3006,Shankargarh,23.294,82.246,macroseismic,4,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.011447895,0.7,0.540960448,0.9
ms_3007,Shankargarh,25.223,81.676,macroseismic,4,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.011447895,0.7,0.540960448,0.9
ms_3008,Shankarpur,25.891,86.041,macroseismic,5,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.047059019,1.4,2.331592043,1.3
ms_3009,Shankarpur,26.842,79.091,macroseismic,4,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.011447895,0.7,0.540960448,0.9
ms_3010,Shantiniketan,23.679,87.68,macroseismic,4.5,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.023030741,0.7,1.116423124,0.9
ms_3011,Sheelanath,26.552,86.101,macroseismic,5,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.047059019,1.4,2.331592043,1.3
ms_3012,Sheikhpura,25.141,85.862,macroseismic,5,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.047059019,1.4,2.331592043,1.3
ms_3013,Sheohar,26.513,85.294,macroseismic,4.5,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.023030741,0.7,1.116423124,0.9
ms_3014,Sheopur,25.67,76.669,macroseismic,4.5,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.023030741,0.7,1.116423124,0.9
ms_3015,Sheorajpur,25.219,81.6,macroseismic,5,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.047059019,1.4,2.331592043,1.3
ms_3016,Sheorinarayan,21.721,82.594,macroseismic,4,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.011447895,0.7,0.540960448,0.9
ms_3017,Sherghati,24.559,84.799,macroseismic,5,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.047059019,1.4,2.331592043,1.3
ms_3019,Sherpur,23.931,78.226,macroseismic,5,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.047059019,1.4,2.331592043,1.3
ms_3020,Sherpur,26.164,85.304,macroseismic,5,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.047059019,1.4,2.331592043,1.3
ms_3021,Sherpur Kalan,28.512,80.189,macroseismic,4,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.011447895,0.7,0.540960448,0.9
ms_3022,Sherwa,25.07,83.119,macroseismic,3,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.002828532,0.7,0.127010286,0.9
ms_3023,Shigatse,29.267,88.885,macroseismic,5,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.047059019,1.4,2.331592043,1.3
ms_3024,Shikara,25.138,83.069,macroseismic,4,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.011447895,0.7,0.540960448,0.9
ms_3025,Shikarganj,25.016,83.117,macroseismic,5,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.047059019,1.4,2.331592043,1.3
ms_3026,Shikaripara,24.238,87.467,macroseismic,5,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.047059019,1.4,2.331592043,1.3
ms_3027,Shikarpur,28.28,78.02,macroseismic,4,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.011447895,0.7,0.540960448,0.9
ms_3028,Shikarpur,25.592,87.999,macroseismic,5,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.047059019,1.4,2.331592043,1.3
ms_3029,Shikarpur Majhi,27.81,85.589,macroseismic,7.5,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.212202584,1.4,20.12016781,1.3
ms_3030,Shikharpur,27.389,85.3,macroseismic,6,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.085957938,1.4,5.521336017,1.3
ms_3031,Shikohabad,27.104,78.588,macroseismic,4.5,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.023030741,0.7,1.116423124,0.9
ms_3032,Shillong,25.577,91.893,macroseismic,3,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.002828532,0.7,0.127010286,0.9
ms_3033,Shimla,31.103,77.173,macroseismic,5,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.047059019,1.4,2.331592043,1.3
ms_3034,Shivajinagar,25.89,86.021,macroseismic,5,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.047059019,1.4,2.331592043,1.3
ms_3035,Shivdwar,24.696,82.737,macroseismic,4,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.011447895,0.7,0.540960448,0.9
ms_3036,Shivgarh,25.583,82.042,macroseismic,3,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.002828532,0.7,0.127010286,0.9
ms_3037,Shivli,26.601,80.043,macroseismic,4,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.011447895,0.7,0.540960448,0.9
ms_3038,Shivpur,27.85,80.401,macroseismic,4,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.011447895,0.7,0.540960448,0.9
ms_3039,Shivpur (Pannuganj thana),24.662,83.265,macroseismic,5,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.047059019,1.4,2.331592043,1.3
ms_3040,Shivpuri,25.429,77.65,macroseismic,5,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.047059019,1.4,2.331592043,1.3
ms_3041,Shivrajpur,26.683,80.141,macroseismic,4,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.011447895,0.7,0.540960448,0.9
ms_3042,Shivrampur,25.224,80.831,macroseismic,4,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.011447895,0.7,0.540960448,0.9
ms_3043,Sho,28.568,84.726,macroseismic,6.5,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.116173627,1.4,8.496498499,1.3
ms_3044,Shoharganj,27.402,82.959,macroseismic,5.5,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.063601071,1.4,3.587966433,1.3
ms_3045,Shohratgarh,27.402,82.959,macroseismic,5,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.047059019,1.4,2.331592043,1.3
ms_3046,Shrikunth Chakpara,24.796,87.803,macroseismic,5.5,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.063601071,1.4,3.587966433,1.3
ms_3047,Shujalpur,23.4,76.72,macroseismic,5,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.047059019,1.4,2.331592043,1.3
ms_3048,Shuklaganj,26.476,80.38,macroseismic,5,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.047059019,1.4,2.331592043,1.3
ms_3049,Shukul Patti,26.816,84.084,macroseismic,5.5,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.063601071,1.4,3.587966433,1.3
ms_3050,Shyala,28.574,84.672,macroseismic,7,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.157010649,1.4,13.0748222,1.3
ms_3051,Shyam Deurawa,26.93,83.545,macroseismic,4,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.011447895,0.7,0.540960448,0.9
ms_3052,Shyampur,28.759,77.826,macroseismic,4,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.011447895,0.7,0.540960448,0.9
ms_3053,Shyampur/Dhania Toli,26.223,84.284,macroseismic,5,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.047059019,1.4,2.331592043,1.3
ms_3054,Siarmari,25.283,87.426,macroseismic,3,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.002828532,0.7,0.127010286,0.9
ms_3055,Siddhaur,26.761,81.397,macroseismic,4.5,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.023030741,0.7,1.116423124,0.9
ms_3056,Siddhbaba,29.063,80.132,macroseismic,3,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.002828532,0.7,0.127010286,0.9
ms_3057,Sidhauli,27.282,80.834,macroseismic,4.5,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.023030741,0.7,1.116423124,0.9
ms_3058,Sidhi,24.395,81.882,macroseismic,5,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.047059019,1.4,2.331592043,1.3
ms_3059,Sihora,28.189,79.29,macroseismic,4,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.011447895,0.7,0.540960448,0.9
ms_3060,Sijua,23.78,86.32,macroseismic,5,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.047059019,1.4,2.331592043,1.3
ms_3061,Sikandara,24.955,86.034,macroseismic,4,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.011447895,0.7,0.540960448,0.9
ms_3062,Sikandara,26.367,79.629,macroseismic,4,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.011447895,0.7,0.540960448,0.9
ms_3063,Sikandarpur,26.032,84.051,macroseismic,6,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.085957938,1.4,5.521336017,1.3
ms_3064,Sikandra Rao,27.686,78.378,macroseismic,4,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.011447895,0.7,0.540960448,0.9
ms_3066,Sikandrabad,28.449,77.694,macroseismic,4,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.011447895,0.7,0.540960448,0.9
ms_3067,Sikar,27.609,75.14,macroseismic,5,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.047059019,1.4,2.331592043,1.3
ms_3068,Sikri-Pahari,27.71,77.082,macroseismic,3,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.002828532,0.7,0.127010286,0.9
ms_3069,Silao,25.081,85.428,macroseismic,5,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.047059019,1.4,2.331592043,1.3
ms_3070,Silchar,24.832,92.779,macroseismic,4,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.011447895,0.7,0.540960448,0.9
ms_3071,Siliguri,26.708,88.427,macroseismic,5,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.047059019,1.4,2.331592043,1.3
ms_3072,Sillewada,21.291,79.124,macroseismic,3,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.002828532,0.7,0.127010286,0.9
ms_3073,Silra,26.527,86.169,macroseismic,5,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.047059019,1.4,2.331592043,1.3
ms_3074,Simaria,28.416,80.084,macroseismic,4,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.011447895,0.7,0.540960448,0.9
ms_3075,Simikot,29.971,81.821,macroseismic,2,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.00069887,0.7,0.029820318,0.9
ms_3076,Simra,25.391,87.074,macroseismic,5.5,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.063601071,1.4,3.587966433,1.3
ms_3077,Simra,27.913,84.972,macroseismic,6,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.085957938,1.4,5.521336017,1.3
ms_3078,Simri,25.641,84.109,macroseismic,4.5,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.023030741,0.7,1.116423124,0.9
ms_3079,Simri Bakhtiarpur,25.713,86.587,macroseismic,5,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.047059019,1.4,2.331592043,1.3
ms_3080,Simri Bhorha,25.754,86.6,macroseismic,5.5,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.063601071,1.4,3.587966433,1.3
ms_3081,Simria,24.275,85.656,macroseismic,4,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.011447895,0.7,0.540960448,0.9
ms_3082,Simrol,22.538,75.911,macroseismic,3,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.002828532,0.7,0.127010286,0.9
ms_3084,Simwutar,27.822,85.225,macroseismic,6,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.085957938,1.4,5.521336017,1.3
ms_3085,Sindhulimadhi,27.385,85.798,macroseismic,7,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.157010649,1.4,13.0748222,1.3
ms_3086,Sindri,23.798,86.7,macroseismic,4,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.011447895,0.7,0.540960448,0.9
ms_3087,Singawar (Isanagar),27.849,81.165,macroseismic,5.5,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.063601071,1.4,3.587966433,1.3
ms_3088,Singha Raja,26.724,82.514,macroseismic,6,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.085957938,1.4,5.521336017,1.3
ms_3089,Singhaura (Ghuriyawa),24.842,85.212,macroseismic,6,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.085957938,1.4,5.521336017,1.3
ms_3090,Singhia,26.295,85.873,macroseismic,6,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.085957938,1.4,5.521336017,1.3
ms_3091,Singhia,25.841,86.16,macroseismic,6,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.085957938,1.4,5.521336017,1.3
ms_3092,Singhwara,26.188,85.733,macroseismic,4.5,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.023030741,0.7,1.116423124,0.9
ms_3093,Singpura,26.523,80.258,macroseismic,5,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.047059019,1.4,2.331592043,1.3
ms_3094,Singrauli,24.199,82.667,macroseismic,5,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.047059019,1.4,2.331592043,1.3
ms_3095,Sinwar/Siwar,26.921,75.633,macroseismic,4,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.011447895,0.7,0.540960448,0.9
ms_3096,Siraia,27.885,80.87,macroseismic,4,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.011447895,0.7,0.540960448,0.9
ms_3097,Sirajganj,24.452,89.682,macroseismic,5,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.047059019,1.4,2.331592043,1.3
ms_3098,Sirathu,25.649,81.319,macroseismic,5,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.047059019,1.4,2.331592043,1.3
ms_3099,Sirdibas,28.404,84.799,macroseismic,6,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.085957938,1.4,5.521336017,1.3
ms_3100,Sirdilpur,25.637,85.585,macroseismic,5,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.047059019,1.4,2.331592043,1.3
ms_3101,Sireya (Bhagwanpur Haat),26.098,84.685,macroseismic,5.5,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.063601071,1.4,3.587966433,1.3
ms_3102,Sirna,26.194,85.292,macroseismic,5,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.047059019,1.4,2.331592043,1.3
ms_3103,Sirni,26.534,84.576,macroseismic,4,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.011447895,0.7,0.540960448,0.9
ms_3104,Sironj,24.099,77.7,macroseismic,5,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.047059019,1.4,2.331592043,1.3
ms_3105,Sirpur,21.344,82.192,macroseismic,3,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.002828532,0.7,0.127010286,0.9
ms_3106,Sirpur (Pharasgaon),22.7,75.813,macroseismic,3,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.002828532,0.7,0.127010286,0.9
ms_3107,Sirsa,29.533,75.017,macroseismic,4,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.011447895,0.7,0.540960448,0.9
ms_3108,Sirsa,25.258,82.092,macroseismic,5.5,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.063601071,1.4,3.587966433,1.3
ms_3110,Sirsiya,27.916,81.714,macroseismic,5.5,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.063601071,1.4,3.587966433,1.3
ms_3111,Sishania,27.494,82.652,macroseismic,5.5,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.063601071,1.4,3.587966433,1.3
ms_3112,Siswa Bazaar,27.146,83.756,macroseismic,5,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.047059019,1.4,2.331592043,1.3
ms_3113,Siswan,25.94,84.397,macroseismic,5,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.047059019,1.4,2.331592043,1.3
ms_3115,Sitamarhi,26.594,85.483,macroseismic,6,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.085957938,1.4,5.521336017,1.3
ms_3116,Sitamau,24.014,75.352,macroseismic,4,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.011447895,0.7,0.540960448,0.9
ms_3117,Sitapur,22.78,83.495,macroseismic,4,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.011447895,0.7,0.540960448,0.9
ms_3118,Sitapur,27.583,80.665,macroseismic,5,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.047059019,1.4,2.331592043,1.3
ms_3119,Sitarganj,28.929,79.7,macroseismic,4,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.011447895,0.7,0.540960448,0.9
ms_3120,Sithra,26.301,79.809,macroseismic,4,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.011447895,0.7,0.540960448,0.9
ms_3121,Siwan,26.218,84.356,macroseismic,5,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.047059019,1.4,2.331592043,1.3
ms_3122,Siwani Mandi,28.909,75.61,macroseismic,4,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.011447895,0.7,0.540960448,0.9
ms_3123,Sohagpur,23.32,81.363,macroseismic,3,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.002828532,0.7,0.127010286,0.9
ms_3124,Sohat,26.106,86.203,macroseismic,5.5,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.063601071,1.4,3.587966433,1.3
ms_3125,Sohgi Barwa,27.283,83.865,macroseismic,5,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.047059019,1.4,2.331592043,1.3
ms_3126,Soirai,25.535,82.186,macroseismic,4,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.011447895,0.7,0.540960448,0.9
ms_3127,Solan,30.903,77.096,macroseismic,1,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.000172676,0.7,0.007001412,0.9
ms_3128,Sole,27.984,85.193,macroseismic,6.5,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.116173627,1.4,8.496498499,1.3
ms_3129,Somnaha,25.951,85.711,macroseismic,5,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.047059019,1.4,2.331592043,1.3
ms_3130,Sonahatu,23.195,85.707,macroseismic,3,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.002828532,0.7,0.127010286,0.9
ms_3131,Sonaili,25.588,87.729,macroseismic,5,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.047059019,1.4,2.331592043,1.3
ms_3132,Sonarayanthadi,24.359,86.899,macroseismic,4,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.011447895,0.7,0.540960448,0.9
ms_3133,Sonauli,27.471,83.465,macroseismic,5,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.047059019,1.4,2.331592043,1.3
ms_3134,Sonbarsa,25.695,86.707,macroseismic,5,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.047059019,1.4,2.331592043,1.3
ms_3135,Sonekachh,22.973,76.346,macroseismic,4.5,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.023030741,0.7,1.116423124,0.9
ms_3136,Sonepat,28.928,77.092,macroseismic,3,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.002828532,0.7,0.127010286,0.9
ms_3137,Sonepur,25.698,85.166,macroseismic,5.5,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.063601071,1.4,3.587966433,1.3
ms_3138,Sonkhar,27.178,84.345,macroseismic,5.5,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.063601071,1.4,3.587966433,1.3
ms_3139,Sono,24.924,86.22,macroseismic,4,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.011447895,0.7,0.540960448,0.9
ms_3141,Sonua,22.57,85.46,macroseismic,4.5,0.8,Martin_at_al_2015_CaprioEtAl2015,CaprioEtAl2015,0.023030741,0.7,1.116423124,0.9
