EVENT,ID_0,NAME_0,FATALITIES,FATALITIES_GROUND_SHAKING,INJURIES,DISPLACED_POPULATION,AFFECTED_POPULATION,AFFECTED_UNITS,DAMAGED_UNITS,COLLAPSED_UNITS,UNIT_TYPES,ECONOMIC_LOSSES,INSURED_LOSSES,CURRENCY,INDUCED_EFFECTS,FLAG,REFERENCE,COMMENTS,INJURIES_SEVERE,INJURIES_GRAVELY,HOMELESS,DS5_COLLAPSE,INJURIES_LIGHT,INJURIES_CRITICAL,HOMELESS.1,SHELTERED,DS1_SLIGHT,DS2_MODERATE,DS3_EXTENSIVE,DS4_COMPLETE,TAXONOMY,GEM_TAXONOMY,OCCUPANCY,INJURIES_SERIOUSLY,EXTREMA_GRAVEDAD,DAMAGED_OR_DESTROYED_UNITS,EVACUATED,ECONOMIC_LOSSES_RES,RECONSTRUCTION_COST,DAMAGED_NOT_DESTROYED,MISSING,DESTROYED_UNITS,PARTIAL_DESTROY_UNITS,SLIGHT_DAMAGE,INJURIES_SLIGHT,INJURIES_SERIOUS,DAMAGED_SCHOOLS,RECOVERY_AND_RECONSTRUCTION_COSTS,MINOR_INJURIES,HOSPITALIZED,LOSSES,RECOVERY_AND_RECONSTRUCTION_COST,SLIGHTLY_INJURED,DESTROYED_OR_DAMAGED_BEYOND_REPAIR,HOMELESS_POPULATION,HOMELESS_PEOPLE,FATALITIES_AVALANCHE,lightly_injured,seriously_injured,ECONOMIC_RES_DAMAGES,DAMAGED_OR_DESTROYED,RECONSTRUCTION_COSTS,DAMAGED_SEVERELY,OCCUPANCY.1,BUILDINGS_DAMAGED_LOWER30%,BUILDINGS_DAMAGED_30%_TO_60%,BUILDINGS_DAMAGED_ABOVE60%,BUILDINGS_DAMAGE_OR_DESTROYED,DAMAGED_TOTALLY,DAMAGED_PARTIALLY,DEMOLISHED_UNITS,LIGHT_INJURY,BAD_INJURY,INJURIES_LIGHT ,INJURIES_SEVERE ,LIGHT,MODERATE,HEAVY,DS1_SLIGHT ,DS2_MODERATE ,SEVERELY_INJURED,DESTROYED_HOUSES,SLIGHTLY_DAMAGED,MODERATELY_DAMAGED,SEVERELY_DAMAGED
19900530_Sequence_Vrancea,ROU,Romania,14,14,362,,,,,,,30000000.0,,USD,,,Wikipedia English,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19900530_Sequence_Vrancea,ROU,Romania,14,14,700,,,,,,,23700000.0,,USD,,,NOAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19900530_Sequence_Vrancea,ROU,Romania,9,9,700,,,,,,,,23700000.0,USD,,,EM-DAT,1- The insured damages adjusted are 53084 ('000 US$). 2 - CPI 44.64588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19900530_Sequence_Vrancea,ROU,Romania,8,8,296,,,,,,,,,,,,Pomonis et al. 1990: https://www.istructe.org/IStructE/media/Public/Resources/report-eefit-vrancea-romania-20190812.pdf,1- Injuries light and severe are reported in the document as lighltly and seriously injured. Respectively-,75.0,,,,221.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,
20101103_M5.52_Kraljevo,SRB,Serbia,2.0,2.0,100.0,,,5967.0,1551.0,138.0,Buildings,,,,,,Wikipedia English,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20101103_M5.52_Kraljevo,SRB,Serbia,2.0,2.0,120.0,1470.0,27030.0,,,,,,132260000.0,USD,,,EM-DAT,,,,1470.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20101103_M5.52_Kraljevo,SRB,Serbia,2.0,2.0,100.0,,,,,,Buildings,,,USD,,,NOAA,1) AFFECTED_POPULATION includes deaths and injureds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20101103_M5.52_Kraljevo,SRB,Serbia,3.0,2.0,120.0,,,,6000.0,,,,100000000.0,EUR,,,IFRC,1) Economic Loss is referred in the reference as Damage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20101103_M5.52_Kraljevo,SRB,Serbia,,,,,,,16000.0,,Buildings,,,,,,United Nations,1) Sheltered people is referred in the reference as people displaced to collective centers,,,,,,,,772.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20110511_M5.1_Lorca,ESP,Spain,10,10,300,15000.0,15300.0,,,,,200000000.0,100000000.0,USD,,,EM-DAT,,,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20110511_M5.1_Lorca,ESP,Spain,9,9,300,,,,2277.0,1.0,Buildings,,490000000.0,EUR,,,"Mario A. Salgado-Galvez, Alex H. Barbat, Omar Dario Cardona, Martha Liliana Carreno, Comparing observed damages and losses with modelled ones using a probabilistic approach: The Lorca 2011 case, International Journal of Disaster Risk Reduction, Volume 19, 2016, Pages 355-365, ISSN 2212-4209, https://doi.org/10.1016/j.ijdrr.2016.09.008.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20110511_M5.1_Lorca,ESP,Spain,9,9,300,,,,,,,1200000000.0,,EUR,,,"Rojo, M. B., Beck, E., and Lutoff, C.: The street as an area of human exposure in an earthqauek aftermath: the case of Lorca, Spain, 2011, Nat. Nazards Earth Syst. Sci., 17, 581-594. https://doi.org/10.5194/nhess-17-581-2017, 2017.","The casualties were caused in streets near buildings and were due not to collapsing buildings but to falling cornices, balconies and other facade elements (Martinez Moreno et al., 2012).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20110511_M5.1_Lorca,ESP,Spain,12,9,324,,,,889.0,1.0,Buildings,700000000.0,484700000.0,EUR,,,"Alvarez, Victor. (2016). Perdidas economicas ocasionadas por el terremoto de Lorca del 11 de mayo de 2011.",889 Buildings damaged only in the city of Lorca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19920313_M6.68_Erzincan,TUR,Turkey,652,652,2000,,,,,,,13500000-7500000000,,USD,,,PAGERCAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19920313_M6.68_Erzincan,TUR,Turkey,653,653,2000,,,,,,,750000000,,USD,,,NOAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19920313_M6.68_Erzincan,TUR,Turkey,653,653,3850,95000.0,250000.0,,,,,750000000,10800000.0,USD,,,EMDAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19920313_M6.68_Erzincan,TUR,Turkey,544,544,2100,36000.0,,,,5500.0,Buildings,,,,,,EEFIT Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19920313_M6.68_Erzincan,TUR,Turkey,541,541,3850,,,15042.0,9227.0,7007.0,Buildings,667000000,,USD,,,U Colorado,http://cidbimena.desastres.hn/docum/crid/Abril2006/CD2/pdf/eng/doc8863/doc8863-contenido.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19951001_M6.42_Dinar,TUR,Turkey,90,90,200,,2076.0,1218.0,2473.0,,Buildings,,,,,,"Mitchell, W. A. (1996)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19951001_M6.42_Dinar,TUR,Turkey,95,95,348,,,,,5100.0,Buildings,205000000.0,,USD,,,NOAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19951001_M6.42_Dinar,TUR,Turkey,94,94,240,40000.0,120000.0,,,,,205800000.0,,USD,,,EMDAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19951001_M6.42_Dinar,TUR,Turkey,90,90,240,,,3712.0,4340.0,,Buildings,,,,,,EEFIT Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19980627_M6.28_AdanaCeyhan,TUR,Turkey,145,145,1600,8800.0,,,,,,1000000000,,USD,,,PAGERCAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19980627_M6.28_AdanaCeyhan,TUR,Turkey,145,145,1500,,,,,1700.0,Buildings,550000000,,USD,,,NOAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19980627_M6.28_AdanaCeyhan,TUR,Turkey,145,145,1600,88000.0,1500000.0,,,,,550000000,,USD,,,EMDAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19980627_M6.28_AdanaCeyhan,TUR,Turkey,145,145,1500,,,,,,,1300000000,,USD,,,UlusayKuru_1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19990817_M7.53_Izmit,TUR,Turkey,18373,18373,48901,,5840.0,,,,,,,,,,"Marza, V. I. (2004)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19990817_M7.53_Izmit,TUR,Turkey,17118,17118,50000,,,,73342.0,,Buildings,20000000000.0,,USD,,,NOAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19990817_M7.53_Izmit,TUR,Turkey,17127,17127,43953,600000.0,715000.0,,,,,25000000000.0,2000000000.0,USD,,,EMDAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19990817_M7.53_Izmit,TUR,Turkey,20000,20000,50000,,,,,,,30000000000.0,,USD,,,,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=11eeff220a5b9b0c82196e40d70f68b7b2629e8d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19990817_M7.53_Izmit,TUR,Turkey,18373,18373,48901,600000.0,,241000.0,108000.0,16400.0,Buildings,,,,,,,http://fatin.koeri.boun.edu.tr/depremmuh/eqspecials/kocaeli/Kocaelireport.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19991112_M6.71_Duzce,TUR,Turkey,894,894,4948,55000.0,,,,,Buildings,1000000000,,USD,,,PAGERCAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19991112_M6.71_Duzce,TUR,Turkey,894,894,4948,,,,,,Buildings,1000000000,,USD,,,NOAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19991112_M6.71_Duzce,TUR,Turkey,845,845,4948,55000.0,165000.0,,,,Buildings,1000000000,,USD,,,EMDAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20111023_M7.1_Van,TUR,Turkey,604,,2608,,,,4882.0,5739.0,Buildings,1500000000,,USD,,,NOAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20111023_M7.1_Van,TUR,Turkey,604,,4152,22000.0,32938.0,,,,Buildings,1500000000,90000000.0,USD,,,EMDAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20201030_M7_AegeanSea,TUR,Turkey,119,119,1053,15000.0,,,,,,,,,,,Wikipedia English,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20201030_M7_AegeanSea,TUR,Turkey,117,117,1054,,,,,,,400000000.0,,USD,,,NOAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20201030_M7_AegeanSea,TUR,Turkey,115,115,1034,5000.0,6034.0,,,,,450000000.0,,USD,,,EMDAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20201030_M7_AegeanSea,TUR,Turkey,117,117,1632,,,8703.0,700.0,103.0,Buildings,,,,,,https://link.springer.com/article/10.1007/s11069-021-05173-y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230206_M7.8_KahramanmarasGaziantep,TUR,Turkey,43566.0,43566.0,,,,,43000.0,156000.0,Buildings,,,,,,https://temblor.net/temblor/preliminary-report-2023-turkey-earthquakes-15027/,Data accessed on 23/02/23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230206_M7.8_KahramanmarasGaziantep,TUR,Turkey,,,,,,507000.0,,,Dwellings,,,,,,https://temblor.net/temblor/preliminary-report-2023-turkey-earthquakes-15027/,Data accessed on 23/02/23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230206_M7.8_KahramanmarasGaziantep,TUR,Turkey,,,,,,140000.0,42500.0,15910.0,Buildings,,,,,,https://hasar.6subatdepremi.org/,Data accessed on 05/03/23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230206_M7.8_KahramanmarasGaziantep,TUR,Turkey,45968.0,,100000.0,,,,,,,,1000000000.0,USD,,,STEER_EERI_Report,Data accessed on 29/03/23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230206_M7.8_KahramanmarasGaziantep,SYR,Syria,7259.0,,,,,,,,,,,,,,STEER_EERI_Report,Data accessed on 29/03/23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230206_M7.8_KahramanmarasGaziantep,SYR,Syria,3688.0,,14777.0,,,,2090.0,762.0,Buildings,,,,,,White Helmets,Data accessed on 06/06/23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230206_M7.8_KahramanmarasGaziantep,TUR,Turkey,,,,,,,312931.0,,Buildings,103000000000.0,,USD,,,UNDP PDNA Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56900000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
20230206_M7.8_KahramanmarasGaziantep,TUR,Turkey,,,,,,,894130.0,,Housing Units,,,,,,UNDP PDNA Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230206_M7.8_KahramanmarasGaziantep,TUR,Turkey,,,,1500000.0,,,,,,,,,,,https://news.un.org/en/story/2023/02/1133717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230206_M7.8_KahramanmarasGaziantep,TUR,Turkey,48440.0,48440.0,115000.0,,,,,,,,,,,,Wikipedia English,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230206_M7.8_KahramanmarasGaziantep,SYR,Syria,7250.0,7250.0,14500.0,,,,,,,,,,,,Wikipedia English,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19780916_M7.3_Tabas,IRN,Iran,25000,25000,,,40000.0,,,,,50000000.0,,USD,,,Zandian_et_al_2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19780916_M7.3_Tabas,IRN,Iran,20000,20000,,,,,,15000.0,Buildings,50000000.0,,USD,,,NOAA,"According to NOAA, 15000 “houses” were destroyed. Those buildings have been considered “dwellings”.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19780916_M7.3_Tabas,IRN,Iran,18220,18220,,,,,,,,,,,,,UTSU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19780916_M7.3_Tabas,IRN,Iran,15000-25000,15000-25000,,,,,,,,11000000.0,,USD,,,PAGER-CAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19780916_M7.3_Tabas,IRN,Iran,14800-15000,14800-15000,,,,,,,,,,,,,IIEES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19780916_M7.3_Tabas,IRN,Iran,15000,15000,,,,,,,,,,,,,Akasheh_And_Eshghi_1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19780916_M7.3_Tabas,IRN,Iran,15000,15000,,,,,,,,,,,,,Vahidifard_et_al_2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19780916_M7.3_Tabas,IRN,Iran,15000,15000,,,,,,,,,,,,,Shoja-Taheri_And_Anderson_1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19780916_M7.3_Tabas,IRN,Iran,15000,15000,,,,,,,,,,,,,Niazi_And_Kanamori_1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19780916_M7.3_Tabas,IRN,Iran,19600,19600,,,,,,,,,,,,,Motamed_et_al_2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19780916_M7.3_Tabas,IRN,Iran,15000,15000,,,,,,,,,,,,,Mohajer-Ashjai_And_Nowroozi_1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19780916_M7.3_Tabas,IRN,Iran,20000,20000,,,,,,,,,,,,,Ibrion_et_al_2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19780916_M7.3_Tabas,IRN,Iran,20000,20000,,,,,,,,,,,,,Berberian_Book_2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19780916_M7.3_Tabas,IRN,Iran,20000,20000,,,,,,15000.0,Buildings,,,,,,Berberian_1982,This EQ destroyed over 15 000 “housing” units.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19780916_M7.3_Tabas,IRN,Iran,19214-20000,19214-20000,,,,,,15000.0,Buildings,,,,,,Berberian_1979_b,This EQ destroyed over 15 000 “housing” units.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19780916_M7.3_Tabas,IRN,Iran,20000,20000,,,,,,15000.0,Buildings,,,,,,Berberian_1979_a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19780916_M7.3_Tabas,IRN,Iran,19216,19216,6400.0,,53994.0,,,,,,,,,,MScThesis_Tabasian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19780916_M7.3_Tabas,IRN,Iran,25000,25000,,,40000.0,,,,,50000000.0,,USD,,,EM-DAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19900620_M7.4_Manjil-Rudbar,IRN,Iran,40000,40000,105000,,500000.0,,,,,8000000000.0,115000000.0,USD,,,EM-DAT,,,,105000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19900620_M7.4_Manjil-Rudbar,IRN,Iran,35000,35000,60000,,,,,,,,,,,,UTSU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19900620_M7.4_Manjil-Rudbar,IRN,Iran,14276,14276,60000,,326849.0,,,,,,,,,,MScThesis_Tabasian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19900620_M7.4_Manjil-Rudbar,IRN,Iran,13000-40000,13000-40000,60000-105000,,,,100000.0,,Buildings,7200000000.0,,USD,,,Berberian_Book_2014,100000 “houses” damaged or destroyed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000.0,,,,,,,,,,,,,,,,,,,,,,,,
19900620_M7.4_Manjil-Rudbar,IRN,Iran,35000,35000,100000,,,,,,,,,,Landslides,,Zare_1993,,,,500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19900620_M7.4_Manjil-Rudbar,IRN,Iran,35000-50000,35000-50000,60000-105000,105000-400000,,,,200000,,,,,,,USGS,,,,500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200000.0,,,,,,,,,,,,,,,,,,,,,,,,
19900620_M7.4_Manjil-Rudbar,IRN,Iran,35000-50000,35000-50000,60000-105000,105000-400000,,,,200000,,,,,,,PAGER-CAT,,,,500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200000.0,,,,,,,,,,,,,,,,,,,,,,,,
19900620_M7.4_Manjil-Rudbar,IRN,Iran,40000,40000,,,,,,,,,,,,,Tehrantimes,,,,500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19900620_M7.4_Manjil-Rudbar,IRN,Iran,40000,40000,,,,,,314000,Buildings,,,,,,Tavakoli_And_Tavakoli_1992,,,,500000,,,,,,,,,,,RES,Residential,,,,,,,,,314000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19900620_M7.4_Manjil-Rudbar,IRN,Iran,,,,,,,,7486,Buildings,,,,,,Tavakoli_And_Tavakoli_1992,,,,,,,,,,,,,,,COM4,Health and training center,,,,,,,,,7486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19900620_M7.4_Manjil-Rudbar,IRN,Iran,,,,,,,11.0,,Buildings,,,,,,Tavakoli_And_Tavakoli_1992,,,,,,,,,,,,,,,COM4,Hospitals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19900620_M7.4_Manjil-Rudbar,IRN,Iran,,,,,,,120140.0,,Buildings,,,,,,Tavakoli_And_Tavakoli_1992,,,,,,,,,,,,,,,RES,Rural and urban houses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19900620_M7.4_Manjil-Rudbar,IRN,Iran,,,,,,,303.0,,Buildings,,,,,,Tavakoli_And_Tavakoli_1992,,,,,,,,,,,,,,,COM4,Health houses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19900620_M7.4_Manjil-Rudbar,IRN,Iran,,,,,,,71.0,,Buildings,,,,,,Tavakoli_And_Tavakoli_1992,,,,,,,,,,,,,,,COM4,Rural and urban health centers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19900620_M7.4_Manjil-Rudbar,IRN,Iran,,,,,,,1326.0,,Buildings,,,,,,Tavakoli_And_Tavakoli_1992,,,,,,,,,,,,,,,EDU,Schools,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19900620_M7.4_Manjil-Rudbar,IRN,Iran,>40000,>40000,>60000,,,,,,,,,,,,Tatar_And_Hatzfeld_2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19900620_M7.4_Manjil-Rudbar,IRN,Iran,>40000,>40000,>60000,,,,,,,,,,,,Sarkar_et_al_2003,,,,500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19900620_M7.4_Manjil-Rudbar,IRN,Iran,13000,13000,105000,,,,,,,7200000000.0,,USD,Tsunami,,Salaree_And_Okal_2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19900620_M7.4_Manjil-Rudbar,IRN,Iran,15000,15000,,,,,,,,,,,,,Ajorlou_et_al_2021,,,,500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19900620_M7.4_Manjil-Rudbar,IRN,Iran,35000-50000,35000-50000,60000-105000,,,,,,,8000000000.0,,USD,,,Alchetron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19900620_M7.4_Manjil-Rudbar,IRN,Iran,>40000,>40000,,,,,,,,,,,,,Badri_et_al_2006,,,,500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
