# 20010113_M7.7_Subduction median gmf, Stations:None, gmlt:MARN, Rupture:USGS
custom_site_id,lon,lat,AbrahamsonEtAl2018SSlabHigh,MontalvaEtAl2016SSlab,SiEtAl2020SSlab,ZhaoEtAl2006SSlabCascadia
t_4727,-89.74648,13.63608,0.16586453,0.18794268,0.2762646,0.14081259
t_4728,-89.76445,13.63608,0.16592066,0.18662901,0.27628365,0.13705413
t_4729,-89.72852,13.63608,0.16504896,0.18879598,0.27508765,0.14465702
t_473,-88.63257,13.23417,0.4135007,0.5698998,0.5670882,0.39948758
t_4730,-89.72852,13.65354,0.16430907,0.18797499,0.27415684,0.14183892
t_4731,-89.74648,13.65354,0.16242917,0.18554392,0.27166083,0.1381311
t_4732,-89.76445,13.65354,0.16681848,0.1866769,0.27733687,0.13599055
t_4733,-89.78242,13.65354,0.1546329,0.17838593,0.26022205,0.13095719
t_4734,-89.72852,13.671,0.16147996,0.18590252,0.27035922,0.13902128
t_4735,-89.78242,13.671,0.13440111,0.16436628,0.22979656,0.12852365
t_4736,-89.74648,13.671,0.16062483,0.18409508,0.26923838,0.13544753
t_4737,-89.62072,13.63608,0.14621374,0.18270206,0.24091735,0.16948223
t_4738,-89.63869,13.63608,0.17375742,0.20124096,0.2857568,0.16514951
t_4739,-89.65665,13.63608,0.15533383,0.18736482,0.25837454,0.16089211
t_474,-88.61461,13.25166,0.39248943,0.58471596,0.5457959,0.3831145
t_4740,-89.63869,13.65354,0.13944562,0.17602363,0.23173545,0.16154458
t_4741,-89.62072,13.65354,0.16393195,0.19589107,0.2709057,0.16569819
t_4742,-89.65665,13.65354,0.13602926,0.17216596,0.22709176,0.15745883
t_4743,-89.65665,13.671,0.14274068,0.17755662,0.23948598,0.15403976
t_4744,-89.62072,13.671,0.15271035,0.18757442,0.25389078,0.1619378
t_4745,-89.63869,13.671,0.14400814,0.1796618,0.24054493,0.15795834
t_4746,-89.63869,13.68846,0.12235253,0.16122098,0.20401433,0.12230647
t_4747,-89.69258,13.63608,0.17474909,0.19730397,0.28803837,0.15260953
t_4748,-89.67462,13.65354,0.14800459,0.18061806,0.24828757,0.1534406
t_4749,-89.71055,13.65354,0.1582915,0.18550451,0.2654538,0.14562912
t_475,-88.70444,13.23417,0.42790183,0.57273,0.5833579,0.42338508
t_4750,-89.69258,13.65354,0.15778951,0.18641171,0.26425737,0.14949785
t_4751,-89.69258,13.671,0.14550658,0.1775092,0.24581963,0.14639273
t_4752,-89.67462,13.671,0.14868209,0.18096869,0.25009215,0.15018192
t_4753,-89.71055,13.671,0.16087535,0.18683639,0.26938018,0.14267099
t_4754,-89.71055,13.68846,0.15034609,0.17965445,0.25439903,0.13972186
t_4755,-89.69258,13.68846,0.1533462,0.18288472,0.2584331,0.14330007
t_4756,-89.67462,13.68846,0.15913098,0.18800555,0.26654217,0.14693956
t_4757,-89.76445,13.671,0.14114991,0.17023177,0.24105363,0.13194728
t_4758,-89.78242,13.68846,0.13071395,0.1614531,0.22347368,0.12608856
t_4759,-89.76445,13.68846,0.13941099,0.16880769,0.23773362,0.12939237
t_476,-88.74037,13.23417,0.43105474,0.5797367,0.58779114,0.43510473
t_4760,-89.74648,13.68846,0.14463092,0.17350593,0.24653763,0.1327671
t_4761,-89.72852,13.68846,0.15429418,0.18109444,0.26046485,0.13620953
t_4762,-89.76445,13.70591,0.13126276,0.16261746,0.22449794,0.12684415
t_4763,-89.72852,13.70591,0.14948219,0.17766272,0.25375846,0.13341027
t_4764,-89.78242,13.70591,0.12493956,0.15684949,0.21377966,0.12365774
t_4765,-89.74648,13.70591,0.12525658,0.15869524,0.2152434,0.1300961
t_4766,-89.78242,13.72337,0.1148474,0.14845331,0.19673742,0.121232465
t_4767,-89.62072,13.68846,0.129781,0.16881493,0.21594222,0.125325
t_4768,-89.65665,13.68846,0.14005777,0.17535071,0.23590697,0.15064126
t_4769,-89.63869,13.70591,0.12646742,0.16495739,0.21245582,0.119512066
t_477,-88.7224,13.23417,0.4335777,0.5665075,0.5891732,0.4292713
t_4770,-89.65665,13.70591,0.1461212,0.17989616,0.24661803,0.1472711
t_4771,-89.62072,13.70591,0.14370243,0.1803868,0.24096131,0.15451686
t_4772,-89.63869,13.72337,0.14884797,0.18292195,0.2509112,0.1473768
t_4773,-89.65665,13.72337,0.15687568,0.18721049,0.2635623,0.1439306
t_4774,-89.62072,13.72337,0.15476924,0.18845226,0.2594777,0.15086575
t_4775,-89.65665,13.74082,0.1440995,0.17804424,0.24470697,0.14062825
t_4776,-89.62072,13.74082,0.1456346,0.18158841,0.24584217,0.14726362
t_4777,-89.71055,13.70591,0.1525975,0.18089901,0.25799686,0.1367886
t_4778,-89.67462,13.70591,0.14606749,0.17870432,0.24723099,0.14372097
t_4779,-89.69258,13.70591,0.14525308,0.17698534,0.24657476,0.14022705
t_478,-88.74037,13.25166,0.4323163,0.55540115,0.58742124,0.42507136
t_4780,-89.71055,13.72337,0.1456955,0.17597178,0.24814421,0.13387263
t_4781,-89.69258,13.72337,0.13166673,0.16647774,0.22533514,0.13717504
t_4782,-89.67462,13.72337,0.1420429,0.17555766,0.24148245,0.14052752
t_4783,-89.69258,13.74082,0.12455688,0.16057667,0.21410571,0.13415201
t_4784,-89.67462,13.74082,0.13626978,0.1710197,0.23286195,0.13736744
t_4785,-89.71055,13.74082,0.13509423,0.16808392,0.23141599,0.13098161
t_4786,-89.71055,13.75827,0.123017035,0.15838529,0.21125403,0.12811774
t_4787,-89.76445,13.72337,0.12859565,0.16045469,0.21975484,0.12430398
t_4788,-89.74648,13.72337,0.13243441,0.1642875,0.2264716,0.12743591
t_4789,-89.72852,13.72337,0.13245605,0.1652238,0.22713916,0.1306249
t_479,-88.70444,13.25166,0.42925006,0.54543227,0.5828063,0.413167
t_4790,-89.72852,13.74082,0.11773236,0.15310246,0.20224307,0.12786078
t_4791,-89.76445,13.74082,0.11662318,0.15066148,0.19979152,0.12177867
t_4792,-89.78242,13.74082,0.11734201,0.15054603,0.20061661,0.11881928
t_4793,-89.74648,13.74082,0.118278846,0.15280995,0.20290513,0.12479362
t_4794,-89.74648,13.75827,0.11818866,0.15271387,0.20246118,0.12217142
t_4795,-89.72852,13.75827,0.117844805,0.15319592,0.20220128,0.12512013
t_4796,-89.76445,13.75827,0.108584166,0.14363785,0.18585527,0.11927033
t_4797,-89.63869,13.74082,0.13790256,0.17445236,0.2340306,0.14392714
t_4798,-89.62072,13.75827,0.13281234,0.17135368,0.22557068,0.14371257
t_4799,-89.63869,13.75827,0.12449622,0.16328102,0.21218768,0.140523
t_48,-87.89595,13.23417,0.21626966,0.33245146,0.34148356,0.19065598
t_480,-88.75834,13.25166,0.41540053,0.5955381,0.57241046,0.43096012
t_4800,-89.65665,13.75827,0.12955607,0.16658014,0.22174853,0.13736627
t_4801,-89.62072,13.77572,0.11821054,0.15866281,0.20121224,0.11107278
t_4802,-89.63869,13.77572,0.11744624,0.15704706,0.20080943,0.10865813
t_4803,-89.65665,13.77572,0.119130336,0.15765664,0.20469998,0.13414827
t_4804,-89.62072,13.79317,0.104671784,0.14587303,0.17790586,0.108348936
t_4805,-89.65665,13.79317,0.107042484,0.14658774,0.18342932,0.10375425
t_4806,-89.63869,13.79317,0.09800079,0.13838908,0.16639403,0.1060419
t_4807,-89.69258,13.75827,0.11900895,0.15581478,0.20467943,0.13116018
t_4808,-89.67462,13.75827,0.13104908,0.1667978,0.22500956,0.13424295
t_4809,-89.71055,13.77572,0.11201755,0.14885454,0.1921669,0.12528455
t_481,-88.7224,13.25166,0.4327723,0.54515964,0.5867966,0.4191356
t_4810,-89.67462,13.77572,0.12387195,0.16084027,0.21302818,0.13115767
t_4811,-89.69258,13.77572,0.119529545,0.15626219,0.20535482,0.12820314
t_4812,-89.69258,13.79317,0.11348654,0.15097183,0.19472557,0.125284
t_4813,-89.67462,13.79317,0.11412283,0.15235318,0.19598843,0.12811476
t_4814,-89.71055,13.79317,0.115696155,0.1521176,0.19829912,0.12248516
t_4815,-89.71055,13.81062,0.11308154,0.14983274,0.19359714,0.11972233
t_4816,-89.69258,13.81062,0.10935152,0.1472657,0.18736614,0.12240557
t_4817,-89.96208,13.65354,0.08833754,0.119487554,0.14971253,0.10002618
t_4818,-89.96208,13.671,0.1441085,0.16093192,0.2311658,0.09962012
t_4819,-89.98005,13.671,0.08495582,0.11593274,0.14366561,0.09594069
t_482,-88.70444,13.26914,0.42137772,0.5431699,0.57438225,0.40285715
t_4820,-89.99801,13.671,0.08286212,0.113603786,0.13992746,0.09342275
t_4821,-90.01598,13.68846,0.07972224,0.1102675,0.13432992,0.08966314
t_4822,-89.98005,13.68846,0.13928527,0.15703803,0.22313386,0.095547475
t_4823,-89.99801,13.68846,0.12126798,0.14549927,0.19878568,0.093068704
t_4824,-89.96208,13.68846,0.13511515,0.15574694,0.21914107,0.0980952
t_4825,-89.99801,13.70591,0.13464041,0.15325685,0.21541558,0.0916714
t_4826,-90.01598,13.70591,0.12813886,0.14875111,0.20605706,0.08932096
t_4827,-90.03394,13.70591,0.076715596,0.10705001,0.1289799,0.08608163
t_4828,-90.05191,13.70591,0.07485828,0.104948685,0.12568018,0.08387831
t_4829,-90.06988,13.72337,0.12009433,0.14135303,0.19209129,0.08146577
t_483,-88.63257,13.25166,0.384258,0.6079288,0.53819484,0.38911986
t_4830,-90.01598,13.72337,0.12297638,0.14541136,0.19879057,0.087977394
t_4831,-90.05191,13.72337,0.1280272,0.14662635,0.20321588,0.08357953
t_4832,-90.03394,13.72337,0.124367125,0.14544849,0.19955704,0.085750125
t_4833,-90.05191,13.74082,0.13337551,0.14889036,0.20946068,0.08787632
t_4834,-90.06988,13.74082,0.122483015,0.14245686,0.19462863,0.080286294
t_4835,-90.01598,13.74082,0.12036315,0.14354637,0.19477752,0.086627804
t_4836,-89.98005,13.70591,0.12119593,0.1459774,0.19911298,0.09408361
t_4837,-89.96208,13.70591,0.108848326,0.1375223,0.18243688,0.09550498
t_4838,-89.96208,13.72337,0.10360841,0.13320082,0.17409143,0.09397982
t_4839,-89.98005,13.72337,0.10252852,0.13181831,0.17186399,0.091597855
t_484,-88.59664,13.26914,0.27664694,0.6541182,0.393042,0.36282918
t_4840,-89.99801,13.72337,0.10649953,0.13451031,0.17713249,0.089277394
t_4841,-89.99801,13.74082,0.08895965,0.11951431,0.14971754,0.08788087
t_4842,-89.96208,13.74082,0.09367811,0.124567434,0.1580598,0.09245074
t_4843,-89.98005,13.74082,0.09983353,0.12952018,0.16738491,0.09013665
t_4844,-89.96208,13.75827,0.101159595,0.13106763,0.16960604,0.09091912
t_4845,-89.98005,13.75827,0.0888139,0.119745895,0.14958496,0.08867207
t_4846,-90.03394,13.74082,0.121956155,0.14375918,0.19586,0.08445996
t_4847,-90.06988,13.75827,0.1157616,0.138253,0.18541239,0.079100534
t_4848,-90.01598,13.75827,0.08981777,0.119947076,0.15053315,0.08434054
t_4849,-90.05191,13.75827,0.11788484,0.1402849,0.18906909,0.081106685
t_485,-88.61461,13.26914,0.28036538,0.6568085,0.3970215,0.36871654
t_4850,-90.03394,13.75827,0.114507966,0.13883628,0.18555059,0.08316442
t_4851,-90.01598,13.77572,0.085002035,0.11553017,0.14258654,0.08299808
t_4852,-90.06988,13.77572,0.12712663,0.144207,0.19954619,0.083142504
t_4853,-90.05191,13.77572,0.10916195,0.13439551,0.17702672,0.0798632
t_4854,-90.03394,13.77572,0.09274015,0.12212543,0.15434094,0.08096974
t_4855,-90.06988,13.79317,0.110779755,0.13466944,0.17784378,0.07671667
t_4856,-90.08784,13.74082,0.11640554,0.13816011,0.18588553,0.07828082
t_4857,-90.08784,13.75827,0.12241496,0.14128596,0.193146,0.08232721
t_4858,-89.99801,13.75827,0.09261403,0.122823626,0.15535654,0.08648024
t_4859,-89.99801,13.77572,0.088101685,0.11874751,0.14791296,0.08507747
t_486,-88.63257,13.26914,0.2840829,0.65862185,0.4009821,0.37463
t_4860,-89.98005,13.77572,0.08547698,0.11663646,0.14389977,0.087206185
t_4861,-89.96208,13.77572,0.08899294,0.1202983,0.14997044,0.08938714
t_4862,-89.98005,13.79317,0.08693514,0.11804009,0.14611828,0.08574094
t_4863,-89.99801,13.79317,0.087150924,0.11788544,0.14616059,0.083674416
t_4864,-89.96208,13.79317,0.08172864,0.11337718,0.13766181,0.08785683
t_4865,-89.99801,13.81062,0.08733653,0.11807004,0.14622238,0.08227285
t_4866,-89.98005,13.81062,0.08200007,0.11337554,0.13780671,0.08427817
t_4867,-89.96208,13.81062,0.07616982,0.10785195,0.12804945,0.06838668
t_4868,-89.83632,13.77572,0.10420713,0.13732933,0.17720808,0.106103025
t_4869,-89.80038,13.79317,0.09689096,0.13175833,0.16499697,0.109082654
t_487,-88.61461,13.28663,0.37743515,0.5722571,0.52905315,0.36254588
t_4870,-89.83632,13.79317,0.0903492,0.12447865,0.15337081,0.082406454
t_4871,-89.81835,13.79317,0.09504447,0.12948683,0.16166522,0.106532216
t_4872,-89.81835,13.81062,0.078926794,0.11332514,0.13295059,0.08268761
t_4873,-89.80038,13.81062,0.08221222,0.117191955,0.13889249,0.08463426
t_4874,-89.83632,13.81062,0.08509296,0.11933477,0.1440702,0.08077504
t_4875,-89.83632,13.82806,0.07486942,0.10873592,0.12572153,0.07915831
t_4876,-89.81835,13.82806,0.07221405,0.10596454,0.12092377,0.08100198
t_4877,-89.80038,13.82806,0.07379293,0.10805452,0.123693764,0.08287705
t_4878,-89.89021,13.77572,0.09268981,0.12535223,0.1571085,0.09862769
t_4879,-89.87225,13.77572,0.096650414,0.12948352,0.16402197,0.10106713
t_488,-88.59664,13.28663,0.38350457,0.5500516,0.5337011,0.35665166
t_4880,-89.89021,13.79317,0.08239398,0.115370736,0.1392231,0.07668558
t_4881,-89.85428,13.79317,0.093066424,0.12664552,0.15796903,0.10157334
t_4882,-89.87225,13.79317,0.09057809,0.12382652,0.15354192,0.09916499
t_4883,-89.87225,13.81062,0.08560189,0.11903982,0.14484279,0.077055864
t_4884,-89.89021,13.81062,0.079032585,0.11202204,0.1332798,0.075250216
t_4885,-89.85428,13.81062,0.082235925,0.11602964,0.13898931,0.078898296
t_4886,-89.87225,13.82806,0.06765943,0.099995255,0.112941325,0.07556909
t_4887,-89.89021,13.82806,0.081720755,0.114858724,0.13793845,0.07382462
t_4888,-89.94411,13.81062,0.08578072,0.117702745,0.14453551,0.088427715
t_4889,-89.90818,13.81062,0.08437595,0.11706811,0.14250346,0.09275934
t_489,-88.63257,13.28663,0.38685173,0.5633693,0.5385971,0.36847717
t_4890,-89.92615,13.81062,0.07094678,0.102882065,0.11897318,0.07174534
t_4891,-89.94411,13.82806,0.070025034,0.1017343,0.11733852,0.06879197
t_4892,-89.90818,13.82806,0.0753718,0.10798403,0.1267837,0.07211282
t_4893,-89.92615,13.82806,0.067157246,0.09884133,0.1121572,0.07043492
t_4894,-89.92615,13.84551,0.06212022,0.09312434,0.10325803,0.06913153
t_4895,-89.94411,13.84551,0.07397139,0.1060217,0.124204576,0.067541525
t_4896,-89.90818,13.84551,0.06549771,0.097347625,0.1091424,0.07075427
t_4897,-89.90818,13.86295,0.07040464,0.10288911,0.1180114,0.06940689
t_4898,-89.98005,13.82806,0.07146804,0.10277783,0.11978532,0.0656065
t_4899,-89.99801,13.82806,0.06939863,0.10034919,0.11613942,0.0640656
t_49,-87.87799,13.23417,0.1546793,0.29113704,0.25012386,0.1475825
t_490,-88.63257,13.30411,0.3791038,0.5573593,0.53001416,0.35827708
t_4900,-89.96208,13.82806,0.06759225,0.098853156,0.113048434,0.067182206
t_4901,-89.96208,13.84551,0.062759474,0.09358847,0.10442478,0.0659826
t_4902,-89.98005,13.84551,0.06536797,0.09629231,0.10912298,0.06445568
t_4903,-89.99801,13.84551,0.062328573,0.092712775,0.10378004,0.06296155
t_4904,-89.98005,13.86295,0.06325867,0.09405284,0.105418526,0.06331132
t_4905,-89.96208,13.86295,0.0725674,0.104361676,0.12164457,0.06479049
t_4906,-89.99801,13.86295,0.060073607,0.090266414,0.0997707,0.061863005
t_4907,-89.96208,13.88039,0.057361625,0.087469205,0.0949614,0.06360631
t_4908,-89.85428,13.82806,0.074260436,0.10774256,0.124717474,0.077347815
t_4909,-89.85428,13.84551,0.08334401,0.11734621,0.14085346,0.07581003
t_491,-88.61461,13.30411,0.3832148,0.5388692,0.5327014,0.3524116
t_4910,-89.89021,13.84551,0.08125417,0.114470676,0.13705568,0.091407344
t_4911,-89.87225,13.84551,0.07970441,0.11325461,0.134432,0.074093424
t_4912,-89.85428,13.86295,0.09514159,0.12873141,0.16063727,0.09377998
t_4913,-89.89021,13.86295,0.07363024,0.10665606,0.12370444,0.07100531
t_4914,-89.87225,13.86295,0.07209313,0.10531663,0.121000394,0.07263195
t_4915,-89.87225,13.88039,0.078277685,0.11197463,0.13183577,0.07118508
t_4916,-89.89021,13.88039,0.08457901,0.11790896,0.14247218,0.08788071
t_4917,-89.85428,13.88039,0.06597077,0.09885332,0.10996607,0.072782554
t_4918,-89.83632,13.84551,0.090362996,0.124705695,0.15309022,0.0979053
t_4919,-89.81835,13.84551,0.080374695,0.11509688,0.13568963,0.07933269
t_492,-88.59664,13.30411,0.3701359,0.55572194,0.52003217,0.3465924
t_4920,-89.80038,13.84551,0.09379417,0.12899923,0.15927434,0.102427386
t_4921,-89.80038,13.86295,0.08774805,0.12317565,0.14869455,0.079421245
t_4922,-89.83632,13.86295,0.08863855,0.12310199,0.15000406,0.09590499
t_4923,-89.81835,13.86295,0.0864079,0.12136836,0.14627615,0.077683106
t_4924,-89.80038,13.88039,0.07363786,0.108514555,0.12355429,0.07772643
t_4925,-89.83632,13.88039,0.073651314,0.1077955,0.1237566,0.074405044
t_4926,-89.81835,13.88039,0.069614254,0.10368762,0.1163222,0.0760536
t_4927,-89.80038,13.89784,0.06802757,0.102193944,0.1135871,0.07605399
t_4928,-89.92615,13.86295,0.064575076,0.0961891,0.10761304,0.06783798
t_4929,-89.94411,13.86295,0.07463633,0.106799915,0.12528992,0.06629969
t_493,-88.68647,13.25166,0.4071481,0.58967626,0.5623861,0.4071693
t_4930,-89.92615,13.88039,0.07566312,0.10825263,0.12706916,0.08401745
t_4931,-89.90818,13.88039,0.072119705,0.10484252,0.120999224,0.068071134
t_4932,-89.94411,13.88039,0.07461322,0.10685936,0.12516965,0.08213928
t_4933,-89.94411,13.89784,0.082223065,0.11451381,0.13773206,0.08059497
t_4934,-89.92615,13.89784,0.08037516,0.11308042,0.13491026,0.08241094
t_4935,-89.90818,13.89784,0.07998904,0.11306237,0.13443796,0.08426062
t_4936,-89.94411,13.91527,0.07779132,0.11022903,0.13026997,0.07906646
t_4937,-89.92615,13.91527,0.08446812,0.1170806,0.14139487,0.080821894
t_4938,-89.99801,13.88039,0.064685866,0.09552548,0.1078607,0.060770407
t_4939,-89.98005,13.88039,0.056121424,0.085840784,0.09280311,0.062173855
t_494,-88.66851,13.25166,0.41463065,0.56490934,0.5683396,0.401159
t_4940,-89.98005,13.89784,0.056163743,0.086113565,0.09284219,0.061043665
t_4941,-89.96208,13.89784,0.056859773,0.08705567,0.09407068,0.06243044
t_4942,-89.99801,13.89784,0.0546691,0.084154814,0.0902537,0.059684135
t_4943,-89.96208,13.91527,0.06024028,0.09117642,0.10009363,0.06126587
t_4944,-89.99801,13.91527,0.06762441,0.098884895,0.11279371,0.073984355
t_4945,-89.98005,13.91527,0.06129342,0.09216428,0.10194821,0.059923634
t_4946,-89.96208,13.93271,0.08008972,0.11217918,0.13358554,0.0758836
t_4947,-89.83632,13.89784,0.072893865,0.107097074,0.12241778,0.07285699
t_4948,-89.81835,13.89784,0.066659294,0.10030405,0.111192055,0.07444438
t_4949,-89.81835,13.91527,0.08908708,0.12419516,0.15042244,0.09197617
t_495,-88.65054,13.25166,0.29417065,0.6706022,0.41164115,0.3908158
t_4950,-89.83632,13.91527,0.09397734,0.12824103,0.15816714,0.09004693
t_4951,-89.80038,13.91527,0.077265844,0.11269194,0.13015303,0.07440778
t_4952,-89.81835,13.93271,0.09338475,0.12825517,0.15720856,0.09000318
t_4953,-89.80038,13.93271,0.08854258,0.124232665,0.14950226,0.09188346
t_4954,-89.83632,13.93271,0.09369403,0.12798744,0.15737824,0.0881462
t_4955,-89.81835,13.95015,0.088047884,0.12328539,0.148248,0.088060364
t_4956,-89.83632,13.95015,0.08753774,0.122297704,0.14717478,0.08627324
t_4957,-89.87225,13.89784,0.08230282,0.116140746,0.13865101,0.0880551
t_4958,-89.89021,13.89784,0.080306046,0.11375302,0.1351222,0.08614255
t_4959,-89.85428,13.89784,0.06991386,0.10349483,0.11712396,0.07129357
t_496,-88.66851,13.26914,0.40097973,0.57366705,0.5546499,0.3908005
t_4960,-89.85428,13.91527,0.08920949,0.123322874,0.15016203,0.08814548
t_4961,-89.87225,13.91527,0.09356312,0.126812,0.15680775,0.08627071
t_4962,-89.89021,13.91527,0.08390611,0.11736516,0.14098139,0.08442558
t_4963,-89.89021,13.93271,0.084839925,0.11830669,0.14228456,0.08272799
t_4964,-89.87225,13.93271,0.08848149,0.122189835,0.1484318,0.08450767
t_4965,-89.85428,13.93271,0.108657554,0.13979062,0.17921534,0.0863147
t_4966,-89.85428,13.95015,0.10024135,0.1330318,0.16651557,0.084509425
t_4967,-90.05191,13.79317,0.10394737,0.1305324,0.16945106,0.07861721
t_4968,-90.01598,13.79317,0.083049096,0.113712296,0.13922231,0.081654534
t_4969,-90.03394,13.79317,0.09013442,0.119839214,0.15005994,0.07968303
t_497,-88.68647,13.26914,0.40318745,0.57710963,0.5574712,0.39682704
t_4970,-90.05191,13.81062,0.0849733,0.11486753,0.14140208,0.076523885
t_4971,-90.03394,13.81062,0.0819915,0.11242557,0.13703379,0.07839611
t_4972,-90.01598,13.81062,0.0803227,0.111132294,0.13458793,0.08031157
t_4973,-90.06988,13.81062,0.10536913,0.13084717,0.17014635,0.075521626
t_4974,-90.06988,13.82806,0.08584114,0.115297705,0.14203806,0.073514
t_4975,-90.01598,13.82806,0.07753796,0.10845301,0.12984018,0.078971565
t_4976,-90.03394,13.82806,0.08006693,0.110623,0.13373953,0.07711126
t_4977,-90.05191,13.82806,0.07921706,0.10951646,0.13209398,0.075291865
t_4978,-90.06988,13.84551,0.07476745,0.104963176,0.124489695,0.07233306
t_4979,-90.03394,13.84551,0.077816226,0.10848663,0.12991424,0.07582843
t_498,-88.65054,13.26914,0.39836055,0.57038265,0.5514212,0.38477907
t_4980,-90.01598,13.84551,0.07265002,0.1035879,0.1215432,0.077634476
t_4981,-90.05191,13.84551,0.07601622,0.10645123,0.12675117,0.07406107
t_4982,-90.05191,13.86295,0.075431876,0.10591919,0.12563446,0.07283423
t_4983,-90.01598,13.86295,0.06257355,0.092896715,0.104185075,0.060443882
t_4984,-90.03394,13.86295,0.074875765,0.10563852,0.124953344,0.074550465
t_4985,-90.03394,13.88039,0.06542173,0.095908254,0.10900547,0.058047347
t_4986,-90.05191,13.88039,0.06781736,0.0982445,0.11295688,0.07161186
t_4987,-90.01598,13.88039,0.06723408,0.0980668,0.11218306,0.05939441
t_4988,-90.03394,13.89784,0.07253846,0.10340483,0.120820716,0.07201118
t_4989,-90.01598,13.89784,0.067725256,0.098671615,0.112945095,0.073660456
t_499,-88.65054,13.28663,0.28139412,0.6479844,0.3981193,0.3703502
t_4990,-90.01598,13.91527,0.060273513,0.090617605,0.10012212,0.057314504
t_4991,-89.90818,13.91527,0.08212127,0.1152272,0.13782316,0.08260876
t_4992,-89.90818,13.93271,0.08121342,0.11439422,0.13613196,0.08097446
t_4993,-89.92615,13.93271,0.07771211,0.11056025,0.13015814,0.07924872
t_4994,-89.94411,13.93271,0.08145165,0.11385504,0.13603406,0.07755225
t_4995,-89.90818,13.95015,0.0814089,0.114633426,0.13623682,0.079359695
t_4996,-89.92615,13.95015,0.07349715,0.106347024,0.12297502,0.07769335
t_4997,-89.94411,13.95015,0.08393793,0.11622584,0.13969435,0.07605423
t_4998,-89.94411,13.96759,0.086383685,0.118461125,0.14312178,0.074573345
t_4999,-89.90818,13.96759,0.08061158,0.11390398,0.13471559,0.077765405
t_5,-87.86002,13.26914,0.12780228,0.26055682,0.20728165,0.1373991
t_50,-87.91392,13.23417,0.17944677,0.32206014,0.28865108,0.19503495
t_500,-88.66851,13.28663,0.40882996,0.53152364,0.5597656,0.38044453
t_5000,-89.92615,13.96759,0.08973427,0.12188665,0.14857218,0.07615673
t_5001,-89.98005,13.93271,0.058217254,0.08876375,0.09656146,0.0588127
t_5002,-89.96208,13.95015,0.076384485,0.108609505,0.12740056,0.07444099
t_5003,-89.80038,13.95015,0.09042971,0.12607372,0.15239257,0.08986865
t_5004,-89.80038,13.96759,0.101005904,0.13549344,0.16860402,0.08788737
t_5005,-89.81835,13.96759,0.09008203,0.12522723,0.15126933,0.08614854
t_5006,-89.83632,13.96759,0.092172444,0.1266016,0.15425587,0.08442889
t_5007,-89.81835,13.98502,0.08952903,0.124721594,0.15006201,0.08426947
t_5008,-89.80038,13.98502,0.11149307,0.14357713,0.18301485,0.086891934
t_5009,-89.83632,13.98502,0.09126343,0.12576835,0.15245834,0.08261492
t_501,-88.68647,13.28663,0.4189736,0.51198715,0.56946427,0.41241544
t_5010,-89.81835,14.00245,0.099274606,0.1332243,0.16447096,0.082422614
t_5011,-89.80038,14.00245,0.12111647,0.14972381,0.19500296,0.08495942
t_5012,-89.83632,14.00245,0.08487851,0.11985001,0.14205445,0.080830865
t_5013,-89.87225,13.95015,0.10702715,0.13771681,0.1756249,0.08368347
t_5014,-89.89021,13.95015,0.08740492,0.12074056,0.14610809,0.08105179
t_5015,-89.89021,13.96759,0.08738279,0.12072919,0.14574693,0.07939791
t_5016,-89.87225,13.96759,0.08219631,0.11627529,0.13775052,0.0810526
t_5017,-89.85428,13.96759,0.10556843,0.13714556,0.17357709,0.082730524
t_5018,-89.89021,13.98502,0.09910626,0.13070948,0.16270663,0.077768065
t_5019,-89.85428,13.98502,0.08766021,0.121957116,0.14649636,0.080979764
t_502,-88.68647,13.30411,0.40243962,0.53419685,0.5535556,0.3761271
t_5020,-89.87225,13.98502,0.082454644,0.11656726,0.13792843,0.07936324
t_5021,-89.89021,14.00245,0.085154995,0.118687,0.1416069,0.07616201
t_5022,-89.87225,14.00245,0.09064119,0.12412257,0.15033865,0.07769959
t_5023,-89.90818,13.98502,0.09710063,0.12852353,0.15931886,0.07619329
t_5024,-89.85428,14.00245,0.08352831,0.11808362,0.13963519,0.07925676
t_5025,-89.85428,14.01989,0.08234552,0.11697471,0.13746406,0.077561066
t_5026,-89.87225,14.01989,0.07922562,0.11349993,0.13222638,0.07606126
t_5027,-89.81835,14.01989,0.09172491,0.12668319,0.15270883,0.08060738
t_5028,-89.83632,14.01989,0.08937509,0.12402466,0.14875562,0.079076216
t_5029,-89.80038,14.01989,0.10048736,0.13476425,0.16614884,0.08215256
t_503,-88.75834,13.26914,0.41097525,0.5850692,0.56732523,0.42085496
t_5030,-89.81835,14.03732,0.08537324,0.12084636,0.1424863,0.078826174
t_5031,-89.80038,14.03732,0.08820694,0.12402555,0.14721966,0.08031154
t_5032,-89.83632,14.03732,0.08253941,0.11765225,0.137737,0.07735338
t_5033,-89.80038,14.05474,0.05843065,0.092449605,0.09681933,0.06218961
t_5034,-89.81835,14.05474,0.07902532,0.114709504,0.13204943,0.0770792
t_5035,-89.80038,14.07217,0.061761416,0.096518084,0.10277635,0.060787495
t_5036,-89.67462,14.10702,0.05872637,0.0956272,0.09733841,0.065186225
t_5037,-89.71055,14.10702,0.06494184,0.10240484,0.10836066,0.06314787
t_5038,-89.71055,14.12445,0.07410575,0.1127226,0.12400539,0.07779362
t_5039,-89.69258,14.12445,0.0687078,0.107281476,0.114884704,0.062601715
