# 20180906_M6.6_HokkaidoEasternIburi median gmf, Stations:Seismic, gmlt:USGS, Rupture:USGS
custom_site_id,lon,lat,AbrahamsonEtAl2014,AbrahamsonEtAl2015SInter,AbrahamsonEtAl2015SSlab,AtkinsonBoore2003SInter,AtkinsonBoore2003SSlab,AtkinsonBoore2003SSlabCascadia,BooreEtAl2014,CampbellBozorgnia2014,ChiouYoungs2014,ZhaoEtAl2016SInter,ZhaoEtAl2016SSlab
t_45,141.53862000000004,39.80603,0.009800694,0.009719515,0.009650187,0.0064396146,0.0063113174,0.0063058785,0.009563713,0.009818535,0.009877983,0.009798362,0.009810427
t_450,144.72063000000003,43.43963,0.019039052,0.017678546,0.017703792,0.01378529,0.013757878,0.013746342,0.021269359,0.016258957,0.02009679,0.011604587,0.013749854
t_451,144.65897,43.44162,0.018910078,0.017466832,0.017530955,0.014290857,0.014272835,0.014258343,0.020903895,0.016381834,0.019900454,0.016078917,0.015289632
t_452,144.78508999999997,43.48253,0.017964903,0.016242465,0.016317818,0.012729514,0.01265718,0.012638814,0.019793037,0.015182424,0.019090746,0.010472155,0.012531704
t_453,144.72339,43.48456,0.018451247,0.016499149,0.01658631,0.01262945,0.012571979,0.012551946,0.020313514,0.015385997,0.019669896,0.010143333,0.0122433845
t_454,144.66169000000002,43.48655,0.017819334,0.015881998,0.015989868,0.012564178,0.012524133,0.012503081,0.01955517,0.0150089925,0.018946122,0.009769744,0.011908968
t_455,144.78790000000004,43.52745,0.017581332,0.015490715,0.015593763,0.011827091,0.011736027,0.011713176,0.019224904,0.014547888,0.018833974,0.009448694,0.011443502
t_456,144.72616,43.52948,0.016707363,0.014595724,0.014726672,0.011620977,0.011540666,0.011515671,0.018198175,0.013973488,0.017869268,0.00900825,0.011026667
t_457,144.90557,43.43346,0.019557543,0.017895542,0.017957907,0.013979873,0.013859024,0.013840925,0.021447167,0.016606484,0.020739576,0.011776975,0.013922044
t_458,144.84393,43.43555,0.020199338,0.018700918,0.018729191,0.014410981,0.014332154,0.014318264,0.022401568,0.01715649,0.021370023,0.012279577,0.014476484
t_459,145.03181,43.47408,0.018337257,0.016983256,0.016990637,0.013077989,0.012915859,0.012900597,0.01959559,0.015661974,0.019388149,0.011365656,0.013042967
t_46,141.53931999999998,39.89613,0.0061843926,0.006135963,0.0061079455,0.0040508346,0.0039973017,0.0039948244,0.006074312,0.006196388,0.0062175062,0.006184825,0.0061978265
t_460,144.97014000000001,43.47625,0.017635945,0.016285911,0.016319789,0.01282325,0.012700021,0.012685106,0.019284172,0.015110499,0.01865404,0.010968784,0.012812711
t_461,144.90846,43.47837,0.017933222,0.016424645,0.016475772,0.012850525,0.012746938,0.012730784,0.019726377,0.015248959,0.019016638,0.010844777,0.012809371
t_462,144.84677999999997,43.48047,0.017849956,0.016258184,0.01632548,0.012897546,0.012808168,0.012790669,0.019688996,0.015203381,0.018932458,0.010759746,0.012797703
t_463,145.03480000000002,43.51899,0.016924417,0.015847139,0.015834106,0.012348923,0.012202873,0.012191097,0.018416265,0.014563776,0.017863749,0.010774558,0.012404869
t_464,144.97309,43.52116,0.01666658,0.015677866,0.015663555,0.011960466,0.011893213,0.011885654,0.018527891,0.014238267,0.017592052,0.010415374,0.012115237
t_465,144.91137000000003,43.52329,0.01705858,0.015712257,0.015738282,0.011972404,0.011901987,0.011889648,0.018890763,0.014408675,0.018097641,0.010157816,0.011991013
t_466,144.84964000000002,43.52539,0.016378134,0.014789117,0.014871305,0.011970235,0.011881272,0.0118625555,0.018002713,0.013990891,0.01738965,0.009842886,0.011783253
t_467,144.59731,43.44358,0.018150479,0.01666203,0.016750304,0.013860645,0.0138685275,0.013852992,0.019903138,0.01578034,0.019067755,0.01091806,0.013190795
t_468,144.53564,43.44551,0.016168375,0.014800565,0.014906329,0.01273931,0.01277928,0.012764334,0.017479457,0.014223373,0.016913472,0.009505253,0.011636975
t_469,144.47396000000003,43.4474,0.014282137,0.013123897,0.013239748,0.0119194,0.011993392,0.011979989,0.015157486,0.012839749,0.014830115,0.011590008,0.011424993
t_47,141.76923999999997,39.53443,0.007517495,0.007543113,0.0074677505,0.0049661347,0.004837568,0.004833331,0.0073188124,0.007547046,0.0075782198,0.007617762,0.00757853
t_470,144.59997999999996,43.48852,0.012418746,0.0114067895,0.0115359835,0.010827053,0.010811922,0.010794625,0.01248751,0.011744914,0.012773148,0.012456662,0.012198115
t_471,144.53826000000004,43.49044,0.010099534,0.009503203,0.009605313,0.010162798,0.01016654,0.010153649,0.009752288,0.010053646,0.010148546,0.008142057,0.008725917
t_472,144.47654,43.49234,0.009863248,0.009536876,0.009589693,0.009488374,0.009502428,0.009496594,0.009829835,0.009706749,0.009945201,0.009852216,0.009810882
t_473,144.60265000000004,43.53345,0.011100827,0.010020214,0.010154503,0.00968248,0.009648815,0.009629333,0.011054068,0.010475076,0.0114540905,0.010764133,0.010676884
t_474,144.54089,43.53538,0.010039635,0.009276264,0.0093752565,0.009090658,0.009075442,0.009061431,0.00998786,0.009621471,0.010274068,0.009682769,0.009671556
t_475,144.47913,43.53728,0.008927953,0.008542399,0.00859466,0.008466923,0.008466072,0.008458914,0.008901043,0.008726553,0.009039084,0.008629362,0.008664733
t_476,144.60534,43.57838,0.010185704,0.009051985,0.0091878995,0.008821961,0.008775219,0.008754316,0.0100790225,0.009569489,0.010549356,0.00965182,0.009643424
t_477,144.66440999999998,43.53148,0.011875356,0.010626889,0.010774614,0.0101030655,0.010048633,0.010026439,0.011871425,0.011097762,0.012313775,0.011668157,0.011473386
t_478,144.79071999999996,43.57237,0.015797278,0.013805264,0.01392765,0.011136627,0.011033314,0.011008598,0.017142966,0.013273534,0.016903535,0.008750456,0.010670586
t_479,144.72893,43.57441,0.011496127,0.01015906,0.010306814,0.009630369,0.0095442,0.00951995,0.01145795,0.010666973,0.011980658,0.011269521,0.011063659
t_48,141.65287999999998,39.53514,0.0072121317,0.007243579,0.00718649,0.00475232,0.004656231,0.0046531577,0.0070618554,0.007242029,0.007254265,0.007314892,0.0072807036
t_480,144.66714000000002,43.57641,0.010938888,0.009634961,0.009785509,0.009282114,0.009213082,0.009189202,0.010843887,0.010192952,0.0113800485,0.0105071,0.010417494
t_481,144.79354,43.6173,0.010230187,0.009177526,0.009297506,0.009417457,0.009315736,0.009293273,0.009904901,0.009807237,0.010510472,0.008279232,0.008732381
t_482,144.73171000000002,43.61933,0.009746386,0.008601633,0.008737349,0.009020521,0.008923316,0.008898645,0.009343779,0.009344211,0.010027299,0.0076591275,0.008181019
t_483,144.66987,43.62134,0.010225892,0.0089195175,0.00906462,0.008633719,0.008553784,0.008529516,0.010093674,0.00950025,0.010667046,0.009717166,0.009664772
t_484,144.79638,43.66222,0.009612593,0.008605213,0.008713731,0.008841071,0.008731605,0.008709783,0.0092920065,0.009208308,0.009886706,0.0077709905,0.008196615
t_485,144.73450000000003,43.66426,0.010115527,0.0088372305,0.008966555,0.008431151,0.0083261095,0.008302225,0.010020117,0.009354138,0.010580758,0.0098056495,0.009657185
t_486,144.67260999999996,43.66627,0.009623626,0.008363343,0.008496728,0.00807952,0.007992141,0.007968588,0.009492561,0.008918828,0.010057681,0.00914742,0.009087316
t_487,145.0378,43.5639,0.017157149,0.016163047,0.016125653,0.0121832155,0.012065131,0.012056553,0.018860705,0.014608916,0.018135173,0.010658034,0.012330409
t_488,144.97604,43.56607,0.016117467,0.015391416,0.015343461,0.011439036,0.011420998,0.011419061,0.018194798,0.013729179,0.016981943,0.010089512,0.011722494
t_489,144.91427999999996,43.56821,0.01624971,0.0150594665,0.015075781,0.011564149,0.01151228,0.011502074,0.018111257,0.013797499,0.0172089,0.009835144,0.011616564
t_49,141.77024,39.62453,0.008011464,0.008002222,0.007933809,0.0052789785,0.005158993,0.0051546753,0.007813805,0.008036221,0.008073166,0.008075465,0.008055009
t_490,144.85249999999996,43.57031,0.015478264,0.0139188925,0.014004241,0.01142394,0.011333733,0.011314595,0.016934127,0.013258909,0.016440473,0.012792354,0.01222863
t_491,145.04080999999996,43.60881,0.022720883,0.02111139,0.02096393,0.014233933,0.014134302,0.014126628,0.026059609,0.018760493,0.024524901,0.014010739,0.012938294
t_492,144.97901000000002,43.61098,0.01792932,0.016874531,0.016834632,0.0122129535,0.012165313,0.012159626,0.019897575,0.015025228,0.018986829,0.01064244,0.012424922
t_493,144.91719,43.61312,0.015802922,0.014655227,0.014682849,0.011739454,0.011675426,0.011663934,0.01753707,0.013618542,0.016691847,0.013654054,0.01284779
t_494,144.85537,43.61522,0.011934444,0.010924288,0.011017057,0.009903868,0.009816153,0.009798685,0.012139705,0.011080449,0.012395681,0.012391151,0.011864958
t_495,145.04383,43.65372,0.01905174,0.018030453,0.01796223,0.012573075,0.012531224,0.01252778,0.020905137,0.015804468,0.020190097,0.011069927,0.012862315
t_496,144.98197,43.65589,0.017075453,0.01634946,0.016314626,0.012705022,0.012680147,0.0126773445,0.01929498,0.014785964,0.017923454,0.015355311,0.014206996
t_497,144.54353000000003,43.58031,0.0085860975,0.007836881,0.007940199,0.008223037,0.008198481,0.008182758,0.008310671,0.008370199,0.008736719,0.008685784,0.008725692
t_498,144.48172,43.58222,0.008218873,0.007675064,0.0077453544,0.0075443783,0.0075407866,0.0075308806,0.008189658,0.007923995,0.008384538,0.0077077183,0.0077716704
t_499,144.60802,43.62331,0.009529645,0.008375901,0.00850856,0.008172825,0.008116506,0.008095077,0.009401165,0.008911313,0.009903275,0.0089341635,0.008945778
t_5,141.53175,38.905,0.006743721,0.006669672,0.0066284905,0.005212954,0.005142398,0.005140848,0.007250398,0.006174413,0.007002217,0.0071642147,0.0065554907
t_50,141.65373,39.62524,0.007162787,0.0071658525,0.0071501033,0.004683291,0.00465551,0.0046544857,0.0071026683,0.0071876887,0.0071725585,0.007229049,0.0072249426
t_500,144.54616999999996,43.62525,0.008648399,0.0077530225,0.007858748,0.007574057,0.007541888,0.007525369,0.008563476,0.008165944,0.0089335665,0.008048241,0.008090806
t_501,144.48431,43.62715,0.0075816032,0.0070093307,0.0070776595,0.0068023396,0.0067904843,0.0067801746,0.0075687906,0.0072451355,0.0077718603,0.007032535,0.0070787766
t_502,144.61072000000001,43.66824,0.009047777,0.007912025,0.008036705,0.007684043,0.0076210676,0.0075999927,0.008927081,0.008427955,0.009425423,0.008500793,0.008491403
t_503,144.54881999999998,43.67018,0.0099140275,0.00868101,0.00878513,0.008052924,0.008010546,0.00799171,0.01035332,0.008761113,0.010483194,0.00777417,0.007786164
t_504,144.48690999999997,43.67209,0.007403123,0.006773174,0.0068450556,0.006524046,0.0065073287,0.0064960527,0.0073874355,0.00702871,0.0076165823,0.0069250497,0.0069365026
t_505,144.61342000000002,43.71317,0.008653626,0.0075824778,0.007694097,0.0072851884,0.007219303,0.00719959,0.008570945,0.008038988,0.00902565,0.0082479045,0.008183807
t_506,144.55147,43.71511,0.008150661,0.0072451686,0.007342905,0.0069462876,0.0069060437,0.0068897135,0.008104283,0.007622491,0.008461018,0.0077665993,0.0077150017
t_507,144.92011000000002,43.65803,0.012714011,0.012100061,0.012138173,0.010577459,0.010523894,0.010514831,0.013203706,0.011872969,0.013114796,0.013893252,0.013033531
t_508,144.85825,43.66014,0.010305027,0.009498446,0.009580424,0.009473132,0.009379072,0.009362041,0.0101213055,0.009905028,0.01054954,0.008672869,0.008999464
t_509,145.04685,43.69863,0.014610374,0.013884521,0.013836505,0.0101036765,0.01006247,0.010059654,0.0164399,0.012326533,0.015455284,0.008891046,0.010338524
t_51,141.77124000000003,39.71462,0.00677637,0.0067302804,0.0066693304,0.004464383,0.0043535554,0.0043491665,0.0065845298,0.0067901886,0.0068402113,0.0067872433,0.006785524
t_510,144.98495000000003,43.7008,0.014139659,0.013514983,0.013486552,0.010549926,0.010522697,0.010519863,0.015948402,0.012255861,0.014858919,0.01272622,0.011785632
t_511,144.92304000000001,43.70295,0.011007569,0.01044862,0.010479582,0.009158051,0.009098389,0.009089691,0.011414861,0.010275811,0.011366579,0.0120022325,0.011266758
t_512,144.86113,43.70506,0.010203262,0.009324579,0.00939362,0.008469231,0.0083698705,0.00835401,0.010357313,0.00947009,0.01061372,0.010604146,0.0101444125
t_513,145.04988000000003,43.74353,0.009604729,0.009114984,0.009082818,0.0066783163,0.006642975,0.006640792,0.010991781,0.008123452,0.010186326,0.005869483,0.006826166
t_514,144.98793,43.74571,0.009863907,0.0093145175,0.009302044,0.007246636,0.0072130132,0.0072092046,0.011095775,0.0084966,0.01041917,0.008647743,0.008044073
t_515,144.92597999999998,43.74786,0.007566099,0.007156472,0.0071859127,0.0069685127,0.0068991203,0.0068902858,0.0075336257,0.0072993385,0.0077198814,0.0066035264,0.006750347
t_516,144.86401999999998,43.74998,0.0077560605,0.0071184323,0.0071715177,0.0071299016,0.007026872,0.0070125554,0.0075913453,0.007447415,0.007960663,0.006518931,0.006763058
t_517,144.79921000000002,43.70714,0.008770532,0.007854938,0.007946622,0.008059704,0.007945611,0.007925433,0.008477496,0.008397764,0.00902835,0.007112799,0.0074894046
t_518,144.73729000000003,43.70918,0.011733301,0.010060297,0.010172665,0.008742711,0.008620561,0.008595866,0.012446855,0.010027908,0.012577976,0.009145823,0.008977708
t_519,144.67536,43.71119,0.0090473695,0.007883894,0.008000074,0.00755604,0.0074654515,0.0074437084,0.008949265,0.008371657,0.009463565,0.008688798,0.008588719
t_52,141.65458,39.71534,0.0062577985,0.0062298803,0.00618858,0.0041114436,0.0040367446,0.00403379,0.0061242585,0.00627348,0.0062990882,0.0062831803,0.0062815268
t_520,144.80205999999998,43.75206,0.010952159,0.009545697,0.009615872,0.008015352,0.007886127,0.007866101,0.011773375,0.009318461,0.011746754,0.008679914,0.008404021
t_521,144.74009,43.7541,0.0085653635,0.007550463,0.007638608,0.007106143,0.0069983522,0.006979127,0.008529635,0.007913886,0.008966043,0.0084687555,0.00826418
t_522,144.67811,43.75612,0.008449679,0.007435788,0.0075298925,0.007027372,0.006939206,0.00692038,0.008412527,0.007815619,0.008834751,0.008275008,0.008110298
t_523,144.80491,43.79698,0.0068318616,0.0061692134,0.0062222285,0.0062748413,0.006161107,0.0061458056,0.006622832,0.006542704,0.0070386007,0.005629813,0.005884388
t_524,144.74289,43.79903,0.0077558956,0.0069233924,0.0069874283,0.006428948,0.0063273683,0.006311552,0.007774045,0.0071734567,0.008109672,0.007820413,0.007568031
t_525,144.68087000000003,43.80104,0.009743665,0.008550113,0.008614716,0.007284388,0.0071962173,0.0071795085,0.010460052,0.008363808,0.010414614,0.007884547,0.007636333
t_526,144.80777,43.8419,0.006038631,0.0054941173,0.005529976,0.005551339,0.0054392945,0.0054262895,0.0058663674,0.0057879514,0.006220496,0.005035362,0.0052360105
t_527,144.48951999999997,43.71702,0.0075495546,0.0068508573,0.006928989,0.0065493165,0.006531679,0.0065193577,0.0075377906,0.007130302,0.007787487,0.007241411,0.007189107
t_528,144.61612000000002,43.7581,0.008257595,0.007311988,0.0074042445,0.006900898,0.006837201,0.006820111,0.008246185,0.0076609044,0.008610108,0.008071789,0.007922652
t_529,144.55413,43.76005,0.007988629,0.0071674166,0.007250739,0.006732372,0.006693408,0.006679038,0.008015802,0.0074507473,0.008294533,0.007855454,0.007701324
t_53,141.77224,39.80472,0.005557739,0.005465175,0.0054093557,0.0036622044,0.003554803,0.0035500224,0.0053597623,0.005559014,0.0056285528,0.0055051954,0.0055251513
t_530,144.49212999999997,43.76196,0.0076825013,0.007010931,0.007082404,0.0065698395,0.0065533556,0.0065419767,0.007733566,0.007227202,0.007931316,0.007659352,0.00748876
t_531,144.61883999999998,43.80303,0.009319049,0.00827608,0.008340647,0.0072883954,0.0072263386,0.00721142,0.009931387,0.008139353,0.009895086,0.007903224,0.00764675
t_532,144.5568,43.80498,0.010526727,0.009350228,0.009392791,0.0072372276,0.007198811,0.007186548,0.011930252,0.008802101,0.011281378,0.0057576504,0.006976668
t_533,144.49475,43.80689,0.010503413,0.009511169,0.009533242,0.00722689,0.007211877,0.0072031105,0.012090327,0.008814439,0.0112114325,0.0058323564,0.0070144315
t_534,144.62155,43.84796,0.00931815,0.008433988,0.008463273,0.0068373987,0.0067915795,0.0067815683,0.010249755,0.0079824915,0.009917662,0.007728527,0.00735743
t_535,144.55947000000003,43.84991,0.0098091,0.008907042,0.008923918,0.0069195274,0.0068845367,0.0068757273,0.0110590365,0.0082952,0.010463657,0.0057409476,0.0068485024
t_536,144.49738000000002,43.85183,0.009769113,0.009100928,0.009087563,0.00684032,0.0068248,0.0068203867,0.01124811,0.008266923,0.010385439,0.0058575934,0.0068947817
t_537,145.05291,43.78844,0.005411854,0.005195271,0.005180243,0.0039501525,0.0039486326,0.003948579,0.006162449,0.0046688123,0.0057112016,0.003504777,0.004063769
t_538,144.99091999999996,43.79062,0.006704545,0.00634017,0.0063352347,0.0051992023,0.005166481,0.005163129,0.007395117,0.005885873,0.0070633073,0.006180759,0.005756157
t_539,144.92892,43.79277,0.005925277,0.0055632964,0.005585207,0.0054589394,0.0053831665,0.005374811,0.005863875,0.0057093115,0.00606168,0.005133002,0.005260189
t_54,141.65543000000002,39.80543,0.005433821,0.0054374784,0.0054363552,0.0035441355,0.0035417206,0.0035416014,0.005415443,0.005453129,0.005430855,0.005484663,0.005485516
t_540,144.86692,43.79489,0.0065014637,0.0059562954,0.005995124,0.005978712,0.0058728005,0.0058600395,0.006346472,0.006239443,0.0066839103,0.005464137,0.0056660036
t_541,145.05596000000003,43.83334,0.005167385,0.004838815,0.0048249564,0.0039202366,0.0038503567,0.003845906,0.0056586564,0.004491504,0.0054903985,0.0046131634,0.004299767
t_542,144.99392,43.83553,0.0042780824,0.0040706513,0.004075648,0.00395391,0.003889142,0.003883836,0.0042430526,0.004131488,0.0043724985,0.0037707144,0.0038356197
t_543,144.93187,43.83769,0.0049895607,0.0046444205,0.004660008,0.0046012257,0.0045102113,0.0045015803,0.0048939255,0.0048003555,0.0051224367,0.0042850785,0.004403147
t_544,144.86982,43.83981,0.0055927625,0.005119695,0.005146543,0.0051479912,0.005037169,0.0050255465,0.005441387,0.005365621,0.0057592248,0.004705719,0.004874661
t_545,145.05901,43.87825,0.005123515,0.0047099437,0.0046950583,0.0038934578,0.0037810593,0.0037739235,0.0055135754,0.004438696,0.0054803593,0.0044809314,0.0042048017
t_546,144.99692,43.88044,0.0039513023,0.003704356,0.0037075202,0.0036568,0.003564543,0.0035575964,0.0038642846,0.0038058928,0.004060651,0.00342671,0.0035043661
t_547,142.23055,42.50305,0.28770572,0.2562941,0.26422003,0.26576236,0.32990158,0.32917386,0.29806346,0.27680966,0.28100786,0.26772374,0.2961556
t_548,142.16971,42.50369,0.3126234,0.27928382,0.2899614,0.29025063,0.34727114,0.34701788,0.32001922,0.30862695,0.3043431,0.3046004,0.3278017
t_549,142.10887000000002,42.50429,0.346841,0.31478906,0.32971773,0.3234744,0.35577253,0.3546461,0.35169876,0.35466626,0.337793,0.36936042,0.36907873
t_55,141.77324999999996,39.89481,0.005882199,0.005726949,0.0056602987,0.0038779378,0.0037445289,0.0037381481,0.005626322,0.005873031,0.0059780446,0.005762542,0.0058052433
t_550,142.04802,42.50486,0.41212296,0.38343498,0.40109897,0.4119036,0.4128619,0.4132964,0.3956065,0.42379606,0.40728202,0.50795376,0.43927968
t_551,142.17055,42.5487,0.30991566,0.2797954,0.29626188,0.3243084,0.3618941,0.36267462,0.29448262,0.32594988,0.29238617,0.2465287,0.28135788
t_552,142.10967,42.54931,0.3772525,0.35361803,0.36420164,0.3525321,0.3725972,0.37263918,0.4129049,0.37941483,0.37284026,0.40107384,0.39055157
t_553,142.04877999999997,42.54988,0.44960254,0.37951392,0.4232865,0.39988947,0.4176801,0.41601267,0.53454816,0.47248694,0.4301884,0.53626376,0.4860837
t_554,142.1714,42.59372,0.38474193,0.38630816,0.38115406,0.36679506,0.3902682,0.39138559,0.39247623,0.37075567,0.38774112,0.3678805,0.38005403
t_555,142.11046,42.59433,0.3968558,0.38114083,0.39308348,0.3792301,0.3900187,0.39052925,0.43713018,0.39577568,0.39422464,0.40338847,0.40170202
t_556,142.4151,42.59097,0.18404438,0.16991086,0.17793576,0.21377508,0.23090641,0.23087546,0.17623867,0.18720415,0.17708094,0.14958917,0.16528387
t_557,142.35418000000004,42.59171,0.32488596,0.3235686,0.32389557,0.32498795,0.32716045,0.3271216,0.32557526,0.32403663,0.32474616,0.32426354,0.3249819
t_558,142.29325,42.59241,0.36267203,0.35063547,0.35444668,0.35022348,0.38094017,0.3811268,0.3676085,0.35529384,0.36054263,0.34859195,0.36434028
t_559,142.23231999999996,42.59308,0.37988558,0.36461258,0.36972862,0.3646464,0.40417427,0.40542293,0.38312563,0.37111303,0.37743053,0.3639119,0.38438687
t_56,141.65629,39.89553,0.00527416,0.005183141,0.005144484,0.003462859,0.0033862588,0.003382524,0.0051203324,0.0052751293,0.005327865,0.0052195475,0.0052460846
t_560,142.41611999999998,42.63599,0.18632379,0.17053947,0.18495008,0.14784232,0.16342582,0.16337158,0.17384683,0.19870539,0.17738844,0.16007099,0.17990889
t_561,142.35514999999998,42.63672,0.34375924,0.3330839,0.3393854,0.3323075,0.35578012,0.35497135,0.35400027,0.3320568,0.34276113,0.32539043,0.33550814
t_562,142.29417999999998,42.63743,0.42830005,0.41863728,0.42519766,0.4121661,0.4413898,0.44092235,0.43483222,0.4178576,0.42702648,0.40777212,0.42332527
t_563,142.23320999999999,42.6381,0.42402574,0.39313614,0.41882816,0.4456938,0.4794354,0.4804335,0.3889215,0.44266236,0.40392986,0.32812592,0.37303317
t_564,142.41714000000002,42.681,0.20065677,0.1774274,0.198468,0.15282236,0.1760873,0.17595257,0.18708637,0.21259621,0.18941315,0.16524974,0.19087256
t_565,142.35613,42.68174,0.3114977,0.2859355,0.3131064,0.23375614,0.25653893,0.25600207,0.28458703,0.33883098,0.29552162,0.25820917,0.29386792
t_566,142.04953,42.5949,0.5090035,0.46763608,0.49522796,0.48055676,0.5099344,0.51710135,0.70967615,0.49076363,0.50105625,0.5271441,0.516912
t_567,142.17224,42.63874,0.46017662,0.43780214,0.45916167,0.4472667,0.48012483,0.4818322,0.45951927,0.45818034,0.45447028,0.4633695,0.47788498
t_568,142.11127,42.63935,0.49135554,0.45777953,0.49039426,0.4501993,0.4893039,0.49159685,0.55924165,0.48110396,0.4869124,0.49867737,0.5086119
t_569,142.05029000000002,42.63993,0.55348945,0.47610268,0.54166204,0.46956125,0.52851915,0.53111124,0.7949178,0.5420917,0.5383184,0.5678009,0.5780616
t_57,141.42016,39.53622,0.0066275536,0.006705495,0.006563339,0.004446708,0.004209452,0.0042021265,0.0062935697,0.0066632302,0.006739499,0.006786139,0.0066947946
t_570,142.17309,42.68376,0.5485883,0.509506,0.54797906,0.5583794,0.5928852,0.59479135,0.5267093,0.5671514,0.526346,0.44557053,0.49301186
t_571,142.11207000000002,42.68437,0.6080772,0.5962498,0.61817163,0.6066385,0.66350746,0.6752115,0.73034483,0.5711865,0.61444104,0.6340324,0.6415725
t_572,142.05105000000003,42.68495,0.61954087,0.54801136,0.6177412,0.5295349,0.6132338,0.6186988,0.9058585,0.5940467,0.60979986,0.6546201,0.66817725
t_573,142.17393000000004,42.72878,0.65259355,0.6254557,0.65200263,0.6637116,0.68723905,0.6882607,0.6294092,0.6650228,0.63685524,0.5680016,0.6052773
t_574,142.11287,42.72939,0.71953636,0.7289398,0.7341553,0.64930755,0.698275,0.70198,0.8611731,0.6717088,0.7395686,0.82305264,0.79873043
t_575,142.05181,42.72996,0.640163,0.5457499,0.6359693,0.6057268,0.69890344,0.7070275,0.8594635,0.64990366,0.60475075,0.5673385,0.62096405
t_576,142.29512,42.68245,0.4419719,0.41947734,0.4489116,0.32941407,0.3473353,0.34483814,0.39891374,0.48963478,0.42205444,0.3691898,0.41335252
t_577,142.2341,42.68312,0.5442087,0.51596165,0.5403239,0.5736505,0.5906382,0.5910421,0.5037284,0.5690217,0.52238846,0.42258525,0.46884885
t_578,142.41817000000003,42.72601,0.20251848,0.17534281,0.1996582,0.14927891,0.17676117,0.17661123,0.18909769,0.21361324,0.19016363,0.16212417,0.19081402
t_579,142.35711000000003,42.72675,0.40355638,0.38265958,0.39712337,0.37745517,0.41780162,0.41743746,0.4237022,0.38277575,0.40107962,0.36814016,0.38649645
t_58,141.30380000000002,39.53658,0.006279443,0.0063484833,0.006212602,0.0042136563,0.003986392,0.0039793225,0.0059583383,0.006312305,0.0063877106,0.006424282,0.006339419
t_580,142.29605000000004,42.72746,0.685717,0.68553007,0.68572277,0.68561846,0.68611586,0.6861147,0.6856976,0.6855005,0.68571603,0.6858411,0.6859697
t_581,142.23499000000004,42.72814,0.58152425,0.56654555,0.59440804,0.43021846,0.44417217,0.43755522,0.53174734,0.6401856,0.5627969,0.5080168,0.55185884
t_582,142.41918999999996,42.77103,0.17989314,0.15577635,0.17768367,0.13062608,0.15561777,0.15544766,0.16842234,0.18920885,0.16889717,0.14296678,0.16912839
t_583,142.35809,42.77177,0.318903,0.28850183,0.3110505,0.31431872,0.35734227,0.3568156,0.31672314,0.31199574,0.31056592,0.3078703,0.32627434
t_584,142.29699,42.77248,0.41640022,0.38990435,0.42068192,0.3095236,0.3376964,0.33623067,0.3834861,0.44762933,0.39943963,0.35370466,0.39636776
t_585,142.23589000000004,42.77315,0.6109405,0.6011276,0.60897523,0.6075581,0.646692,0.6464708,0.62438166,0.5847505,0.61651987,0.6435005,0.6424197
t_586,142.17478,42.7738,0.62220234,0.61224055,0.637054,0.45886913,0.48737782,0.47631085,0.58948857,0.66056645,0.61353135,0.6176793,0.64442724
t_587,142.11368,42.77441,0.73249,0.70275897,0.7281991,0.75012004,0.7845937,0.79013836,0.7780466,0.726898,0.72334474,0.7076884,0.7262341
t_588,142.05257,42.77498,0.6829863,0.6002285,0.6724986,0.68130213,0.7750063,0.7872423,0.8970247,0.6829126,0.65378106,0.62673724,0.6717002
t_589,142.17564,42.81881,0.5717302,0.5506153,0.5771405,0.46143195,0.5016434,0.49532107,0.55127865,0.59100103,0.5616776,0.5525009,0.5842617
t_59,141.42070999999999,39.62632,0.010146427,0.01016975,0.0101240035,0.0066551366,0.0065775868,0.0065750163,0.010011538,0.010185113,0.010177923,0.010264033,0.0102399355
t_590,142.11447999999996,42.81942,0.7143574,0.6752056,0.69962573,0.8243534,0.8716077,0.88721615,0.76877034,0.69228345,0.70343035,0.6621527,0.6879552
t_591,142.05332999999996,42.82,0.67611086,0.6030468,0.65282923,0.7314072,0.82192457,0.8407522,0.878554,0.6657293,0.6518389,0.6170482,0.6576636
t_592,142.17649,42.86383,0.5049908,0.48277402,0.49959594,0.44536546,0.48537225,0.48357347,0.49212664,0.51109594,0.4955392,0.47549835,0.5062971
t_593,142.11528999999996,42.86444,0.72291166,0.70015097,0.700442,0.9751474,0.97947145,1.0063316,0.76389056,0.6836916,0.7186637,0.6623258,0.67328066
t_594,142.0541,42.86502,0.58989507,0.53315705,0.5590221,0.6833412,0.7562519,0.77675426,0.7227797,0.5750169,0.5715224,0.52461106,0.56064963
t_595,142.17735,42.90885,0.3454257,0.31807342,0.3323135,0.293796,0.3406189,0.33990666,0.3396959,0.34850192,0.33387345,0.30697355,0.34249154
t_596,141.86923000000002,42.77652,0.7138907,0.701409,0.71944535,0.7061832,0.77052164,0.7813935,0.9097615,0.6888132,0.70839787,0.66290826,0.72392875
t_597,141.99217999999996,42.82055,0.6454176,0.54387444,0.61288327,0.65089166,0.7654955,0.7831849,1.0863028,0.6527024,0.60663867,0.58482265,0.6291406
t_598,141.93102,42.82106,0.7209467,0.6304812,0.6867118,0.6507506,0.7602988,0.7734324,1.2068139,0.70613945,0.70560956,0.8568988,0.8114758
