ID,NAME,LATITUDE,LONGITUDE,TAXONOMY,GEM_TAXONOMY,AFFECTED_UNITS,DAMAGED_UNITS,D0,D1,D2,D3,D4,D5,D6,D7,D8,TOTAL,DS2_MODARATE_DAMAGED,DS3_EXTENSIVE,DS4_COMPLETE,COLLAPSED_UNITS,UNIT_TYPES,CAUSE_OF_DAMAGE,REFERENCE,COMMENTS
,"Montegallo		 ",42.841,13.333,M3,,,,27,8,6,20,37,13,7,10,17,145,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Montegallo		 ",42.841,13.333,RC,,,,5,1,0,0,0,0,0,0,0,6,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Montegallo		 ",42.841,13.333,ST,,,,0,0,0,1,0,0,0,0,0,1,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Montegallo		 ",42.841,13.333,MX,,,,4,0,0,0,1,0,0,0,0,5,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Montegiorgio		 ",43.13,3.537,M1,,,,0,0,0,0,0,0,0,0,0,0,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Montegiorgio		 ",43.13,3.537,M2,,,,26,11,3,13,10,0,2,1,2,68,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Montegiorgio		 ",43.13,3.537,M3,,,,11,9,4,17,12,5,8,7,3,76,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Montegiorgio		 ",43.13,3.537,RC,,,,3,1,0,0,0,0,0,0,0,4,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Montegiorgio		 ",43.13,3.537,ST,,,,0,0,0,0,0,0,0,0,0,0,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Montegiorgio		 ",43.13,3.537,MX,,,,0,0,0,1,1,0,0,0,0,2,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Montegranaro		 ",43.232,13.633,M1,,,,0,0,0,0,0,0,0,0,0,0,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Montegranaro		 ",43.232,13.633,M2,,,,10,3,3,3,2,2,2,0,0,25,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Montegranaro		 ",43.232,13.633,M3,,,,2,4,0,3,2,2,3,1,1,18,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Montegranaro		 ",43.232,13.633,RC,,,,0,0,0,0,0,0,0,0,0,0,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Montegranaro		 ",43.232,13.633,ST,,,,0,0,0,0,0,0,0,0,0,0,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Montegranaro		 ",43.232,13.633,MX,,,,0,0,0,0,0,0,0,0,0,0,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Montelabbate		 ",43.848,12.79,M1,,,,0,0,0,0,0,0,0,0,0,0,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Montelabbate		 ",43.848,12.79,M2,,,,1,1,0,0,2,0,0,1,1,6,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Montelabbate		 ",43.848,12.79,M3,,,,0,1,1,0,1,0,0,2,1,6,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Montelabbate		 ",43.848,12.79,RC,,,,0,0,0,0,0,0,0,0,0,0,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Montelabbate		 ",43.848,12.79,ST,,,,0,0,0,0,0,0,0,0,0,0,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Montelabbate		 ",43.848,12.79,MX,,,,0,0,0,0,0,0,0,0,0,0,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Monteleone di Fermo		 ",43.047,13.529,M1,,,,0,0,0,0,0,0,0,0,0,0,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Monteleone di Fermo		 ",43.047,13.529,M2,,,,5,4,2,3,4,0,1,0,1,20,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Monteleone di Fermo		 ",43.047,13.529,M3,,,,3,1,0,0,0,1,0,3,1,9,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Monteleone di Fermo		 ",43.047,13.529,RC,,,,4,0,0,0,0,0,0,0,0,4,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Monteleone di Fermo		 ",43.047,13.529,ST,,,,0,0,0,0,0,0,0,0,0,0,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Monteleone di Fermo		 ",43.047,13.529,MX,,,,0,0,0,0,0,0,0,0,0,0,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Montelparo		 ",43.018,13.536,M1,,,,0,0,0,0,0,0,0,0,0,0,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Montelparo		 ",43.018,13.536,M2,,,,4,1,1,4,2,4,1,3,1,21,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Montelparo		 ",43.018,13.536,M3,,,,3,2,2,2,2,3,1,1,1,17,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Montelparo		 ",43.018,13.536,RC,,,,2,0,1,0,0,0,0,0,0,3,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Montelparo		 ",43.018,13.536,ST,,,,0,0,0,0,0,0,0,0,0,0,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Montelparo		 ",43.018,13.536,MX,,,,1,0,0,0,1,0,0,0,0,2,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"ACQUASPARTA		 ",42.69,2.546,M2,,,,1,0,1,0,0,,,,,2,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"ACQUASPARTA		 ",42.69,2.546,M3,,,,0,0,1,0,0,,,,,1,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"ACQUASPARTA		 ",42.69,2.546,M4,,,,7,30,49,5,0,,,,,91,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"ACQUASPARTA		 ",42.69,2.546,M5,,,,3,6,7,0,0,,,,,16,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"ACQUASPARTA		 ",42.69,2.546,RC,,,,0,0,5,0,0,,,,,5,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"ACQUASPARTA		 ",42.69,2.546,MX,,,,0,2,0,0,0,,,,,2,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"ARRONE		 ",42.583,12.768,M2,,,,1,1,1,0,0,,,,,3,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"ARRONE		 ",42.583,12.768,M3,,,,1,0,0,0,0,,,,,1,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"ARRONE		 ",42.583,12.768,M4,,,,50,155,60,13,2,,,,,280,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"ARRONE		 ",42.583,12.768,M5,,,,12,15,1,0,0,,,,,28,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"ARRONE		 ",42.583,12.768,RC,,,,4,5,0,0,0,,,,,9,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"ARRONE		 ",42.583,12.768,MX,,,,8,16,4,1,0,,,,,29,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"ASSISI		 ",43.07,2.616,M2,,,,14,2,2,0,1,,,,,19,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"ASSISI		 ",43.07,2.616,M3,,,,19,12,3,4,0,,,,,38,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"ASSISI		 ",43.07,2.616,M4,,,,147,100,58,11,2,,,,,318,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"ASSISI		 ",43.07,2.616,M5,,,,95,25,6,2,0,,,,,128,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"ASSISI		 ",43.07,2.616,RC,,,,9,2,0,0,0,,,,,11,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"ASSISI		 ",43.07,2.616,MX,,,,64,30,19,3,0,,,,,116,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"AVIGLIANO UMBRO		 ",42.651,12.428,M2,,,,3,2,2,0,0,,,,,7,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"AVIGLIANO UMBRO		 ",42.651,12.428,M3,,,,0,0,2,0,0,,,,,2,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"AVIGLIANO UMBRO		 ",42.651,12.428,M4,,,,26,48,19,0,1,,,,,94,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"AVIGLIANO UMBRO		 ",42.651,12.428,M5,,,,13,20,6,0,0,,,,,39,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"AVIGLIANO UMBRO		 ",42.651,12.428,RC,,,,0,1,0,1,0,,,,,2,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"AVIGLIANO UMBRO		 ",42.651,12.428,MX,,,,0,5,2,0,0,,,,,7,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"BASCHI		 ",42.669,12.216,M2,,,,1,1,0,0,0,,,,,2,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"BASCHI		 ",42.669,12.216,M3,,,,0,0,0,0,0,,,,,0,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"BASCHI		 ",42.669,12.216,M4,,,,20,20,2,0,0,,,,,42,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"BASCHI		 ",42.669,12.216,M5,,,,0,3,0,0,0,,,,,3,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"BASCHI		 ",42.669,12.216,RC,,,,0,0,0,0,0,,,,,0,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"BASCHI		 ",42.669,12.216,MX,,,,5,1,1,0,0,,,,,7,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"BEVAGNA		 ",42.932,42.932,M2,,,,5,3,4,2,0,,,,,14,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"BEVAGNA		 ",42.932,42.932,M3,,,,15,8,11,0,0,,,,,34,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"BEVAGNA		 ",42.932,42.932,M4,,,,80,73,41,4,1,,,,,199,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"BEVAGNA		 ",42.932,42.932,M5,,,,30,13,3,0,0,,,,,46,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"BEVAGNA		 ",42.932,42.932,RC,,,,4,1,0,0,0,,,,,5,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"BEVAGNA		 ",42.932,42.932,MX,,,,20,23,8,0,0,,,,,51,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"CAMPELLO SUL CLITUNN		 ",42.819,12.777,M2,,,,6,4,0,0,0,,,,,10,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"CAMPELLO SUL CLITUNN		 ",42.819,12.777,M3,,,,0,1,0,1,0,,,,,2,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"CAMPELLO SUL CLITUNN		 ",42.819,12.777,M4,,,,41,77,52,9,1,,,,,180,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"CAMPELLO SUL CLITUNN		 ",42.819,12.777,M5,,,,16,14,4,0,0,,,,,34,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"CAMPELLO SUL CLITUNN		 ",42.819,12.777,RC,,,,1,0,1,0,0,,,,,2,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"CAMPELLO SUL CLITUNN		 ",42.819,12.777,MX,,,,7,9,1,0,0,,,,,17,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"CANNARA		 ",42.994,12.583,M2,,,,6,5,2,0,0,,,,,13,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"CANNARA		 ",42.994,12.583,M3,,,,7,13,11,2,0,,,,,33,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"CANNARA		 ",42.994,12.583,M4,,,,58,91,56,14,2,,,,,221,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"CANNARA		 ",42.994,12.583,M5,,,,39,27,8,1,0,,,,,75,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"CANNARA		 ",42.994,12.583,RC,,,,3,5,2,0,0,,,,,10,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"CANNARA		 ",42.994,12.583,MX,,,,10,16,4,0,0,,,,,30,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"CASCIA		 ",42.718,13.013,M2,,,,2,2,1,0,0,,,,,5,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"CASCIA		 ",42.718,13.013,M3,,,,1,0,0,0,0,,,,,1,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"CASCIA		 ",42.718,13.013,M4,,,,18,52,64,23,12,,,,,169,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"CASCIA		 ",42.718,13.013,M5,,,,17,16,0,0,0,,,,,33,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"CASCIA		 ",42.718,13.013,RC,,,,1,1,0,0,0,,,,,2,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"CASCIA		 ",42.718,13.013,MX,,,,4,5,5,0,0,,,,,14,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"CASTEL RITALDI		 ",42.822,12.673,M2,,,,6,1,1,0,0,,,,,8,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"CASTEL RITALDI		 ",42.822,12.673,M3,,,,6,7,2,0,0,,,,,15,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"CASTEL RITALDI		 ",42.822,12.673,M4,,,,35,63,32,8,0,,,,,138,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"CASTEL RITALDI		 ",42.822,12.673,M5,,,,5,9,0,1,0,,,,,15,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"CASTEL RITALDI		 ",42.822,12.673,RC,,,,3,2,0,0,0,,,,,5,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"CASTEL RITALDI		 ",42.822,12.673,MX,,,,6,13,9,0,0,,,,,28,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"CERRETO DI SPOLETO		 ",42.819,12.917,M2,,,,9,1,1,0,1,,,,,12,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"CERRETO DI SPOLETO		 ",42.819,12.917,M3,,,,3,4,0,0,0,,,,,7,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"CERRETO DI SPOLETO		 ",42.819,12.917,M4,,,,97,81,67,21,19,,,,,285,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"CERRETO DI SPOLETO		 ",42.819,12.917,M5,,,,28,4,5,1,1,,,,,39,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"CERRETO DI SPOLETO		 ",42.819,12.917,RC,,,,2,1,0,0,0,,,,,3,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"CERRETO DI SPOLETO		 ",42.819,12.917,MX,,,,16,6,7,0,0,,,,,29,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"CITERNA		 ",43.498,12.116,M2,,,,2,1,0,0,0,,,,,3,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"CITERNA		 ",43.498,12.116,M3,,,,0,0,1,0,0,,,,,1,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"CITERNA		 ",43.498,12.116,M4,,,,10,19,8,0,0,,,,,37,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"CITERNA		 ",43.498,12.116,M5,,,,2,6,0,0,0,,,,,8,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"CITERNA		 ",43.498,12.116,RC,,,,1,0,0,0,0,,,,,1,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"CITERNA		 ",43.498,12.116,MX,,,,3,8,4,0,0,,,,,15,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"CITTA' DI CASTELLO		 ",43.456,12.239,M2,,,,4,5,2,1,0,,,,,12,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"CITTA' DI CASTELLO		 ",43.456,12.239,M3,,,,35,25,8,1,0,,,,,69,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"CITTA' DI CASTELLO		 ",43.456,12.239,M4,,,,299,206,58,4,1,,,,,568,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"CITTA' DI CASTELLO		 ",43.456,12.239,M5,,,,37,28,2,0,1,,,,,68,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"CITTA' DI CASTELLO		 ",43.456,12.239,RC,,,,15,5,0,0,0,,,,,20,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"CITTA' DI CASTELLO		 ",43.456,12.239,MX,,,,74,68,14,0,0,,,,,156,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"COLLAZZONE		 ",42.9,0.436,M2,,,,2,2,1,0,0,,,,,5,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"COLLAZZONE		 ",42.9,0.436,M3,,,,1,3,0,0,2,,,,,6,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"COLLAZZONE		 ",42.9,0.436,M4,,,,58,86,34,7,5,,,,,190,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"COLLAZZONE		 ",42.9,0.436,M5,,,,22,9,1,0,0,,,,,32,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"COLLAZZONE		 ",42.9,0.436,RC,,,,3,3,0,0,0,,,,,6,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"COLLAZZONE		 ",42.9,0.436,MX,,,,17,15,3,1,0,,,,,36,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"CORCIANO		 ",43.104,12.312,M2,,,,1,1,1,0,0,,,,,3,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"CORCIANO		 ",43.104,12.312,M3,,,,2,0,0,0,0,,,,,2,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"CORCIANO		 ",43.104,12.312,M4,,,,42,20,11,2,0,,,,,75,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"CORCIANO		 ",43.104,12.312,M5,,,,12,2,1,0,0,,,,,15,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"CORCIANO		 ",43.104,12.312,RC,,,,9,1,0,0,0,,,,,10,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"CORCIANO		 ",43.104,12.312,MX,,,,11,2,0,0,0,,,,,13,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"COSTACCIARO		 ",43.358,12.712,M2,,,,11,6,0,0,0,,,,,17,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"COSTACCIARO		 ",43.358,12.712,M3,,,,5,3,2,2,0,,,,,12,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"COSTACCIARO		 ",43.358,12.712,M4,,,,173,96,28,2,0,,,,,299,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"COSTACCIARO		 ",43.358,12.712,M5,,,,21,10,1,0,0,,,,,32,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"COSTACCIARO		 ",43.358,12.712,RC,,,,1,0,0,0,0,,,,,1,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"COSTACCIARO		 ",43.358,12.712,MX,,,,6,3,1,0,0,,,,,10,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"DERUTA		 ",42.982,12.419,M2,,,,3,5,1,0,0,,,,,9,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"DERUTA		 ",42.982,12.419,M3,,,,0,1,0,0,0,,,,,1,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"DERUTA		 ",42.982,12.419,M4,,,,3,4,2,1,0,,,,,10,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"DERUTA		 ",42.982,12.419,M5,,,,6,4,1,0,0,,,,,11,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"DERUTA		 ",42.982,12.419,RC,,,,3,0,0,0,0,,,,,3,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"DERUTA		 ",42.982,12.419,MX,,,,6,9,4,0,0,,,,,19,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"FERENTILLO		 ",42.62,2.791,M2,,,,0,0,0,0,0,,,,,0,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"FERENTILLO		 ",42.62,2.791,M3,,,,0,0,0,0,0,,,,,0,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"FERENTILLO		 ",42.62,2.791,M4,,,,16,127,81,17,3,,,,,244,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"FERENTILLO		 ",42.62,2.791,M5,,,,2,9,1,0,0,,,,,12,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"FERENTILLO		 ",42.62,2.791,RC,,,,2,4,1,0,0,,,,,7,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"FERENTILLO		 ",42.62,2.791,MX,,,,2,6,2,0,0,,,,,10,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"FOLIGNO		 ",42.955,12.704,M2,,,,54,29,8,8,0,,,,,99,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"FOLIGNO		 ",42.955,12.704,M3,,,,122,106,65,14,3,,,,,310,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"FOLIGNO		 ",42.955,12.704,M4,,,,626,818,622,270,51,,,,,2387,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"FOLIGNO		 ",42.955,12.704,M5,,,,150,96,32,12,3,,,,,293,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"FOLIGNO		 ",42.955,12.704,RC,,,,82,33,7,2,0,,,,,124,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"FOLIGNO		 ",42.955,12.704,MX,,,,227,201,137,49,7,,,,,621,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"FOSSATO DI VICO		 ",43.295,12.762,M2,,,,26,21,5,0,0,,,,,52,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"FOSSATO DI VICO		 ",43.295,12.762,M3,,,,5,4,4,0,0,,,,,13,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"FOSSATO DI VICO		 ",43.295,12.762,M4,,,,121,87,67,1,0,,,,,276,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"FOSSATO DI VICO		 ",43.295,12.762,M5,,,,13,10,1,0,0,,,,,24,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"FOSSATO DI VICO		 ",43.295,12.762,RC,,,,7,7,2,0,0,,,,,16,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"FOSSATO DI VICO		 ",43.295,12.762,MX,,,,30,12,5,0,0,,,,,47,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"FRATTA TODINA		 ",42.857,12.366,M2,,,,1,0,0,0,0,,,,,1,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"FRATTA TODINA		 ",42.857,12.366,M3,,,,4,0,0,0,0,,,,,4,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"FRATTA TODINA		 ",42.857,12.366,M4,,,,16,10,2,0,0,,,,,28,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"FRATTA TODINA		 ",42.857,12.366,M5,,,,14,3,1,0,0,,,,,18,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"FRATTA TODINA		 ",42.857,12.366,RC,,,,3,0,0,0,0,,,,,3,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"FRATTA TODINA		 ",42.857,12.366,MX,,,,1,0,0,0,0,,,,,1,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"GIANO DELL'UMBRIA		 ",42.833,12.578,M2,,,,7,3,0,2,0,,,,,12,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"GIANO DELL'UMBRIA		 ",42.833,12.578,M3,,,,4,1,4,0,0,,,,,9,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"GIANO DELL'UMBRIA		 ",42.833,12.578,M4,,,,55,78,52,15,0,,,,,200,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"GIANO DELL'UMBRIA		 ",42.833,12.578,M5,,,,24,19,10,1,0,,,,,54,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"GIANO DELL'UMBRIA		 ",42.833,12.578,RC,,,,3,1,0,0,0,,,,,4,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"GIANO DELL'UMBRIA		 ",42.833,12.578,MX,,,,16,7,6,2,0,,,,,31,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"GUALDO CATTANEO		 ",42.911,12.556,M2,,,,2,3,0,0,0,,,,,5,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"GUALDO CATTANEO		 ",42.911,12.556,M3,,,,1,1,2,1,0,,,,,5,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"GUALDO CATTANEO		 ",42.911,12.556,M4,,,,125,93,67,12,2,,,,,299,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"GUALDO CATTANEO		 ",42.911,12.556,M5,,,,46,25,9,0,0,,,,,80,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"GUALDO CATTANEO		 ",42.911,12.556,RC,,,,6,1,1,0,0,,,,,8,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"GUALDO CATTANEO		 ",42.911,12.556,MX,,,,29,13,9,2,0,,,,,53,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"GUALDO TADINO		 ",43.23,2.785,M2,,,,65,35,13,1,0,,,,,114,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"GUALDO TADINO		 ",43.23,2.785,M3,,,,15,7,6,0,0,,,,,28,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"GUALDO TADINO		 ",43.23,2.785,M4,,,,186,180,82,14,5,,,,,467,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"GUALDO TADINO		 ",43.23,2.785,M5,,,,81,35,6,1,0,,,,,123,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"GUALDO TADINO		 ",43.23,2.785,RC,,,,12,4,2,0,0,,,,,18,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"GUALDO TADINO		 ",43.23,2.785,MX,,,,99,71,17,0,0,,,,,187,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"GUARDEA		 ",42.622,12.298,M2,,,,0,0,0,0,0,,,,,0,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"GUARDEA		 ",42.622,12.298,M3,,,,0,0,0,0,0,,,,,0,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"GUARDEA		 ",42.622,12.298,M4,,,,8,5,0,0,0,,,,,13,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"GUARDEA		 ",42.622,12.298,M5,,,,1,0,0,0,0,,,,,1,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"GUARDEA		 ",42.622,12.298,RC,,,,0,0,0,0,0,,,,,0,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"GUARDEA		 ",42.622,12.298,MX,,,,0,0,0,0,0,,,,,0,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"GUBBIO		 ",43.351,12.577,M2,,,,129,80,18,0,0,,,,,227,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"GUBBIO		 ",43.351,12.577,M3,,,,9,19,8,1,0,,,,,37,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"GUBBIO		 ",43.351,12.577,M4,,,,222,230,84,25,5,,,,,566,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"GUBBIO		 ",43.351,12.577,M5,,,,79,74,7,0,0,,,,,160,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"GUBBIO		 ",43.351,12.577,RC,,,,6,7,1,0,0,,,,,14,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"GUBBIO		 ",43.351,12.577,MX,,,,95,90,33,4,1,,,,,223,,,,,Buildings,Shaking,Colombi et al. (Umbria),
