custom_site_id,lon,lat,vs30
t_5658,-72.69706,-35.97091,587
t_5659,-72.6594,-35.95081,558
t_5660,-72.6906,-35.94555,668
t_5661,-72.68413,-35.92017,500
t_5662,-72.67766,-35.89479,468
t_5663,-72.67119,-35.86938,600
t_5664,-72.88789,-36.46499,478
t_5665,-72.85043,-36.44506,549
t_5666,-72.8815,-36.43988,497
t_5667,-72.84402,-36.41995,745
t_5668,-72.8751,-36.41477,277
t_5669,-72.8687,-36.38964,240
t_5670,-72.86229,-36.3645,462
t_5671,-72.85589,-36.33935,600
t_5672,-72.84948,-36.31418,600
t_5673,-72.84307,-36.289,600
t_5674,-72.76364,-36.48568,413
t_5675,-72.7947,-36.4805,374
t_5676,-72.66405,-36.47619,435
t_5677,-72.82576,-36.47533,479
t_5678,-72.6951,-36.47099,416
t_5679,-72.72616,-36.46579,350
t_5680,-72.75722,-36.4606,578
t_5681,-72.78829,-36.45541,509
t_5682,-72.6576,-36.4511,427
t_5683,-72.81936,-36.45023,595
t_5684,-72.68867,-36.44589,420
t_5685,-72.71973,-36.44069,538
t_5686,-72.7508,-36.4355,739
t_5687,-72.78187,-36.43031,568
t_5688,-72.81294,-36.42513,275
t_5689,-72.68223,-36.42079,447
t_5690,-72.7133,-36.41559,687
t_5691,-72.74437,-36.41039,496
t_5692,-72.77545,-36.40519,776
t_5693,-72.80653,-36.40001,828
t_5694,-72.67578,-36.39567,417
t_5695,-72.83761,-36.39482,249
t_5696,-72.70686,-36.39047,510
t_5697,-72.73794,-36.38526,762
t_5698,-72.76903,-36.38007,616
t_5699,-72.80011,-36.37487,794
t_5700,-72.66934,-36.37054,414
t_5701,-72.8312,-36.36968,535
t_5702,-72.70042,-36.36533,560
t_5703,-72.73151,-36.36012,382
t_5704,-72.7626,-36.35492,514
t_5705,-72.79369,-36.34973,768
t_5706,-72.66289,-36.3454,570
t_5707,-72.82479,-36.34453,526
t_5708,-72.69398,-36.34018,611
t_5709,-72.72507,-36.33497,554
t_5710,-72.75617,-36.32977,488
t_5711,-72.78727,-36.32457,481
t_5712,-72.81837,-36.31937,726
t_5713,-72.68754,-36.31502,718
t_5714,-72.71864,-36.30981,408
t_5715,-72.74974,-36.3046,522
t_5716,-72.78084,-36.29939,636
t_5717,-72.81195,-36.29419,745
t_5718,-72.68109,-36.28985,589
t_5719,-72.71219,-36.28463,474
t_5720,-72.7433,-36.27941,577
t_5721,-72.77442,-36.27421,668
t_5722,-72.80553,-36.269,402
t_5723,-72.67464,-36.26466,618
t_5724,-72.83665,-36.2638,600
t_5725,-72.70575,-36.25943,760
t_5726,-72.73687,-36.25422,445
t_5727,-72.76799,-36.249,482
t_5728,-72.79911,-36.2438,652
t_5729,-72.66818,-36.23945,583
t_5730,-72.83023,-36.23859,600
t_5731,-72.6993,-36.23423,511
t_5732,-72.73043,-36.22901,470
t_5733,-72.76155,-36.22379,483
t_5734,-72.79268,-36.21858,481
t_5735,-72.66173,-36.21424,506
t_5736,-72.69285,-36.20901,526
t_5737,-72.72398,-36.20378,592
t_5738,-72.75512,-36.19856,537
t_5739,-72.78625,-36.19335,430
t_5740,-72.6864,-36.18378,491
t_5741,-72.71754,-36.17855,605
t_5742,-73.02641,-36.75493,442
t_5743,-73.00177,-36.78497,400
t_5744,-72.87147,-36.78053,374
t_5745,-72.90245,-36.7754,449
t_5746,-72.93344,-36.77027,621
t_5747,-72.96443,-36.76515,475
t_5748,-72.99542,-36.76004,567
t_5749,-72.86509,-36.7556,531
t_5750,-72.89608,-36.75047,438
t_5751,-72.92707,-36.74534,451
t_5752,-72.95806,-36.74021,691
t_5753,-72.98906,-36.73509,476
t_5754,-72.8587,-36.73066,371
t_5755,-72.8897,-36.72552,286
t_5756,-72.9207,-36.72039,487
t_5757,-72.9517,-36.71526,626
t_5758,-72.9827,-36.71014,600
t_5759,-72.85231,-36.7057,388
t_5760,-72.88332,-36.70056,356
t_5761,-72.91432,-36.69542,415
t_5762,-72.94533,-36.69029,533
t_5763,-72.97634,-36.68516,683
t_5764,-72.84592,-36.68073,232
t_5765,-72.87693,-36.67559,377
t_5766,-72.90795,-36.67045,411
t_5767,-72.93896,-36.66531,397
t_5768,-72.96998,-36.66018,795
t_5769,-72.83953,-36.65575,323
t_5770,-72.87055,-36.6506,328
t_5771,-72.90157,-36.64546,345
t_5772,-72.93259,-36.64032,573
t_5773,-72.96361,-36.63518,600
t_5774,-72.86416,-36.6256,335
t_5775,-72.89518,-36.62045,543
t_5776,-72.92621,-36.61531,434
t_5777,-72.95724,-36.61017,491
t_5778,-72.85777,-36.60059,498
t_5779,-72.8888,-36.59544,363
t_5780,-72.91983,-36.59029,519
t_5781,-72.95087,-36.58515,412
t_5782,-72.85137,-36.57556,332
t_5783,-72.88241,-36.57041,472
t_5784,-72.91345,-36.56526,450
t_5785,-72.94449,-36.56011,418
t_5786,-72.84497,-36.55052,562
t_5787,-72.87602,-36.54536,777
t_5788,-72.90706,-36.54021,588
t_5789,-72.93811,-36.53506,600
t_5790,-72.83857,-36.52547,433
t_5791,-72.86962,-36.52031,618
t_5792,-72.90068,-36.51515,487
t_5793,-72.93173,-36.50999,600
t_5794,-72.86323,-36.49524,474
t_5795,-72.89429,-36.49007,487
t_5796,-72.85683,-36.47015,427
t_5797,-73.10871,-37.07804,673
t_5798,-73.13963,-37.07299,549
t_5799,-73.04057,-37.0634,583
t_5800,-73.07148,-37.05833,504
t_5801,-73.1024,-37.05327,693
t_5802,-73.13332,-37.04821,547
t_5803,-73.03424,-37.03862,599
t_5804,-73.06516,-37.03355,263
t_5805,-73.09608,-37.02848,537
t_5806,-73.12701,-37.02342,399
t_5807,-73.0279,-37.01383,599
t_5808,-73.05883,-37.00875,626
t_5809,-73.08976,-37.00368,543
t_5810,-73.02157,-36.98902,560
t_5811,-73.0525,-36.98394,900
t_5812,-73.08344,-36.97886,584
t_5813,-73.04617,-36.95911,634
t_5814,-73.07711,-36.95403,706
t_5815,-73.03984,-36.93428,378
t_5816,-73.07079,-36.92919,678
t_5817,-73.0335,-36.90942,404
t_5818,-73.06446,-36.90434,900
t_5819,-73.02716,-36.88456,674
t_5820,-73.05812,-36.87947,544
t_5821,-73.02082,-36.85968,597
t_5822,-73.05179,-36.85459,485
t_5823,-73.04545,-36.82969,550
t_5824,-73.03911,-36.80478,275
t_5825,-73.03276,-36.77986,347
t_5826,-73.01599,-37.09324,608
t_5827,-72.88603,-37.08882,753
t_5828,-72.91693,-37.08373,327
t_5829,-72.94784,-37.07864,290
t_5830,-72.97874,-37.07355,298
t_5831,-72.84876,-37.06916,469
t_5832,-73.00965,-37.06847,729
t_5833,-72.87967,-37.06406,410
t_5834,-72.91058,-37.05896,590
t_5835,-72.94149,-37.05387,588
t_5836,-72.9724,-37.04878,499
t_5837,-72.84239,-37.04439,341
t_5838,-73.00332,-37.0437,600
t_5839,-72.8733,-37.03928,535
t_5840,-72.90422,-37.03418,458
t_5841,-72.93514,-37.02909,494
t_5842,-72.96606,-37.02399,681
t_5843,-72.99698,-37.01891,670
t_5844,-72.86694,-37.01449,358
t_5845,-72.89786,-37.00939,520
t_5846,-72.92878,-37.00429,419
t_5847,-72.95971,-36.99919,391
t_5848,-72.99064,-36.9941,690
t_5849,-72.86057,-36.98969,248
t_5850,-72.89149,-36.98458,417
t_5851,-72.92242,-36.97948,282
t_5852,-72.95336,-36.97438,341
t_5853,-72.98429,-36.96929,900
t_5854,-72.85419,-36.96488,480
t_5855,-73.01523,-36.9642,265
t_5856,-72.88513,-36.95977,442
t_5857,-72.91606,-36.95466,476
t_5858,-72.947,-36.94956,526
t_5859,-72.97794,-36.94446,367
t_5860,-72.84782,-36.94005,307
t_5861,-73.00889,-36.93936,562
t_5862,-72.87876,-36.93493,330
t_5863,-72.9097,-36.92982,496
t_5864,-72.94065,-36.92472,639
t_5865,-72.97159,-36.91961,568
t_5866,-72.84144,-36.91521,394
t_5867,-73.00255,-36.91452,543
t_5868,-72.87239,-36.91009,353
t_5869,-72.90334,-36.90497,269
t_5870,-72.93429,-36.89986,530
t_5871,-72.96524,-36.89476,496
t_5872,-72.9962,-36.88966,526
t_5873,-72.86601,-36.88523,440
t_5874,-72.89697,-36.88011,432
t_5875,-72.92793,-36.875,515
t_5876,-72.95889,-36.86989,458
t_5877,-72.98985,-36.86478,636
t_5878,-72.85964,-36.86036,531
t_5879,-72.8906,-36.85524,490
t_5880,-72.92156,-36.85012,534
t_5881,-72.95253,-36.845,528
t_5882,-72.9835,-36.8399,584
t_5883,-72.85326,-36.83547,470
t_5884,-73.01447,-36.83479,584
t_5885,-72.88422,-36.83035,495
t_5886,-72.91519,-36.82522,431
t_5887,-72.94617,-36.82011,656
t_5888,-72.97714,-36.81499,596
t_5889,-72.84687,-36.81058,361
t_5890,-73.00812,-36.80989,519
t_5891,-72.87785,-36.80544,432
t_5892,-72.90882,-36.80032,342
t_5893,-72.9398,-36.7952,454
t_5894,-72.97079,-36.79008,552
t_5895,-72.84049,-36.78566,455
t_5896,-72.73156,-37.11435,467
t_5897,-72.76245,-37.10924,399
t_5898,-72.79334,-37.10413,464
t_5899,-72.66339,-37.09987,275
t_5900,-72.82424,-37.09902,377
t_5901,-72.69428,-37.09474,254
t_5902,-72.72517,-37.08961,266
t_5903,-72.75606,-37.08449,326
t_5904,-72.78696,-37.07938,429
t_5905,-72.81786,-37.07426,322
t_5906,-72.68788,-37.06999,430
t_5907,-72.71877,-37.06486,444
t_5908,-72.74967,-37.05973,400
t_5909,-72.78058,-37.05461,327
t_5910,-72.81148,-37.0495,446
t_5911,-72.68147,-37.04522,373
t_5912,-72.71237,-37.04009,390
t_5913,-72.74328,-37.03496,456
t_5914,-72.77419,-37.02984,314
t_5915,-72.8051,-37.02472,454
t_5916,-72.67506,-37.02044,372
t_5917,-72.83602,-37.0196,443
t_5918,-72.70597,-37.01531,304
t_5919,-72.73689,-37.01017,444
t_5920,-72.7678,-37.00505,399
t_5921,-72.79872,-36.99992,380
t_5922,-72.66865,-36.99565,375
t_5923,-72.82964,-36.99481,393
t_5924,-72.69957,-36.99051,356
t_5925,-72.73049,-36.98538,413
t_5926,-72.76141,-36.98024,463
t_5927,-72.79234,-36.97512,470
t_5928,-72.66224,-36.97085,310
t_5929,-72.82326,-36.97,249
t_5930,-72.69316,-36.9657,445
t_5931,-72.72409,-36.96056,474
t_5932,-72.75502,-36.95543,468
t_5933,-72.78595,-36.9503,434
t_5934,-72.81688,-36.94517,425
t_5935,-72.68675,-36.94088,425
t_5936,-72.71768,-36.93574,511
t_5937,-72.74862,-36.9306,452
t_5938,-72.77956,-36.92546,217
t_5939,-72.8105,-36.92033,355
t_5940,-72.68034,-36.91605,354
t_5941,-72.71128,-36.9109,314
t_5942,-72.74222,-36.90576,393
t_5943,-72.77316,-36.90062,249
t_5944,-72.80411,-36.89548,368
t_5945,-72.67392,-36.8912,579
t_5946,-72.83506,-36.89035,374
t_5947,-72.70487,-36.88605,395
t_5948,-72.73582,-36.8809,345
t_5949,-72.76677,-36.87576,323
t_5950,-72.79772,-36.87062,333
t_5951,-72.6675,-36.86634,363
t_5952,-72.82868,-36.86549,337
t_5953,-72.69846,-36.86118,357
t_5954,-72.72941,-36.85603,426
t_5955,-72.76037,-36.85088,363
t_5956,-72.79133,-36.84574,345
t_5957,-72.66108,-36.84146,430
t_5958,-72.82229,-36.84061,425
t_5959,-72.69204,-36.8363,520
t_5960,-72.723,-36.83115,392
t_5961,-72.75397,-36.826,421
t_5962,-72.78493,-36.82085,404
t_5963,-72.8159,-36.81571,324
t_5964,-72.68562,-36.81141,282
t_5965,-72.71659,-36.80625,350
t_5966,-73.58526,-37.18113,585
t_5967,-73.57905,-37.15639,613
t_5968,-73.36934,-37.34432,406
t_5969,-73.23968,-37.33967,487
t_5970,-73.27053,-37.33467,435
t_5971,-73.30138,-37.32967,333
t_5972,-73.33224,-37.32467,344
t_5973,-73.20256,-37.32005,601
t_5974,-73.3631,-37.31968,376
t_5975,-73.23341,-37.31504,459
t_5976,-73.26427,-37.31003,392
t_5977,-73.29512,-37.30502,250
t_5978,-73.32599,-37.30003,417
t_5979,-73.35685,-37.29503,412
t_5980,-73.22714,-37.29038,600
t_5981,-73.258,-37.28537,304
t_5982,-73.28886,-37.28037,392
t_5983,-73.31973,-37.27536,313
t_5984,-73.3506,-37.27037,351
t_5985,-73.22086,-37.26572,436
t_5986,-73.38147,-37.26537,499
t_5987,-73.25173,-37.26071,222
t_5988,-73.2826,-37.25569,193
t_5989,-73.31347,-37.25069,351
t_5990,-73.34435,-37.24569,396
t_5991,-73.21458,-37.24104,392
t_5992,-73.37523,-37.24069,339
t_5993,-73.24545,-37.23603,223
t_5994,-73.27633,-37.23101,253
t_5995,-73.30721,-37.226,600
t_5996,-73.33809,-37.221,600
t_5997,-73.2083,-37.21635,296
t_5998,-73.36898,-37.216,600
t_5999,-73.23918,-37.21133,330
t_6000,-73.27006,-37.20631,600
t_6001,-73.30095,-37.2013,600
t_6002,-73.33184,-37.19629,600
t_6003,-73.20201,-37.19165,293
t_6004,-73.36273,-37.19129,600
t_6005,-73.2329,-37.18662,600
t_6006,-73.26379,-37.1816,600
t_6007,-73.29468,-37.17658,600
t_6008,-73.32558,-37.17157,600
t_6009,-73.35648,-37.16656,600
t_6010,-73.22662,-37.1619,600
t_6011,-73.25751,-37.15688,600
t_6012,-73.28841,-37.15186,600
t_6013,-73.31932,-37.14684,600
t_6014,-73.35022,-37.14183,600
t_6015,-73.22033,-37.13717,600
t_6016,-73.25124,-37.13214,600
t_6017,-73.09177,-37.38937,333
t_6018,-73.1226,-37.38434,761
t_6019,-73.15344,-37.37933,829
t_6020,-73.02381,-37.37483,602
t_6021,-73.18427,-37.37431,583
t_6022,-73.05464,-37.3698,789
t_6023,-73.08547,-37.36476,722
t_6024,-73.11631,-37.35974,581
t_6025,-73.14715,-37.35471,651
t_6026,-73.17799,-37.34969,742
t_6027,-73.04833,-37.34518,608
t_6028,-73.07917,-37.34015,578
t_6029,-73.11001,-37.33511,359
t_6030,-73.14086,-37.33009,900
t_6031,-73.17171,-37.32507,626
t_6032,-73.04202,-37.32056,515
t_6033,-73.07286,-37.31551,838
t_6034,-73.10371,-37.31048,742
t_6035,-73.13456,-37.30545,900
t_6036,-73.16542,-37.30042,831
t_6037,-73.0357,-37.29591,592
t_6038,-73.19628,-37.2954,550
t_6039,-73.06656,-37.29087,679
t_6040,-73.09741,-37.28583,823
t_6041,-73.12827,-37.2808,900
t_6042,-73.15913,-37.27577,418
t_6043,-73.02938,-37.27126,253
t_6044,-73.18999,-37.27074,513
t_6045,-73.06024,-37.26621,680
t_6046,-73.09111,-37.26117,543
t_6047,-73.12197,-37.25613,886
t_6048,-73.15284,-37.2511,900
t_6049,-73.02306,-37.24659,717
t_6050,-73.18371,-37.24607,813
t_6051,-73.05393,-37.24154,608
t_6052,-73.0848,-37.23649,657
t_6053,-73.11567,-37.23145,900
t_6054,-73.14654,-37.22642,561
t_6055,-73.17742,-37.22138,779
t_6056,-73.04761,-37.21686,610
t_6057,-73.07849,-37.21181,843
t_6058,-73.10936,-37.20676,468
t_6059,-73.14024,-37.20172,602
t_6060,-73.17113,-37.19668,709
t_6061,-73.04129,-37.19216,812
t_6062,-73.07217,-37.18711,588
t_6063,-73.10306,-37.18206,404
t_6064,-73.13394,-37.17701,624
t_6065,-73.16483,-37.17197,485
t_6066,-73.03497,-37.16745,557
t_6067,-73.19572,-37.16693,411
t_6068,-73.06586,-37.16239,564
t_6069,-73.09675,-37.15734,388
t_6070,-73.12764,-37.15229,641
t_6071,-73.15853,-37.14724,654
t_6072,-73.02864,-37.14273,427
t_6073,-73.18943,-37.1422,600
t_6074,-73.05954,-37.13766,666
t_6075,-73.09043,-37.13261,562
t_6076,-73.12133,-37.12755,508
t_6077,-73.15223,-37.12251,459
t_6078,-73.02232,-37.11799,628
t_6079,-73.05322,-37.11292,601
t_6080,-73.08412,-37.10786,594
t_6081,-73.11502,-37.1028,723
t_6082,-73.14593,-37.09775,457
t_6083,-73.04689,-37.08817,779
t_6084,-73.0778,-37.0831,520
t_6085,-72.8697,-37.40009,539
t_6086,-72.90051,-37.39503,254
t_6087,-72.93133,-37.38997,452
t_6088,-72.96216,-37.38492,349
t_6089,-72.99298,-37.37988,541
t_6090,-72.86335,-37.3755,434
t_6091,-72.89417,-37.37044,424
t_6092,-72.925,-37.36538,448
t_6093,-72.95583,-37.36032,786
t_6094,-72.98666,-37.35527,696
t_6095,-72.857,-37.3509,376
t_6096,-73.01749,-37.35022,422
t_6097,-72.88783,-37.34583,537
t_6098,-72.91866,-37.34076,388
t_6099,-72.9495,-37.3357,617
t_6100,-72.98033,-37.33065,772
t_6101,-72.85065,-37.32628,416
t_6102,-73.01117,-37.3256,674
t_6103,-72.88148,-37.32121,562
t_6104,-72.91232,-37.31614,537
t_6105,-72.94316,-37.31108,408
t_6106,-72.97401,-37.30602,826
t_6107,-72.84429,-37.30165,395
t_6108,-73.00485,-37.30096,457
t_6109,-72.87513,-37.29657,526
t_6110,-72.90598,-37.2915,455
t_6111,-72.93682,-37.28643,465
t_6112,-72.96768,-37.28137,564
t_6113,-72.83793,-37.277,319
t_6114,-72.99853,-37.27631,663
t_6115,-72.86878,-37.27192,376
t_6116,-72.89963,-37.26685,319
t_6117,-72.93049,-37.26178,493
t_6118,-72.96134,-37.25671,421
t_6119,-72.9922,-37.25165,489
t_6120,-72.86242,-37.24726,433
t_6121,-72.89328,-37.24218,517
t_6122,-72.92414,-37.23711,552
t_6123,-72.95501,-37.23204,496
t_6124,-72.98587,-37.22697,696
t_6125,-72.85607,-37.22259,353
t_6126,-73.01674,-37.22191,671
t_6127,-72.88693,-37.2175,489
t_6128,-72.9178,-37.21243,516
t_6129,-72.94867,-37.20735,485
t_6130,-72.97954,-37.20228,558
t_6131,-72.84971,-37.1979,442
t_6132,-73.01041,-37.19722,613
t_6133,-72.88058,-37.19281,581
t_6134,-72.91145,-37.18773,544
t_6135,-72.94233,-37.18265,484
t_6136,-72.9732,-37.17758,207
t_6137,-72.84334,-37.1732,438
t_6138,-73.00409,-37.17251,608
t_6139,-72.87422,-37.16811,546
t_6140,-72.9051,-37.16302,382
t_6141,-72.93598,-37.15794,263
t_6142,-72.96687,-37.15286,329
t_6143,-72.99775,-37.14779,506
t_6144,-72.86786,-37.14339,490
t_6145,-72.89875,-37.1383,493
t_6146,-72.92963,-37.13322,440
t_6147,-72.96053,-37.12814,367
t_6148,-72.99142,-37.12306,668
t_6149,-72.8615,-37.11866,401
t_6150,-72.89239,-37.11357,416
t_6151,-72.92328,-37.10848,504
t_6152,-72.95418,-37.10339,284
t_6153,-72.98508,-37.09831,357
t_6154,-72.85513,-37.09392,627
t_6155,-73.44973,-37.40823,353
t_6156,-73.48057,-37.40327,441
t_6157,-73.51141,-37.39831,439
t_6158,-73.38182,-37.39356,389
t_6159,-73.54226,-37.39336,484
t_6160,-73.41266,-37.38859,369
t_6161,-73.4435,-37.38362,412
t_6162,-73.47435,-37.37865,274
t_6163,-73.5052,-37.3737,407
t_6164,-73.53605,-37.36874,461
t_6165,-73.40643,-37.36397,322
t_6166,-73.56691,-37.36379,531
t_6167,-73.43728,-37.359,549
t_6168,-73.46813,-37.35403,551
t_6169,-73.49899,-37.34907,367
t_6170,-73.52984,-37.34411,236
t_6171,-73.40019,-37.33934,520
t_6172,-73.56071,-37.33916,423
t_6173,-73.43105,-37.33437,489
t_6174,-73.46191,-37.32939,379
t_6175,-73.49277,-37.32443,340
t_6176,-73.52364,-37.31946,532
t_6177,-73.39396,-37.3147,540
t_6178,-73.5545,-37.31451,405
t_6179,-73.42482,-37.30972,380
t_6180,-73.45568,-37.30474,285
t_6181,-73.48655,-37.29977,317
t_6182,-73.51742,-37.29481,593
t_6183,-73.38772,-37.29004,363
t_6184,-73.5483,-37.28984,405
t_6185,-73.41859,-37.28506,445
t_6186,-73.44946,-37.28008,509
t_6187,-73.48033,-37.2751,549
t_6188,-73.51121,-37.27013,461
t_6189,-73.54209,-37.26517,788
t_6190,-73.41235,-37.26039,409
t_6191,-73.57297,-37.26021,735
t_6192,-73.44323,-37.2554,403
t_6193,-73.47411,-37.25042,407
t_6194,-73.50499,-37.24545,402
t_6195,-73.53588,-37.24048,388
t_6196,-73.40611,-37.2357,600
t_6197,-73.56677,-37.23552,530
t_6198,-73.437,-37.23071,370
t_6199,-73.46788,-37.22573,300
t_6200,-73.49877,-37.22075,341
t_6201,-73.52967,-37.21578,296
t_6202,-73.39987,-37.211,600
t_6203,-73.56056,-37.21081,382
t_6204,-73.43076,-37.20601,600
t_6205,-73.46165,-37.20102,600
t_6206,-73.49255,-37.19604,311
t_6207,-73.52345,-37.19107,600
t_6208,-73.39362,-37.18629,600
t_6209,-73.55435,-37.18609,600
t_6210,-73.42452,-37.18129,600
t_6211,-73.45542,-37.1763,600
t_6212,-73.48633,-37.17132,600
t_6213,-73.51723,-37.16634,600
t_6214,-73.38738,-37.16156,600
t_6215,-73.54814,-37.16136,600
t_6216,-73.41828,-37.15656,600
t_6217,-73.44919,-37.15157,600
t_6218,-72.74646,-37.42038,419
t_6219,-72.77726,-37.4153,414
t_6220,-72.80807,-37.41023,326
t_6221,-72.67847,-37.40599,522
t_6222,-72.70927,-37.40089,704
t_6223,-72.74008,-37.39581,414
t_6224,-72.7709,-37.39072,269
t_6225,-72.80171,-37.38564,411
t_6226,-72.67208,-37.38141,464
t_6227,-72.83253,-37.38057,431
t_6228,-72.70289,-37.37631,455
t_6229,-72.73371,-37.37122,444
t_6230,-72.76453,-37.36613,436
t_6231,-72.79535,-37.36105,364
t_6232,-72.66569,-37.35681,434
t_6233,-72.82617,-37.35597,520
t_6234,-72.69651,-37.35171,446
t_6235,-72.72733,-37.34662,377
t_6236,-72.75815,-37.34152,410
t_6237,-72.78898,-37.33644,383
t_6238,-72.65929,-37.3322,347
t_6239,-72.81981,-37.33136,466
t_6240,-72.69012,-37.3271,388
t_6241,-72.72095,-37.322,466
t_6242,-72.75178,-37.3169,293
t_6243,-72.78261,-37.31181,470
t_6244,-72.81345,-37.30673,283
t_6245,-72.68373,-37.30248,229
t_6246,-72.71456,-37.29737,281
t_6247,-72.7454,-37.29227,367
t_6248,-72.77624,-37.28718,311
t_6249,-72.80708,-37.28209,414
t_6250,-72.67733,-37.27784,263
t_6251,-72.70818,-37.27273,366
t_6252,-72.73902,-37.26763,635
t_6253,-72.76987,-37.26253,371
t_6254,-72.80072,-37.25744,280
t_6255,-72.67094,-37.25319,275
t_6256,-72.83157,-37.25235,424
t_6257,-72.70179,-37.24807,386
t_6258,-72.73264,-37.24297,564
t_6259,-72.76349,-37.23787,383
t_6260,-72.79435,-37.23277,541
t_6261,-72.66454,-37.22852,381
t_6262,-72.8252,-37.22768,450
t_6263,-72.69539,-37.22341,460
t_6264,-72.72625,-37.2183,433
t_6265,-72.75711,-37.21319,543
t_6266,-72.78797,-37.20809,356
t_6267,-72.65814,-37.20384,279
t_6268,-72.81884,-37.20299,289
t_6269,-72.689,-37.19873,369
t_6270,-72.71986,-37.19361,359
t_6271,-72.75073,-37.1885,433
t_6272,-72.7816,-37.1834,441
t_6273,-72.81247,-37.1783,530
t_6274,-72.6826,-37.17403,420
t_6275,-72.71347,-37.16891,357
t_6276,-72.74434,-37.1638,472
t_6277,-72.77522,-37.15869,478
t_6278,-72.8061,-37.15359,528
t_6279,-72.6762,-37.14932,326
t_6280,-72.83698,-37.14849,420
t_6281,-72.70708,-37.1442,432
t_6282,-72.73795,-37.13908,380
t_6283,-72.76884,-37.13397,344
t_6284,-72.79972,-37.12886,400
t_6285,-72.6698,-37.1246,279
t_6286,-72.83061,-37.12376,541
t_6287,-72.70068,-37.11948,384
t_6288,-73.22243,-37.64919,789
t_6289,-73.25319,-37.64422,877
t_6290,-73.28396,-37.63925,900
t_6291,-73.31473,-37.63429,612
t_6292,-73.34551,-37.62933,572
t_6293,-73.21617,-37.62472,612
t_6294,-73.37628,-37.62437,496
t_6295,-73.24694,-37.61975,642
t_6296,-73.27772,-37.61478,564
t_6297,-73.30849,-37.60981,603
t_6298,-73.33927,-37.60485,623
t_6299,-73.20991,-37.60024,749
t_6300,-73.37005,-37.59989,624
t_6301,-73.24069,-37.59526,900
t_6302,-73.27147,-37.59029,811
t_6303,-73.30225,-37.58532,617
t_6304,-73.33304,-37.58035,498
t_6305,-73.20364,-37.57575,465
t_6306,-73.36383,-37.57539,554
t_6307,-73.23443,-37.57077,663
t_6308,-73.26522,-37.56579,770
t_6309,-73.29601,-37.56081,420
t_6310,-73.3268,-37.55584,447
t_6311,-73.35759,-37.55088,543
t_6312,-73.22817,-37.54626,900
t_6313,-73.25896,-37.54127,547
t_6314,-73.28976,-37.53629,446
t_6315,-73.32056,-37.53132,431
t_6316,-73.35136,-37.52635,472
t_6317,-73.22191,-37.52173,837
t_6318,-73.25271,-37.51674,386
t_6319,-73.28351,-37.51176,418
t_6320,-73.31431,-37.50678,567
t_6321,-73.34512,-37.50181,382
t_6322,-73.21564,-37.49719,683
t_6323,-73.37593,-37.49684,326
t_6324,-73.24645,-37.4922,675
t_6325,-73.27725,-37.48722,453
t_6326,-73.30807,-37.48224,545
t_6327,-73.33888,-37.47726,427
t_6328,-73.20937,-37.47264,388
t_6329,-73.3697,-37.47229,475
t_6330,-73.24018,-37.46765,624
t_6331,-73.271,-37.46266,390
t_6332,-73.30182,-37.45767,472
t_6333,-73.33264,-37.45269,486
t_6334,-73.2031,-37.44808,863
t_6335,-73.36346,-37.44772,261
t_6336,-73.23392,-37.44308,552
t_6337,-73.26474,-37.43809,482
t_6338,-73.29557,-37.4331,428
t_6339,-73.32639,-37.42812,396
t_6340,-73.35722,-37.42314,290
t_6341,-73.22765,-37.4185,770
t_6342,-73.25848,-37.4135,423
t_6343,-73.28931,-37.40851,517
t_6344,-73.32014,-37.40352,281
t_6345,-73.35098,-37.39854,306
t_6346,-73.22138,-37.39391,599
t_6347,-73.25222,-37.38891,301
t_6348,-73.28305,-37.38391,404
t_6349,-73.31389,-37.37892,417
t_6350,-73.34474,-37.37393,226
t_6351,-73.21511,-37.3693,596
t_6352,-73.37558,-37.36895,258
t_6353,-73.24595,-37.3643,468
t_6354,-73.27679,-37.3593,413
t_6355,-73.30764,-37.3543,337
t_6356,-73.33849,-37.34931,410
t_6357,-73.20883,-37.34468,690
t_6358,-73.16717,-37.6836,534
t_6359,-73.03789,-37.67913,841
t_6360,-73.19793,-37.67862,900
t_6361,-73.06864,-37.67413,679
t_6362,-73.09939,-37.66913,638
t_6363,-73.13015,-37.66414,600
t_6364,-73.1609,-37.65915,494
t_6365,-73.0316,-37.65468,448
t_6366,-73.19166,-37.65417,562
t_6367,-73.06235,-37.64968,533
t_6368,-73.09311,-37.64468,483
t_6369,-73.12387,-37.63968,561
t_6370,-73.15463,-37.63469,607
t_6371,-73.0253,-37.63022,556
t_6372,-73.1854,-37.62971,532
t_6373,-73.05606,-37.62522,523
t_6374,-73.08682,-37.62021,612
t_6375,-73.11759,-37.61521,520
t_6376,-73.14836,-37.61022,584
t_6377,-73.01899,-37.60575,476
t_6378,-73.17913,-37.60523,516
t_6379,-73.04976,-37.60074,448
t_6380,-73.08053,-37.59573,733
t_6381,-73.11131,-37.59073,739
t_6382,-73.14208,-37.58573,532
t_6383,-73.17286,-37.58074,601
t_6384,-73.04346,-37.57625,399
t_6385,-73.07424,-37.57124,609
t_6386,-73.10502,-37.56623,472
t_6387,-73.1358,-37.56123,491
t_6388,-73.16659,-37.55624,753
t_6389,-73.03716,-37.55175,644
t_6390,-73.19738,-37.55124,468
t_6391,-73.06795,-37.54674,537
t_6392,-73.09873,-37.54173,808
t_6393,-73.12952,-37.53672,596
t_6394,-73.16031,-37.53172,457
