STATION_ID,STATION_NAME,LONGITUDE,LATITUDE,STATION_TYPE,VS30,MMI_VALUE,MMI_STDDEV,PGA_LN_SIGMA,PGA_VALUE,PGV_LN_SIGMA,PGV_VALUE,SA(0.3)_LN_SIGMA,SA(0.3)_VALUE,SA(1.0)_LN_SIGMA,SA(1.0)_VALUE,SA(3.0)_LN_SIGMA,SA(3.0)_VALUE,VS30_TYPE,REFERENCES,GMICE
Those4,Those4,86.2775,27.567,macroseismic,900.0,8.0,0.3,1.4,0.2867954305799765,1.3,30.96188587226579,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Those7,Those7,86.2765,27.593,macroseismic,691.37,8.0,0.3,1.4,0.2867954305799765,1.3,30.96188587226579,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Those8,Those8,86.2928,27.594,macroseismic,900.0,8.0,0.3,1.4,0.2867954305799765,1.3,30.96188587226579,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Those9,Those9,86.2975,27.578,macroseismic,900.0,8.0,0.3,1.4,0.2867954305799765,1.3,30.96188587226579,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
UTM:(43Q 024 254 10000),,72.5124,22.9938,macroseismic,760.0,3.4,0.3,0.7,0.004947968482666425,0.9,0.22676161458703287,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
UTM:(43Q 024 255 10000),,72.5107,23.0841,macroseismic,760.0,2.3,0.3,0.7,0.001063030998308812,0.9,0.04605854962832175,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
UTM:(43Q 025 254 10000),,72.6099,22.9953,macroseismic,760.0,,,1.4,,1.3,,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
UTM:(43Q 027 209 10000),,72.8634,18.935,macroseismic,760.0,2.0,0.3,0.7,0.0006988702707201433,0.9,0.02982031810076098,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
UTM:(43Q 027 234 10000),,72.8326,21.1926,macroseismic,760.0,3.2,0.3,0.7,0.003741054338194923,0.9,0.16970874290309834,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
UTM:(43R 057 297 10000),,75.7552,26.8947,macroseismic,760.0,3.0,0.3,0.7,0.002828532075407437,0.9,0.12701028553796895,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
UTM:(43R 058 297 10000),,75.8559,26.8941,macroseismic,760.0,,,1.4,,1.3,,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
UTM:(43R 069 315 10000),,76.9924,28.5071,macroseismic,760.0,4.4,0.3,0.7,0.02002587339550953,0.9,0.9658199258784891,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
UTM:(43R 070 314 10000),,77.0928,28.4154,macroseismic,760.0,4.0,0.3,0.7,0.011447895320206682,0.9,0.5409604477701648,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
UTM:(43R 070 315 10000),,77.0946,28.5056,macroseismic,760.0,4.0,0.3,0.7,0.011447895320206682,0.9,0.5409604477701648,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
UTM:(43R 070 316 10000),,77.0964,28.5958,macroseismic,760.0,4.3,0.3,0.7,0.017413056615263073,0.9,0.8355327916487073,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
UTM:(43R 070 317 10000),,77.0982,28.686,macroseismic,760.0,3.7,0.3,0.7,0.007526209220932351,0.9,0.3502414375314362,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
UTM:(43R 071 315 10000),,77.1967,28.504,macroseismic,760.0,3.5,0.3,0.7,0.005690407639977235,0.9,0.26212123327963377,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
UTM:(43R 071 316 10000),,77.1986,28.5942,macroseismic,760.0,3.7,0.3,0.7,0.007526209220932351,0.9,0.3502414375314362,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
UTM:(43R 071 317 10000),,77.2004,28.6844,macroseismic,760.0,3.9,0.3,0.7,0.009954264935134544,0.9,0.46798598888485377,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
UTM:(43R 072 314 10000),,77.2968,28.4121,macroseismic,760.0,3.7,0.3,0.7,0.007526209220932351,0.9,0.3502414375314362,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
UTM:(43R 072 315 10000),,77.2988,28.5023,macroseismic,760.0,4.1,0.3,0.7,0.013165643883943756,0.9,0.6253140329030227,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
UTM:(43R 072 316 10000),,77.3008,28.5925,macroseismic,760.0,4.4,0.3,0.7,0.02002587339550953,0.9,0.9658199258784891,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
UTM:(43R 072 317 10000),,77.3027,28.6827,macroseismic,760.0,4.2,0.3,0.7,0.015141139399909933,0.9,0.7228211255688193,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
UTM:(43R 073 311 10000),,77.3928,28.1397,macroseismic,760.0,4.4,0.3,0.7,0.02002587339550953,0.9,0.9658199258784891,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
UTM:(43R 073 316 10000),,77.4029,28.5907,macroseismic,760.0,4.3,0.3,0.7,0.017413056615263073,0.9,0.8355327916487073,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
UTM:(43R 073 317 10000),,77.405,28.6809,macroseismic,760.0,4.1,0.3,0.7,0.013165643883943756,0.9,0.6253140329030227,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
UTM:(43R 074 315 10000),,77.503,28.4987,macroseismic,760.0,3.6,0.3,0.7,0.006544249265642361,0.9,0.3029945833696897,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
UTM:(43R 078 330 10000),,77.9497,29.8426,macroseismic,760.0,2.9,0.3,0.7,0.0024594876934656723,0.9,0.10987685757996045,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
UTM:(44Q 061 244 10000),,82.1149,22.1062,macroseismic,760.0,3.9,0.3,0.7,0.009954264935134544,0.9,0.46798598888485377,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
UTM:(44Q 074 196 10000),,83.3107,17.7587,macroseismic,760.0,2.9,0.3,0.7,0.0024594876934656723,0.9,0.10987685757996045,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
UTM:(44R 021 335 10000),,78.0369,30.2932,macroseismic,760.0,4.2,0.3,0.7,0.015141139399909933,0.9,0.7228211255688193,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
UTM:(44R 025 319 10000),,78.4884,28.8594,macroseismic,760.0,,,1.4,,1.3,,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
UTM:(44R 040 293 10000),,80.0464,26.5324,macroseismic,760.0,4.9,0.3,1.4,0.04430763397373153,0.9,1.993239437459833,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
UTM:(44R 042 293 10000),,80.2472,26.5336,macroseismic,760.0,3.9,0.3,0.7,0.009954264935134544,0.9,0.46798598888485377,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
UTM:(44R 043 292 10000),,80.348,26.4438,macroseismic,760.0,4.0,0.3,0.7,0.011447895320206682,0.9,0.5409604477701648,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
UTM:(44R 049 296 10000),,80.9497,26.8064,macroseismic,226.88,4.8,0.3,0.7,0.03503138297789182,0.9,1.724355510775247,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
UTM:(44R 049 297 10000),,80.9496,26.8967,macroseismic,233.49,4.1,0.3,0.7,0.013165643883943756,0.9,0.6253140329030227,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
UTM:(44R 058 281 10000),,81.8454,25.4496,macroseismic,356.74,4.8,0.3,0.7,0.03503138297789182,0.9,1.724355510775247,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
UTM:(44R 070 279 10000),,83.0355,25.2574,macroseismic,348.67,3.9,0.3,0.7,0.009954264935134544,0.9,0.46798598888485377,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
UTM:(44R 073 294 10000),,83.36,26.6063,macroseismic,222.48,4.4,0.3,0.7,0.02002587339550953,0.9,0.9658199258784891,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
UTM:(44R 073 296 10000),,83.3637,26.7867,macroseismic,220.68,5.2,0.3,1.4,0.053084960064338445,1.3,2.7703260595621533,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
UTM:(44R 079 312 10000),,84.0056,28.2179,macroseismic,383.82,7.0,0.3,1.4,0.1570106490152386,1.3,13.07482220240086,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
UTM:(45Q 028 246 10000),,84.9133,22.2772,macroseismic,760.0,3.9,0.3,0.7,0.009954264935134544,0.9,0.46798598888485377,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
UTM:(45Q 037 224 10000),,85.8028,20.2988,macroseismic,760.0,2.9,0.3,0.7,0.0024594876934656723,0.9,0.10987685757996045,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
UTM:(45Q 053 246 10000),,87.3398,22.2903,macroseismic,760.0,4.2,0.3,0.7,0.015141139399909933,0.9,0.7228211255688193,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
UTM:(45Q 053 260 10000),,87.3429,23.555,macroseismic,760.0,4.3,0.3,0.7,0.017413056615263073,0.9,0.8355327916487073,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
UTM:(45Q 061 256 10000),,88.1237,23.19,macroseismic,760.0,4.1,0.3,0.7,0.013165643883943756,0.9,0.6253140329030227,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
UTM:(45Q 063 248 10000),,88.3121,22.466,macroseismic,760.0,4.6,0.3,0.7,0.026486487883161644,0.9,1.290510329910269,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
UTM:(45Q 063 249 10000),,88.313,22.5563,macroseismic,760.0,4.3,0.3,0.7,0.017413056615263073,0.9,0.8355327916487073,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
UTM:(45Q 063 250 10000),,88.3138,22.6466,macroseismic,760.0,,,1.4,,1.3,,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
UTM:(45Q 063 251 10000),,88.3147,22.7369,macroseismic,760.0,3.2,0.3,0.7,0.003741054338194923,0.9,0.16970874290309834,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
UTM:(45Q 064 248 10000),,88.4093,22.4652,macroseismic,760.0,4.4,0.3,0.7,0.02002587339550953,0.9,0.9658199258784891,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
UTM:(45Q 064 249 10000),,88.4102,22.5555,macroseismic,760.0,4.3,0.3,0.7,0.017413056615263073,0.9,0.8355327916487073,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
UTM:(45Q 064 250 10000),,88.4111,22.6458,macroseismic,760.0,3.6,0.3,0.7,0.006544249265642361,0.9,0.3029945833696897,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
UTM:(45Q 064 251 10000),,88.4121,22.7361,macroseismic,760.0,3.8,0.3,0.7,0.008655511570231601,0.9,0.4048556353709329,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
UTM:(45Q 065 249 10000),,88.5074,22.5546,macroseismic,760.0,4.3,0.3,0.7,0.017413056615263073,0.9,0.8355327916487073,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
UTM:(45R 024 306 10000),,84.4145,27.6851,macroseismic,381.59,6.8,0.3,1.4,0.13918758033248205,1.3,11.004174511763816,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
UTM:(45R 030 283 10000),,85.058,25.6197,macroseismic,230.86,5.7,0.3,1.4,0.07174523366443815,1.3,4.2631115247905305,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
UTM:(45R 031 283 10000),,85.1575,25.621,macroseismic,291.05,5.6,0.3,1.4,0.067550527146243,1.3,3.9109974497328928,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
UTM:(45R 033 305 10000),,85.328,27.6089,macroseismic,557.46,7.0,0.3,1.4,0.1570106490152386,1.3,13.07482220240086,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
UTM:(45R 033 306 10000),,85.3266,27.6992,macroseismic,290.59,7.7,0.3,1.4,0.2393752759364477,1.3,23.906165479172657,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
UTM:(45R 034 306 10000),,85.428,27.7004,macroseismic,488.32,6.9,0.3,1.4,0.14783075567304563,1.3,11.994899967298737,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
UTM:(45R 047 307 10000),,86.7462,27.7993,macroseismic,900.0,6.9,0.3,1.4,0.14783075567304563,1.3,11.994899967298737,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
UTM:(45R 062 266 10000),,88.2298,24.0923,macroseismic,234.8,5.1,0.3,1.4,0.04998125802551742,1.3,2.541509432927285,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
UTM:(45R 063 295 10000),,88.3571,26.7097,macroseismic,272.62,4.8,0.3,0.7,0.03503138297789182,0.9,1.724355510775247,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
UTM:(45R 064 295 10000),,88.4576,26.7087,macroseismic,236.61,6.1,0.3,1.4,0.09129569558664741,1.3,6.018431745185194,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
UTM:(45R 066 269 10000),,88.6266,24.3595,macroseismic,239.95,4.5,0.3,0.7,0.0230307414782914,0.9,1.1164231237211815,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
UTM:(45R 074 291 10000),,89.4546,26.334,macroseismic,195.98,5.5,0.3,1.4,0.06360107124436185,1.3,3.587966433172019,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
UTM:(45R 075 305 10000),,89.5834,27.595,macroseismic,900.0,3.9,0.3,0.7,0.009954264935134544,0.9,0.46798598888485377,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
UTM:(45R 076 303 10000),,89.6802,27.4127,macroseismic,900.0,4.4,0.3,0.7,0.02002587339550953,0.9,0.9658199258784891,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
UTM:(45R 076 304 10000),,89.6824,27.5028,macroseismic,900.0,4.2,0.3,0.7,0.015141139399909933,0.9,0.7228211255688193,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
UTM:(45R 079 268 10000),,89.9052,24.2502,macroseismic,233.88,3.7,0.3,0.7,0.007526209220932351,0.9,0.3502414375314362,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
UTM:(46Q 023 262 10000),,90.4009,23.7142,macroseismic,760.0,4.1,0.3,0.7,0.013165643883943756,0.9,0.6253140329030227,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
UTM:(46Q 023 263 10000),,90.3991,23.8044,macroseismic,760.0,4.2,0.3,0.7,0.015141139399909933,0.9,0.7228211255688193,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
UTM:(46Q 023 264 10000),,90.3973,23.8946,macroseismic,760.0,3.8,0.3,0.7,0.008655511570231601,0.9,0.4048556353709329,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
UTM:(46R 037 289 10000),,91.7492,26.169,macroseismic,760.0,4.6,0.3,0.7,0.026486487883161644,0.9,1.290510329910269,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
UTM:(46R 038 275 10000),,91.8613,24.9058,macroseismic,760.0,4.5,0.3,0.7,0.0230307414782914,0.9,1.1164231237211815,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
