custom_site_id,lon,lat,slope,vs30,geology,xvf,region,vs30measured
t_21999,19.66124976,41.67041708,0.001772641,223.86511,PLEISTOCENE,49.28538841,4,FALSE
t_22000,19.66958309,41.65375042,0.000539592,215.92897,PLEISTOCENE,49.01200001,4,FALSE
t_22001,19.66958309,41.66208375,0.002276014,226.85449,PLEISTOCENE,48.81089821,4,FALSE
t_22002,19.66958309,41.67041708,0.001772641,228.32385,PLEISTOCENE,48.60978667,4,FALSE
t_22003,19.66958309,41.67875041,0.002233544,220.84198,PLEISTOCENE,48.40867462,4,FALSE
t_22004,19.67791642,41.65375042,0.001298532,222.42578,PLEISTOCENE,48.33609921,4,FALSE
t_22005,19.67791642,41.66208375,0.002276014,233.34615,PLEISTOCENE,48.13508497,4,FALSE
t_22006,19.67791642,41.67041708,0.003460541,233.61932,PLEISTOCENE,47.93406111,4,FALSE
t_22007,19.67791642,41.67875041,0.002421198,223.95103,PLEISTOCENE,47.73303674,4,FALSE
t_22008,19.68624975,41.65375042,0.002420445,240.11166,PLEISTOCENE,47.66017655,4,FALSE
t_22009,19.68624975,41.66208375,0.003545205,239.62135,PLEISTOCENE,47.45924986,4,FALSE
t_22010,19.68624975,41.67041708,0.003460541,234.12119,PLEISTOCENE,47.25831368,4,FALSE
t_22011,19.68624975,41.67875041,0.000722462,221.28082,PLEISTOCENE,47.05737702,4,FALSE
t_22012,19.69458308,41.65375042,0.010167972,296.32065,PLEISTOCENE,46.98425389,4,FALSE
t_22013,19.69458308,41.66208375,0.004207206,305.1225,PLEISTOCENE,46.78341474,4,FALSE
t_22014,19.69458308,41.67041708,0.002597272,310.12616,PLEISTOCENE,46.58256626,4,FALSE
t_22015,19.69458308,41.67875041,0.003084779,273.73914,PLEISTOCENE,46.38171729,4,FALSE
t_22016,19.70291641,41.65375042,0.035587903,438.44766,PLEISTOCENE,46.30833123,4,FALSE
t_22017,19.70291641,41.66208375,0.058593776,515.9084,PLEISTOCENE,46.10757963,4,FALSE
t_22018,19.70291641,41.67041708,0.07876773,529.13934,PLEISTOCENE,45.90681884,4,FALSE
t_22019,19.70291641,41.67875041,0.02969947,408.86212,PLEISTOCENE,45.70605756,4,FALSE
t_22020,19.71124974,41.65375042,0.103029825,635.53876,PLEISTOCENE,45.63240857,4,FALSE
t_22021,19.71124974,41.66208375,0.19236128,774.7752,PLEISTOCENE,45.43174452,4,FALSE
t_22022,19.71124974,41.67041708,0.19672325,782.8194,CRETACEOUS,45.23107142,4,FALSE
t_22023,19.71124974,41.67875041,0.094623245,641.63715,PLEISTOCENE,45.03039784,4,FALSE
t_22024,19.71958307,41.65375042,0.13766369,752.6436,CRETACEOUS,44.95648591,4,FALSE
t_22025,19.71958307,41.66208375,0.24299982,892.73645,CRETACEOUS,44.75590941,4,FALSE
t_22026,19.71958307,41.67041708,0.23780344,897.49493,CRETACEOUS,44.55532399,4,FALSE
t_22027,19.71958307,41.67875041,0.1795575,847.3537,CRETACEOUS,44.35473811,4,FALSE
t_22028,19.71958307,41.68708374,0.19714798,747.79614,PLEISTOCENE,44.15415223,4,FALSE
t_22029,19.7279164,41.64541709,0.13088603,777.0282,CRETACEOUS,44.4810522,4,FALSE
t_22030,19.7279164,41.65375042,0.16016817,835.93884,CRETACEOUS,44.28056325,4,FALSE
t_22031,19.7279164,41.66208375,0.22005466,879.40247,CRETACEOUS,44.0800743,4,FALSE
t_22032,19.7279164,41.67041708,0.15285364,879.40247,CRETACEOUS,43.87957657,4,FALSE
t_22033,19.7279164,41.67875041,0.27445963,900,CRETACEOUS,43.67907839,4,FALSE
t_22034,19.7279164,41.68708374,0.28983492,900,CENOZOIC,43.4785802,4,FALSE
t_22035,19.7279164,41.69541707,0.1532558,744.1133,PLEISTOCENE,43.27808202,4,FALSE
t_22036,19.73624973,41.61208377,0.13773774,760.96893,CENOZOIC,44.60664761,4,FALSE
t_22037,19.73624973,41.6204171,0.0613613,699.0455,CRETACEOUS,44.40624621,4,FALSE
t_22038,19.73624973,41.62875043,0.12805288,769.101,CRETACEOUS,44.2058448,4,FALSE
t_22039,19.73624973,41.63708376,0.18417653,874.76483,CRETACEOUS,44.0054434,4,FALSE
t_22040,19.73624973,41.64541709,0.25273138,896.7824,CRETACEOUS,43.80504199,4,FALSE
t_22041,19.73624973,41.65375042,0.28627983,900,CRETACEOUS,43.60464059,4,FALSE
t_22042,19.73624973,41.67041708,0.15379274,773.98083,CENOZOIC,43.20382915,4,FALSE
t_22043,19.73624973,41.67875041,0.19000825,828.8673,CENOZOIC,43.00341866,4,FALSE
t_22044,19.73624973,41.68708374,0.17286241,867.5935,CENOZOIC,42.80300817,4,FALSE
t_22045,19.73624973,41.69541707,0.22374946,789.2854,CENOZOIC,42.60259768,4,FALSE
t_22046,19.74458306,41.59541711,0.21915123,856.97906,CENOZOIC,44.33091493,4,FALSE
t_22047,19.74458306,41.60375044,0.07946818,774.0581,CRETACEOUS,44.13060107,4,FALSE
t_22048,19.74458306,41.61208377,0.12519456,729.41547,CRETACEOUS,43.93028721,4,FALSE
t_22049,19.74458306,41.6204171,0.12949115,757.1423,CRETACEOUS,43.72997336,4,FALSE
t_22050,19.74458306,41.62875043,0.23017071,821.4163,CENOZOIC,43.5296595,4,FALSE
t_22051,19.74458306,41.63708376,0.22470416,839.62134,CENOZOIC,43.32934564,4,FALSE
t_22052,19.74458306,41.64541709,0.21742235,827.96204,CENOZOIC,43.12903178,4,FALSE
t_22053,19.74458306,41.65375042,0.28506246,750.8603,CENOZOIC,42.92871793,4,FALSE
t_22054,19.74458306,41.66208375,0.075806305,637.32886,CENOZOIC,42.72840407,4,FALSE
t_22055,19.74458306,41.67041708,0.07525918,695.3127,CENOZOIC,42.52808172,4,FALSE
t_22056,19.74458306,41.68708374,0.26807758,867.5935,CENOZOIC,42.12743614,4,FALSE
t_22057,19.74458306,41.69541707,0.14913516,736.1185,CENOZOIC,41.92711335,4,FALSE
t_22058,19.75291639,41.58708378,0.22327971,900,CRETACEOUS,43.85460574,4,FALSE
t_22059,19.75291639,41.59541711,0.1247689,852.1581,CRETACEOUS,43.65437943,4,FALSE
t_22060,19.75291639,41.60375044,0.16471562,811.19464,CRETACEOUS,43.45415312,4,FALSE
t_22061,19.75291639,41.61208377,0.22896543,805.4774,CRETACEOUS,43.25392681,4,FALSE
t_22062,19.75291639,41.6204171,0.17939457,680.482,CENOZOIC,43.0537005,4,FALSE
t_22063,19.75291639,41.62875043,0.08242427,628.6411,CENOZOIC,42.8534742,4,FALSE
t_22064,19.75291639,41.63708376,0.039988536,665.454,CENOZOIC,42.65324789,4,FALSE
t_22065,19.75291639,41.65375042,0.06462082,719.1965,CENOZOIC,42.25279527,4,FALSE
t_22066,19.75291639,41.66208375,0.18800856,700.00543,CENOZOIC,42.05256896,4,FALSE
t_22067,19.75291639,41.67041708,0.17379047,770.6384,CENOZOIC,41.8523343,4,FALSE
t_22068,19.75291639,41.67875041,0.19417807,844.47754,CENOZOIC,41.65209921,4,FALSE
t_22069,19.75291639,41.69541707,0.09983977,616.6675,CENOZOIC,41.25162902,4,FALSE
t_22070,19.76124972,41.59541711,0.18517703,841.3947,CRETACEOUS,42.97772087,4,FALSE
t_22071,19.76124972,41.60375044,0.19641265,718.70197,CRETACEOUS,42.77758211,4,FALSE
t_22072,19.76124972,41.61208377,0.06853293,687.5452,CENOZOIC,42.57744335,4,FALSE
t_22073,19.76124972,41.6204171,0.10177615,644.54376,CENOZOIC,42.37730459,4,FALSE
t_22074,19.76124972,41.63708376,0.124277994,718.08105,CENOZOIC,41.97702707,4,FALSE
t_22075,19.76124972,41.65375042,0.29689896,868.3362,CENOZOIC,41.57674956,4,FALSE
t_22076,19.76124972,41.67041708,0.103035115,750.0111,CENOZOIC,41.1764638,4,FALSE
t_22077,19.76124972,41.67875041,0.13569717,747.0466,CENOZOIC,40.97631637,4,FALSE
t_22078,19.76124972,41.68708374,0.16509351,805.28107,CENOZOIC,40.77616894,4,FALSE
t_22079,19.76124972,41.69541707,0.09304914,634.7542,CENOZOIC,40.57602151,4,FALSE
t_22080,19.76124972,41.7037504,0.05473315,542.8242,PLEISTOCENE,40.37587408,4,FALSE
t_22081,19.76958305,41.59541711,0.13202737,778.8226,CRETACEOUS,42.30104057,4,FALSE
t_22082,19.76958305,41.60375044,0.095026195,656.1298,CENOZOIC,42.10098936,4,FALSE
t_22083,19.76958305,41.62875043,0.18480988,868.7914,CENOZOIC,41.50083573,4,FALSE
t_22084,19.76958305,41.63708376,0.17930266,876.80206,CENOZOIC,41.30078452,4,FALSE
t_22085,19.76958305,41.64541709,0.25708944,884.1663,CENOZOIC,41.10073331,4,FALSE
t_22086,19.76958305,41.65375042,0.14740503,819.111,CENOZOIC,40.9006821,4,FALSE
t_22087,19.76958305,41.66208375,0.09546787,770.8939,CENOZOIC,40.7006309,4,FALSE
t_22088,19.76958305,41.67875041,0.05513016,661.6876,CENOZOIC,40.30051178,4,FALSE
t_22089,19.76958305,41.68708374,0.1581143,714.5796,CENOZOIC,40.10045201,4,FALSE
t_22090,19.76958305,41.69541707,0.15423658,748.319,CENOZOIC,39.90039224,4,FALSE
t_22091,19.77791638,41.6204171,0.117201895,708.9688,CENOZOIC,41.02446929,4,FALSE
t_22092,19.77791638,41.66208375,0.122540586,647.49164,CENOZOIC,40.02465099,4,FALSE
t_22093,19.77791638,41.68708374,0.116622455,747.77673,CENOZOIC,39.42473509,4,FALSE
t_22094,19.77791638,41.69541707,0.19419962,749.01276,CENOZOIC,39.22476298,4,FALSE
t_22095,19.78624971,41.62875043,0.16002217,684.4987,CENOZOIC,40.14817553,4,FALSE
t_22096,19.78624971,41.64541709,0.14715487,639.89185,CENOZOIC,39.74842331,4,FALSE
t_22097,19.78624971,41.65375042,0.040649988,608.86505,CENOZOIC,39.5485472,4,FALSE
t_22098,19.78624971,41.67041708,0.001542214,682.0082,CENOZOIC,39.14878706,4,FALSE
t_22099,19.78624971,41.69541707,0.077402025,698.0242,CENOZOIC,38.54913371,4,FALSE
t_22100,19.79458304,41.58708378,0.3101889,828.1146,CRETACEOUS,40.47078823,4,FALSE
t_22101,19.79458304,41.6204171,0.32739717,888.6097,CENOZOIC,39.67163399,4,FALSE
t_22102,19.79458304,41.64541709,0.3016956,900,CENOZOIC,39.07226831,4,FALSE
t_22103,19.79458304,41.66208375,0.22887035,808.80646,CENOZOIC,38.67269119,4,FALSE
t_22104,19.79458304,41.67875041,0.19455081,736.78986,CENOZOIC,38.27309803,4,FALSE
t_22105,19.79458304,41.68708374,0.06622562,662.25104,CENOZOIC,38.07330124,4,FALSE
t_22106,19.79458304,41.69541707,0.10445051,717.64325,CENOZOIC,37.87350445,4,FALSE
t_22107,19.79458304,41.7037504,0.2892314,864.57166,CENOZOIC,37.67370766,4,FALSE
t_22108,19.80291637,41.57041712,0.06552908,718.7965,CENOZOIC,40.19341453,4,FALSE
t_22109,19.80291637,41.58708378,0.14254102,859.98694,CRETACEOUS,39.79402038,4,FALSE
t_22110,19.80291637,41.60375044,0.19053842,795.02026,CENOZOIC,39.39461836,4,FALSE
t_22111,19.80291637,41.63708376,0.50459445,900,CENOZOIC,38.59581432,4,FALSE
t_22112,19.80291637,41.69541707,0.14769581,778.03656,CENOZOIC,37.19787518,4,FALSE
t_22113,19.80291637,41.7037504,0.24919647,882.9977,CENOZOIC,36.99816606,4,FALSE
t_22114,19.8112497,41.61208377,0.3233414,900,CENOZOIC,38.51841215,4,FALSE
t_22115,19.8112497,41.64541709,0.38579458,900,CENOZOIC,37.71995831,4,FALSE
t_22116,19.8112497,41.66208375,0.37712294,900,CENOZOIC,37.32073139,4,FALSE
t_22117,19.81958303,41.57875045,0.29134917,876.587,CENOZOIC,38.64001023,4,FALSE
t_22118,19.81958303,41.60375044,0.37110338,900,CENOZOIC,38.04143286,4,FALSE
t_22119,19.81958303,41.61208377,0.34104773,900,CENOZOIC,37.84190695,4,FALSE
t_22120,19.82791636,41.58708378,0.41438597,900,CRETACEOUS,37.76371683,4,FALSE
t_22121,19.45291651,41.88708366,0.1822812,719.3205,PLEISTOCENE,60.88367718,4,FALSE
t_22122,19.46124984,41.88708366,0.031296358,641.109,PLEISTOCENE,60.21065162,4,FALSE
t_22123,19.46124984,41.90375032,0.05561561,477.8542,CENOZOIC,59.80399228,4,FALSE
t_22124,19.46958317,41.87875033,0.14134587,764.1953,PLEISTOCENE,59.74086777,4,FALSE
t_22125,19.46958317,41.88708366,0.1380721,608.07214,CENOZOIC,59.53762606,4,FALSE
t_22126,19.46958317,41.89541699,0.040017236,541.38873,CENOZOIC,59.33438436,4,FALSE
t_22127,19.46958317,41.90375032,0.053170964,527.0864,CENOZOIC,59.13114266,4,FALSE
t_22128,19.46958317,41.91208365,0.091683805,508.1755,CENOZOIC,58.92790096,4,FALSE
t_22129,19.4779165,41.88708366,0.11539704,705.88196,CENOZOIC,58.8646005,4,FALSE
t_22130,19.4779165,41.90375032,0.121034645,536.2317,CENOZOIC,58.45829303,4,FALSE
t_22131,19.4779165,41.91208365,0.013271035,530.7493,PLEISTOCENE,58.2551393,4,FALSE
t_22132,19.4779165,41.92041698,0.13618043,608.56274,PLEISTOCENE,58.05197485,4,FALSE
t_22133,19.48624983,41.88708366,0.13376367,784.84595,CENOZOIC,58.19157494,4,FALSE
t_22134,19.48624983,41.89541699,0.12426261,627.8669,CENOZOIC,57.98850918,4,FALSE
t_22135,19.48624983,41.90375032,0.042881276,551.15497,CENOZOIC,57.78544341,4,FALSE
t_22136,19.48624983,41.91208365,0.12726527,660.9988,PLEISTOCENE,57.58237764,4,FALSE
t_22137,19.49458316,41.870417,0.089901574,788.6955,CENOZOIC,57.92450498,4,FALSE
t_22138,19.49458316,41.89541699,0.06490517,586.4945,CENOZOIC,57.31557158,4,FALSE
t_22139,19.49458316,41.90375032,0.06455306,646.7125,PLEISTOCENE,57.11259378,4,FALSE
t_22140,19.49458316,41.91208365,0.22840744,726.4089,PLEISTOCENE,56.90961598,4,FALSE
t_22141,19.50291649,41.870417,0.14791928,733.6943,CENOZOIC,57.25130349,4,FALSE
t_22142,19.50291649,41.88708366,0.1359842,728.4607,CENOZOIC,56.84552382,4,FALSE
t_22143,19.50291649,41.89541699,0.006110018,597.56805,PLEISTOCENE,56.64263399,4,FALSE
t_22144,19.50291649,41.90375032,0.18443765,754.01184,PLEISTOCENE,56.43974416,4,FALSE
t_22145,19.51124982,41.86208367,0.11022757,768.1677,CENOZOIC,56.78077904,4,FALSE
t_22146,19.51124982,41.870417,0.18008466,768.1677,CENOZOIC,56.57797721,4,FALSE
t_22147,19.51124982,41.87875033,0.21131349,872.7386,CENOZOIC,56.37517538,4,FALSE
t_22148,19.51124982,41.88708366,0.08604073,672.2566,CENOZOIC,56.17237355,4,FALSE
t_22149,19.51124982,41.89541699,0.09718332,672.1094,PLEISTOCENE,55.96957172,4,FALSE
t_22150,19.51124982,41.90375032,0.21783336,744.14087,PLEISTOCENE,55.76676989,4,FALSE
t_22151,19.51958315,41.86208367,0.08731867,746.58875,CENOZOIC,56.10734271,4,FALSE
t_22152,19.51958315,41.870417,0.22766717,860.074,CENOZOIC,55.90462888,4,FALSE
t_22153,19.51958315,41.87875033,0.1800616,778.3382,CENOZOIC,55.70191506,4,FALSE
t_22154,19.51958315,41.89541699,0.20668092,799.8659,PLEISTOCENE,55.29648742,4,FALSE
t_22155,19.52791648,41.85375034,0.06514472,723.5719,CENOZOIC,55.63653219,4,FALSE
t_22156,19.52791648,41.86208367,0.1925673,751.60175,CENOZOIC,55.43390638,4,FALSE
t_22157,19.52791648,41.870417,0.24053854,873.70856,CENOZOIC,55.23128056,4,FALSE
t_22158,19.52791648,41.87875033,0.094856344,689.1668,CENOZOIC,55.02865475,4,FALSE
t_22159,19.52791648,41.88708366,0.11807315,713.45825,PLEISTOCENE,54.82602893,4,FALSE
t_22160,19.53624981,41.85375034,0.095920675,705.8406,CENOZOIC,54.96300785,4,FALSE
t_22161,19.53624981,41.86208367,0.24624838,865.087,CENOZOIC,54.76047005,4,FALSE
t_22162,19.53624981,41.87875033,0.008225732,662.58264,PLEISTOCENE,54.35539443,4,FALSE
t_22163,19.53624981,41.88708366,0.18866321,753.8503,PLEISTOCENE,54.15285662,4,FALSE
t_22164,19.54458314,41.85375034,0.16503116,708.61145,CENOZOIC,54.28948351,4,FALSE
t_22165,19.54458314,41.86208367,0.26190957,881.1524,CENOZOIC,54.08703371,4,FALSE
t_22166,19.54458314,41.870417,0.08109161,692.13306,PLEISTOCENE,53.88458391,4,FALSE
t_22167,19.54458314,41.87875033,0.06301004,677.00146,PLEISTOCENE,53.68213411,4,FALSE
t_22168,19.54458314,41.88708366,0.23110622,717.7014,PLEISTOCENE,53.47968431,4,FALSE
t_22169,19.55291647,41.86208367,0.18128307,774.4471,CENOZOIC,53.41359738,4,FALSE
t_22170,19.55291647,41.870417,0.002948295,669.5275,PLEISTOCENE,53.21123559,4,FALSE
t_22171,19.55291647,41.87875033,0.19315882,763.8739,PLEISTOCENE,53.0088738,4,FALSE
t_22172,19.5612498,41.85375034,0.25482538,863.65576,CENOZOIC,52.94243484,4,FALSE
t_22173,19.5612498,41.86208367,0.08783892,709.7832,CENOZOIC,52.74016105,4,FALSE
t_22174,19.5612498,41.870417,0.13300005,742.78345,PLEISTOCENE,52.53788727,4,FALSE
t_22175,19.56958313,41.84541701,0.22287561,809.7487,CENOZOIC,52.47109627,4,FALSE
t_22176,19.56958313,41.85375034,0.18202968,758.1834,CENOZOIC,52.2689105,4,FALSE
t_22177,19.56958313,41.86208367,0.09367018,711.0162,PLEISTOCENE,52.06672472,4,FALSE
t_22178,19.56958313,41.870417,0.22681247,726.438,PLEISTOCENE,51.86453894,4,FALSE
t_22179,19.57791646,41.85375034,0.013671116,702.4565,PLEISTOCENE,51.59538616,4,FALSE
t_22180,19.57791646,41.86208367,0.23083219,724.62683,PLEISTOCENE,51.39328839,4,FALSE
t_22181,19.58624979,41.83708368,0.2703498,791.5774,CENOZOIC,51.32588134,4,FALSE
t_22182,19.58624979,41.84541701,0.10747927,777.94403,CENOZOIC,51.12387158,4,FALSE
t_22183,19.58624979,41.85375034,0.20172219,787.88165,PLEISTOCENE,50.92186182,4,FALSE
t_22184,19.58624979,41.86208367,0.1230365,779.01733,CENOZOIC,50.71985206,4,FALSE
t_22185,19.58624979,41.870417,0.17726447,777.65845,CENOZOIC,50.5178423,4,FALSE
t_22186,19.59458312,41.83708368,0.17112386,829.58453,CENOZOIC,50.65205658,4,FALSE
t_22187,19.59458312,41.84541701,0.14861667,823.92456,PLEISTOCENE,50.45013479,4,FALSE
t_22188,19.59458312,41.870417,0.18230599,766.65393,CENOZOIC,49.84436943,4,FALSE
t_22189,19.60291645,41.82875035,0.22435887,799.8472,CENOZOIC,50.18004319,4,FALSE
t_22190,19.60291645,41.83708368,0.10043577,753.75653,PLEISTOCENE,49.97820987,4,FALSE
t_22191,19.60291645,41.84541701,0.21599814,766.75964,PLEISTOCENE,49.77637605,4,FALSE
t_22192,19.60291645,41.85375034,0.10440024,741.12537,CENOZOIC,49.57454223,4,FALSE
t_22193,19.60291645,41.86208367,0.21307886,751.03625,CENOZOIC,49.37270841,4,FALSE
t_22194,19.60291645,41.870417,0.07257147,565.4703,CENOZOIC,49.17087459,4,FALSE
t_22195,19.61124978,41.82875035,0.04480939,669.68744,CENOZOIC,49.50610852,4,FALSE
t_22196,19.61124978,41.83708368,0.20837227,651.36115,PLEISTOCENE,49.30436316,4,FALSE
t_22197,19.61124978,41.84541701,0.060516603,691.2217,CENOZOIC,49.1026173,4,FALSE
t_22198,19.61124978,41.85375034,0.22917493,736.89075,CENOZOIC,48.90087145,4,FALSE
t_22199,19.61124978,41.86208367,0.07203816,588.8905,CENOZOIC,48.6991256,4,FALSE
t_22200,19.61958311,41.82875035,0.13224852,587.2545,PLEISTOCENE,48.83217384,4,FALSE
t_22201,19.61958311,41.83708368,0.056344975,636.3362,CENOZOIC,48.63051644,4,FALSE
t_22202,19.61958311,41.85375034,0.06604284,592.38495,CENOZOIC,48.22720067,4,FALSE
t_22203,19.61958311,41.86208367,0.001546264,339.06848,PLEISTOCENE,48.02554279,4,FALSE
t_22204,19.62791644,41.80375036,0.14324754,567.64966,CENOZOIC,48.76292025,4,FALSE
t_22205,19.62791644,41.81208369,0.084814966,569.6123,CENOZOIC,48.56135989,4,FALSE
t_22206,19.62791644,41.82041702,0.038177878,486.34702,PLEISTOCENE,48.35979953,4,FALSE
t_22207,19.62791644,41.82875035,0.052196614,514.11414,CENOZOIC,48.15823917,4,FALSE
t_22208,19.62791644,41.83708368,0.16739534,624.2639,CENOZOIC,47.95666973,4,FALSE
t_22209,19.62791644,41.84541701,0.075291924,565.75714,CENOZOIC,47.75509981,4,FALSE
t_22210,19.62791644,41.85375034,0,345.50818,PLEISTOCENE,47.55352989,4,FALSE
t_22211,19.63624977,41.80375036,0.022376427,458.6278,CENOZOIC,48.08872213,4,FALSE
t_22212,19.63624977,41.81208369,0.009712663,381.4621,PLEISTOCENE,47.88724959,4,FALSE
t_22213,19.63624977,41.82041702,0.020017367,372.04218,PLEISTOCENE,47.68577704,4,FALSE
t_22214,19.63624977,41.82875035,0.048666377,453.1485,CENOZOIC,47.4843045,4,FALSE
t_22215,19.63624977,41.83708368,0.06455304,471.96243,CENOZOIC,47.28282302,4,FALSE
t_22216,19.63624977,41.84541701,0,349.33728,PLEISTOCENE,47.08134107,4,FALSE
t_22217,19.6445831,41.81208369,0.019576792,383.78693,PLEISTOCENE,47.21313928,4,FALSE
t_22218,19.6445831,41.82041702,0.005068406,385.3619,PLEISTOCENE,47.01175455,4,FALSE
t_22219,19.6445831,41.82875035,0.021731269,373.36874,CENOZOIC,46.81036983,4,FALSE
t_22220,19.6445831,41.83708368,0.004378852,326.98477,PLEISTOCENE,46.60897631,4,FALSE
t_22221,19.61124978,41.870417,0.00271038,331.64536,PLEISTOCENE,48.49737974,4,FALSE
t_22222,19.61958311,41.870417,0.00090346,226.8052,PLEISTOCENE,47.8238849,4,FALSE
t_22223,19.62791644,41.86208367,0.000903384,226.56387,PLEISTOCENE,47.35195998,4,FALSE
t_22224,19.62791644,41.870417,0,203.27698,PLEISTOCENE,47.15039006,4,FALSE
t_22225,19.62791644,41.89541699,0.014226058,278.43387,PLEISTOCENE,46.54568031,4,FALSE
t_22226,19.63624977,41.85375034,0.000539592,240.95068,PLEISTOCENE,46.87985912,4,FALSE
t_22227,19.63624977,41.86208367,0.000903384,216.5096,PLEISTOCENE,46.67837717,4,FALSE
t_22228,19.63624977,41.870417,0.002172731,221.97815,PLEISTOCENE,46.47689522,4,FALSE
t_22229,19.63624977,41.88708366,0.009579129,273.81277,PLEISTOCENE,46.07393132,4,FALSE
t_22230,19.63624977,41.89541699,0.010152577,274.9105,PLEISTOCENE,45.87244937,4,FALSE
t_22231,19.63624977,41.90375032,0.005636927,255.41264,PLEISTOCENE,45.67096741,4,FALSE
t_22232,19.6445831,41.85375034,0.001546087,237.84909,PLEISTOCENE,46.20618834,4,FALSE
t_22233,19.6445831,41.86208367,0.005100331,247.26396,PLEISTOCENE,46.00479436,4,FALSE
t_22234,19.6445831,41.870417,0.006719519,260.6046,PLEISTOCENE,45.80340037,4,FALSE
t_22235,19.6445831,41.87875033,0.005636015,264.5003,PLEISTOCENE,45.60200639,4,FALSE
t_22236,19.6445831,41.88708366,0.004856331,266.56906,CENOZOIC,45.40061241,4,FALSE
t_22237,19.6445831,41.89541699,0.001618777,263.1636,CENOZOIC,45.19921843,4,FALSE
t_22238,19.6445831,41.90375032,0.003664951,279.8007,CENOZOIC,44.99782444,4,FALSE
t_22239,19.65291643,41.85375034,0.006184349,268.37842,PLEISTOCENE,45.53251756,4,FALSE
t_22240,19.65291643,41.86208367,0.007280258,278.6735,PLEISTOCENE,45.33121155,4,FALSE
t_22241,19.65291643,41.870417,0.009435555,289.16763,PLEISTOCENE,45.12990553,4,FALSE
t_22242,19.65291643,41.87875033,0.007971904,290.8869,PLEISTOCENE,44.92859952,4,FALSE
t_22243,19.65291643,41.88708366,0.007228893,293.0262,PLEISTOCENE,44.7272935,4,FALSE
t_22244,19.65291643,41.89541699,0.010844249,307.6223,PLEISTOCENE,44.52598749,4,FALSE
t_22245,19.65291643,41.90375032,0.015667854,337.53732,PLEISTOCENE,44.32468147,4,FALSE
t_22246,19.65291643,41.91208365,0.021007527,369.58563,PLEISTOCENE,44.12337545,4,FALSE
t_22247,19.66124976,41.85375034,0.010156437,300.92792,PLEISTOCENE,44.85884678,4,FALSE
t_22248,19.66124976,41.86208367,0.007935747,296.15723,PLEISTOCENE,44.65762874,4,FALSE
t_22249,19.66124976,41.870417,0.010497366,309.63492,PLEISTOCENE,44.45641069,4,FALSE
t_22250,19.66124976,41.87875033,0.014584486,334.29126,PLEISTOCENE,44.25519264,4,FALSE
t_22251,19.66124976,41.88708366,0.019602431,358.7474,PLEISTOCENE,44.05397459,4,FALSE
t_22252,19.66124976,41.89541699,0.02320459,382.26892,PLEISTOCENE,43.85275655,4,FALSE
t_22253,19.66124976,41.90375032,0.025623318,401.7044,PLEISTOCENE,43.6515385,4,FALSE
t_22254,19.66124976,41.91208365,0.031275354,428.6801,PLEISTOCENE,43.45032045,4,FALSE
t_22255,19.66958309,41.870417,0.014330258,333.93805,PLEISTOCENE,43.78291585,4,FALSE
t_22256,19.66958309,41.87875033,0.02268529,379.32922,PLEISTOCENE,43.58178577,4,FALSE
t_22257,19.66958309,41.88708366,0.030576171,422.20474,PLEISTOCENE,43.38065569,4,FALSE
t_22258,19.66958309,41.89541699,0.03976447,450.85638,PLEISTOCENE,43.17952561,4,FALSE
t_22259,19.66958309,41.90375032,0.046491254,477.89252,PLEISTOCENE,42.97839553,4,FALSE
t_22260,19.66958309,41.91208365,0.05876942,515.95435,PLEISTOCENE,42.77726544,4,FALSE
t_22261,19.67791642,41.870417,0.020467293,370.15598,PLEISTOCENE,43.10929731,4,FALSE
t_22262,19.67791642,41.87875033,0.030016612,424.1351,PLEISTOCENE,42.90825517,4,FALSE
t_22263,19.67791642,41.88708366,0.04968826,473.93008,CENOZOIC,42.70721302,4,FALSE
t_22264,19.67791642,41.89541699,0.05723799,519.62665,CENOZOIC,42.50617088,4,FALSE
t_22265,19.67791642,41.90375032,0.08906662,616.9511,CENOZOIC,42.30512873,4,FALSE
t_22266,19.67791642,41.91208365,0.12326689,717.47876,PLEISTOCENE,42.10408659,4,FALSE
t_22267,19.68624975,41.870417,0.032409377,431.32257,PLEISTOCENE,42.43565694,4,FALSE
t_22268,19.68624975,41.87875033,0.052973866,489.45642,PLEISTOCENE,42.23470273,4,FALSE
t_22269,19.68624975,41.88708366,0.061299246,535.39166,CENOZOIC,42.03374851,4,FALSE
t_22270,19.68624975,41.89541699,0.09703505,652.4348,CENOZOIC,41.8327943,4,FALSE
t_22271,19.68624975,41.90375032,0.18027514,806.5554,CENOZOIC,41.63184008,4,FALSE
t_22272,19.68624975,41.91208365,0.26431412,882.53986,CENOZOIC,41.43088586,4,FALSE
t_22273,19.69458308,41.870417,0.06486043,543.8619,PLEISTOCENE,41.76201657,4,FALSE
t_22274,19.69458308,41.87875033,0.10203067,604.7113,PLEISTOCENE,41.56115029,4,FALSE
t_22275,19.69458308,41.88708366,0.092983715,672.8463,CENOZOIC,41.360284,4,FALSE
t_22276,19.69458308,41.89541699,0.17513232,814.95795,CENOZOIC,41.15941771,4,FALSE
t_22277,19.70291641,41.870417,0.15250556,735.3845,CENOZOIC,41.0883762,4,FALSE
t_22278,19.70291641,41.87875033,0.15008466,788.8657,CENOZOIC,40.88759785,4,FALSE
t_22279,19.70291641,41.88708366,0.17004213,836.1657,CENOZOIC,40.68681949,4,FALSE
