# 20170403_M6.5_Moijabana median gmf, Stations:None, gmlt:USGS, Rupture:USGS
custom_site_id,lon,lat,Atkinson2008prime,AtkinsonBoore2006Modified2011,Campbell2003MwNSHMP2008,FrankelEtAl1996MwNSHMP2008,PezeshkEtAl2011,SilvaEtAl2002MwNSHMP2008,SomervilleEtAl2001NSHMP2008,TavakoliPezeshk2005MwNSHMP2008,ToroEtAl1997MwNSHMP2008
t_8004,25.874449999999996,-22.18019,0.13441254,0.048778176,0.07605383,0.076450564,0.036067106,0.0657317,0.0770047,0.08037715,0.059681837
t_8005,25.604960000000005,-22.26335,0.20547044,0.060130104,0.10138943,0.099510364,0.04576165,0.105507284,0.102652885,0.107789524,0.09677555
t_8006,25.560040000000015,-22.26335,0.21349522,0.063719206,0.10850824,0.104865015,0.048888072,0.11199703,0.10628282,0.11629122,0.1029307
t_8007,25.649869999999993,-22.26335,0.19258817,0.055317525,0.09485288,0.0948351,0.042889714,0.09950896,0.0991873,0.10004037,0.09111513
t_8008,25.560040000000015,-22.22177,0.20497951,0.059561495,0.09882955,0.099000335,0.0446371,0.103167795,0.101314485,0.104748,0.09456463
t_8009,25.649869999999993,-22.22177,0.18584974,0.05222267,0.08699824,0.09108658,0.039436225,0.092235744,0.094825536,0.090807095,0.084286764
t_801,23.673580000000015,-23.71052,0.03518118,0.03171329,0.03595747,0.0333893,0.019826757,0.021269148,0.03320029,0.038375814,0.019968024
t_8010,25.604960000000005,-22.22177,0.20052071,0.05725447,0.09262707,0.09482085,0.041911393,0.097457156,0.09797539,0.097414896,0.08918501
t_8011,25.649869999999993,-22.18019,0.17206734,0.05019397,0.08356621,0.087769575,0.038369685,0.08570108,0.090738386,0.08723929,0.0781826
t_8012,25.560040000000015,-22.18019,0.18750505,0.053185403,0.090394944,0.09403439,0.04093006,0.0953946,0.096742705,0.094789006,0.08724782
t_8013,25.604960000000005,-22.18019,0.19069204,0.053407446,0.08511142,0.09075863,0.038836658,0.09034026,0.093657345,0.088621005,0.08251326
t_8014,25.649869999999993,-22.13859,0.1618335,0.04992983,0.081526265,0.084846206,0.037750162,0.079869345,0.08693829,0.08539912,0.07275774
t_8015,25.964280000000002,-22.22177,0.10577357,0.040606853,0.074290946,0.07402505,0.03551713,0.06161288,0.07388013,0.07873413,0.055888332
t_8016,26.05412000000001,-22.22177,0.109929204,0.046769433,0.07124011,0.07042661,0.034554776,0.054945048,0.06855135,0.075862974,0.04975724
t_8017,26.05412000000001,-22.18019,0.106409945,0.046931006,0.070220925,0.0693914,0.034230046,0.052842144,0.06679285,0.07489614,0.04782535
t_8018,25.964280000000002,-22.18019,0.12000434,0.047945164,0.07308194,0.07288188,0.035137434,0.05890073,0.071755454,0.077600494,0.053393245
t_8019,26.009199999999993,-22.18019,0.114937104,0.04823463,0.07163531,0.07114649,0.034680244,0.055775803,0.06923518,0.07623685,0.05052061
t_802,23.718500000000006,-23.66938,0.037955932,0.033001322,0.037926096,0.035279013,0.020919755,0.022480264,0.034862414,0.04053658,0.021094436
t_8020,26.009199999999993,-22.13859,0.089357235,0.03900624,0.07051075,0.07000848,0.034322564,0.053432778,0.06729082,0.07517146,0.0483679
t_8021,25.964280000000002,-22.13859,0.11339331,0.047216833,0.0718623,0.07169282,0.034752194,0.0562567,0.06962831,0.07645134,0.050962556
t_8022,26.05412000000001,-22.13859,0.09989801,0.04574466,0.06918331,0.06828031,0.033897657,0.050763614,0.065014094,0.07390794,0.04604193
t_8023,26.05412000000001,-22.09698,0.09671389,0.046044275,0.06813463,0.06708955,0.033559825,0.04872554,0.063228205,0.07290526,0.044302717
t_8024,26.009199999999993,-22.09698,0.10214418,0.046440706,0.06937904,0.06880163,0.0339605,0.05114995,0.06534788,0.074094646,0.046370942
t_8025,25.78461999999999,-22.18019,0.15448618,0.05113388,0.07908371,0.08040487,0.037003104,0.073297404,0.082459435,0.08317263,0.06666735
t_8026,25.694790000000012,-22.18019,0.16648139,0.05057358,0.08208238,0.085067324,0.037919424,0.08142573,0.08796759,0.08590256,0.07420356
t_8027,25.7397,-22.18019,0.15432149,0.04888768,0.0805944,0.08262637,0.03746587,0.07730979,0.085220166,0.08455261,0.07038299
t_8028,25.78461999999999,-22.13859,0.14120784,0.049163587,0.07739623,0.07861814,0.036483172,0.069004424,0.07940685,0.08162019,0.06270055
t_8029,25.694790000000012,-22.13859,0.15848048,0.050888542,0.08012466,0.08261765,0.037322234,0.07604293,0.084357634,0.08412452,0.06920892
t_803,23.673580000000015,-23.66938,0.035071768,0.031101162,0.036825586,0.034168776,0.020308577,0.021802323,0.03393751,0.03932837,0.020464787
t_8030,25.7397,-22.13859,0.14504385,0.048458897,0.078768685,0.080549926,0.036906287,0.07247898,0.08188565,0.08288368,0.06591044
t_8031,25.78461999999999,-22.09698,0.13198137,0.048370127,0.07574196,0.076907285,0.035970114,0.06498475,0.07644673,0.08008735,0.058993448
t_8032,25.694790000000012,-22.09698,0.14269412,0.048388332,0.078269154,0.08038937,0.036752544,0.0711995,0.080981046,0.082424685,0.06472778
t_8033,25.7397,-22.09698,0.13429192,0.047338523,0.07699224,0.07861105,0.036358196,0.06800421,0.07867988,0.081246845,0.061777513
t_8034,25.7397,-22.05536,0.12994464,0.048301168,0.07529639,0.07678164,0.035831317,0.06393309,0.07565475,0.079672664,0.05802458
t_8035,25.919370000000015,-22.18019,0.10743149,0.040890373,0.07455643,0.0746361,0.035600226,0.062219284,0.07434766,0.07898233,0.056446493
t_8036,25.82954000000001,-22.18019,0.15109992,0.052335415,0.07756595,0.078360185,0.036535617,0.06942903,0.079713605,0.08177684,0.06309253
t_8037,25.874449999999996,-22.13859,0.11176779,0.042457134,0.07461803,0.0750526,0.035619494,0.0623595,0.07445539,0.07903987,0.05657557
t_8038,25.82954000000001,-22.13859,0.13886598,0.050466888,0.07600868,0.076795086,0.036053073,0.065622,0.07692299,0.080335215,0.059580736
t_8039,25.919370000000015,-22.13859,0.118488625,0.047102228,0.073233165,0.073362246,0.035185043,0.059233617,0.07201928,0.07774259,0.053699385
t_804,23.673580000000015,-23.62824,0.037896894,0.033078548,0.037704304,0.034954917,0.020796549,0.022343343,0.034676723,0.040293027,0.020967444
t_8040,25.82954000000001,-22.09698,0.12393044,0.047299813,0.07447307,0.07526088,0.035574142,0.062025104,0.07419824,0.07890442,0.05626775
t_8041,25.919370000000015,-22.09698,0.113614105,0.047225628,0.07191409,0.072059296,0.0347686,0.056365963,0.06971736,0.076500244,0.05106297
t_8042,25.874449999999996,-22.09698,0.12139367,0.04832069,0.07319427,0.073652975,0.0351728,0.059146274,0.07195014,0.077706054,0.053619057
t_8043,25.874449999999996,-22.05536,0.107979484,0.04507708,0.07178952,0.07224112,0.03472913,0.05609956,0.06950007,0.076382585,0.050818138
t_8044,25.919370000000015,-22.05536,0.10647849,0.04632488,0.07060617,0.07071562,0.03435299,0.053626608,0.06745354,0.07526205,0.048545957
t_8045,25.604960000000005,-22.13859,0.1723843,0.05108095,0.08298607,0.08725094,0.03819387,0.08401159,0.089653105,0.08671781,0.07660888
t_8046,25.560040000000015,-22.13859,0.17109424,0.048670672,0.08450856,0.08983368,0.038654685,0.08850861,0.092515275,0.08808321,0.080801755
t_8047,25.560040000000015,-22.09698,0.16382827,0.049307197,0.08241733,0.08627643,0.03802123,0.082378216,0.088591956,0.08620513,0.07508908
t_8048,25.649869999999993,-22.09698,0.14897594,0.048573785,0.079596974,0.082256846,0.037160605,0.07464219,0.08339424,0.083642535,0.06791176
t_8049,25.604960000000005,-22.09698,0.15734337,0.04930144,0.08097834,0.08421982,0.037583105,0.07835764,0.08592744,0.084901825,0.07135475
t_805,23.718500000000006,-23.62824,0.040637285,0.03477288,0.03886549,0.036122795,0.021441787,0.023060475,0.035643198,0.04156846,0.021631595
t_8050,25.560040000000015,-22.05536,0.15190566,0.04833463,0.08044087,0.08324135,0.03741895,0.0768943,0.08493818,0.08441279,0.06999783
t_8051,25.604960000000005,-22.05536,0.15037258,0.049780097,0.07907859,0.081569806,0.03700153,0.07328362,0.0824498,0.08316793,0.0666546
t_8052,25.649869999999993,-22.05536,0.14351447,0.049403477,0.077769354,0.07993421,0.03659842,0.069936946,0.080079116,0.08196443,0.06356151
t_8053,25.649869999999993,-22.01372,0.13845366,0.05027634,0.076034814,0.07781557,0.036061198,0.06568382,0.07696905,0.08035949,0.059637714
t_8054,25.604960000000005,-22.01372,0.14333075,0.05008374,0.07727767,0.07921063,0.036446515,0.068710014,0.07919351,0.081510685,0.06242881
t_8055,25.964280000000002,-22.09698,0.099861525,0.043392446,0.070640534,0.07045116,0.034363944,0.053698283,0.06751362,0.07529466,0.048611797
t_8056,26.009199999999993,-22.05536,0.0925219,0.0438644,0.06824669,0.06751973,0.03359602,0.04893951,0.06341772,0.07301259,0.044485595
t_8057,25.964280000000002,-22.05536,0.08348859,0.037898134,0.06942343,0.069148384,0.03397474,0.05123717,0.065423034,0.07413697,0.04644519
t_8058,26.05412000000001,-22.05536,0.09250373,0.045843404,0.06708105,0.06581473,0.033218417,0.046739988,0.061446026,0.07189393,0.04260228
t_8059,26.009199999999993,-22.01372,0.083426625,0.041285317,0.0671189,0.06615615,0.03323072,0.0468095,0.06150915,0.07193033,0.042661916
t_806,23.58375000000001,-23.66938,0.034326486,0.031711172,0.03472934,0.03207768,0.01914557,0.02051688,0.032144967,0.037029028,0.01926471
t_8060,26.05412000000001,-22.01372,0.08329647,0.043017425,0.06602758,0.06445132,0.032874964,0.04481549,0.0596762,0.07087876,0.040947974
t_8061,25.964280000000002,-22.01372,0.08966684,0.042560134,0.06821625,0.067775115,0.033586193,0.048880275,0.0633653,0.072983444,0.044434976
t_8062,26.05412000000001,-21.97207,0.08283558,0.044621445,0.064978905,0.06299612,0.032530922,0.04295888,0.057926647,0.06986432,0.03934583
t_8063,26.009199999999993,-21.97207,0.09054541,0.046812236,0.06600042,0.06470541,0.032866076,0.044765983,0.0596301,0.070852526,0.040905334
t_8064,25.964280000000002,-21.97207,0.0903269,0.04486534,0.06702374,0.06632302,0.033199787,0.04663227,0.061348096,0.071838796,0.04250985
t_8065,25.82954000000001,-22.05536,0.11524195,0.046224754,0.07296579,0.073746145,0.035100844,0.058641303,0.07154925,0.07749129,0.05315468
t_8066,25.919370000000015,-22.01372,0.099019155,0.045127504,0.069314614,0.069318235,0.03393982,0.051020436,0.065236144,0.07403321,0.046260666
t_8067,25.874449999999996,-22.01372,0.1052774,0.04612523,0.07040873,0.07079952,0.034290012,0.053220976,0.06711262,0.07507459,0.048173334
t_8068,25.82954000000001,-22.01372,0.110189036,0.04647677,0.07149136,0.07223401,0.034634568,0.055467337,0.06898197,0.07610073,0.050237153
t_8069,25.874449999999996,-21.97207,0.10702841,0.049242534,0.06905617,0.06931108,0.0338568,0.050509695,0.0647939,0.07378659,0.04582557
t_807,23.628659999999996,-23.62824,0.035611074,0.031722587,0.03658231,0.033833787,0.02017353,0.021652631,0.033731416,0.039061386,0.02032546
t_8070,25.919370000000015,-21.97207,0.09957724,0.047571976,0.06804399,0.06785503,0.033530537,0.048549905,0.06307228,0.07281841,0.044152547
t_8071,25.82954000000001,-21.97207,0.10848769,0.04813221,0.070057884,0.07070146,0.034177937,0.05250643,0.06650836,0.07474112,0.047524557
t_8072,25.919370000000015,-21.93041,0.08048863,0.04033144,0.06679753,0.06631485,0.03312619,0.046214018,0.060966592,0.0716211,0.042150777
t_8073,25.82954000000001,-21.93041,0.0825518,0.03850495,0.06868527,0.06912618,0.03373746,0.04978432,0.06416129,0.073432244,0.045206994
t_8074,25.874449999999996,-21.93041,0.08223735,0.03975111,0.06773499,0.06775982,0.03343056,0.047961447,0.06254747,0.072522104,0.043649077
t_8075,25.78461999999999,-22.05536,0.12465298,0.048115984,0.074127,0.07525436,0.035465766,0.061233576,0.07358632,0.07858073,0.05553926
t_8076,25.694790000000012,-22.05536,0.13806885,0.04939994,0.07650941,0.07833876,0.036208563,0.066827156,0.07781636,0.080799796,0.060691796
t_8077,25.78461999999999,-22.01372,0.11602373,0.047164023,0.072569564,0.07363943,0.034975868,0.057774685,0.07085652,0.0771184,0.05235787
t_8078,25.7397,-22.01372,0.12132773,0.047518387,0.073683314,0.07503231,0.035326563,0.06023405,0.07280696,0.07816506,0.054619607
t_8079,25.694790000000012,-22.01372,0.12929381,0.04876973,0.0748374,0.0764227,0.035688065,0.06286442,0.07484213,0.0792447,0.057040427
t_808,23.58375000000001,-23.62824,0.033459503,0.030433306,0.035499085,0.03275917,0.01957245,0.020987881,0.03280782,0.03787303,0.019705398
t_8080,25.649869999999993,-21.97207,0.13167639,0.05039803,0.07438641,0.0758461,0.03554702,0.06182627,0.07404496,0.07882341,0.056084733
t_8081,25.7397,-21.97207,0.11503548,0.04743795,0.07214702,0.07333547,0.03484233,0.056862842,0.07012104,0.07672009,0.05151966
t_8082,25.694790000000012,-21.97207,0.123001054,0.0488758,0.07324669,0.07460223,0.035189297,0.059261356,0.07204122,0.07775529,0.053724896
t_8083,25.78461999999999,-21.97207,0.10732452,0.04591433,0.07108469,0.0720389,0.034505364,0.05461529,0.06827823,0.07571578,0.04945426
t_8084,25.7397,-21.93041,0.1075627,0.04667268,0.070681706,0.0716586,0.03437707,0.05378094,0.06758285,0.07533372,0.04868773
t_8085,26.63802000000001,-23.71052,0.030317664,0.026812695,0.037731115,0.033389293,0.02081144,0.022157293,0.034423508,0.040322464,0.020794746
t_8086,26.593099999999993,-23.71052,0.03690355,0.0319563,0.038895145,0.034443405,0.02145827,0.022885216,0.035408385,0.04160104,0.021469504
t_8087,26.63802000000001,-23.66938,0.031099012,0.027143065,0.03863885,0.03416877,0.021315811,0.022673376,0.035123374,0.041319456,0.021273391
t_8088,26.593099999999993,-23.66938,0.031015856,0.026513526,0.039867748,0.035279006,0.021999083,0.023434615,0.03614153,0.042669933,0.021977153
t_8089,26.548190000000005,-23.66938,0.03301786,0.027640773,0.04114136,0.036432195,0.022707751,0.024237568,0.037197772,0.044070397,0.02271666
t_809,23.493920000000003,-23.62824,0.029740868,0.028240664,0.033444628,0.030745434,0.018433573,0.019732902,0.031025643,0.035621252,0.018528624
t_8090,26.548190000000005,-23.62824,0.033450596,0.027657311,0.042198446,0.0373373,0.023296352,0.024836699,0.037974447,0.0452334,0.023266625
t_8091,26.63802000000001,-23.62824,0.028921448,0.024896162,0.0395551,0.03495491,0.0218252,0.023212064,0.035845585,0.042326275,0.021771679
t_8092,26.593099999999993,-23.62824,0.030963775,0.026123058,0.040851656,0.036122788,0.022546506,0.024002753,0.03689073,0.043751765,0.022500692
t_8093,26.63802000000001,-23.58708,0.031323187,0.026586113,0.04047794,0.035745695,0.02233854,0.023768703,0.036583178,0.04334079,0.022285188
t_8094,26.548190000000005,-23.58708,0.03302326,0.026953856,0.043268073,0.038249925,0.023892313,0.025460752,0.038773347,0.046410765,0.023837868
t_8095,26.952429999999993,-23.66938,0.02103879,0.021351729,0.031209648,0.027554525,0.017196331,0.018224223,0.02881281,0.03317493,0.017102683
t_8096,26.817679999999996,-23.62824,0.031876158,0.029826688,0.034847666,0.030745428,0.019211179,0.02038847,0.031963013,0.037158746,0.019144364
t_8097,26.952429999999993,-23.62824,0.020899124,0.020919068,0.031776033,0.028036034,0.0175097,0.018560037,0.029312268,0.03379453,0.01742119
t_8098,26.862599999999986,-23.62824,0.034236167,0.032748714,0.03378266,0.02980335,0.018620854,0.019753167,0.031054836,0.035991557,0.018547693
t_8099,26.907510000000002,-23.62824,0.022028334,0.021550126,0.032759473,0.028901238,0.018054092,0.01914414,0.030171497,0.034870926,0.017973661
t_81,23.179509999999993,-24.69373,0.00858612,0.015950222,0.016931403,0.015387837,0.009336268,0.009956625,0.0150911445,0.017657092,0.0090286
t_810,23.53882999999999,-23.62824,0.031548116,0.02931247,0.034453336,0.03172989,0.018992558,0.020348122,0.03190573,0.036726493,0.019106533
t_8100,26.952429999999993,-23.58708,0.021379918,0.021118103,0.032339144,0.028514674,0.017821372,0.01889433,0.02980548,0.03441078,0.017737612
t_8101,26.862599999999986,-23.58708,0.027938794,0.026365986,0.034428615,0.03035306,0.018978855,0.020138323,0.031607017,0.0366994,0.018909685
t_8102,26.817679999999996,-23.58708,0.031402968,0.028985772,0.035540342,0.031336196,0.019595338,0.020802395,0.032547627,0.03791828,0.019531984
t_8103,26.907510000000002,-23.58708,0.023871176,0.02304212,0.033362348,0.029413719,0.018387992,0.01950282,0.030693257,0.035531126,0.018311976
t_8104,26.952429999999993,-23.54591,0.028034376,0.027340893,0.03289714,0.028989106,0.018130327,0.01922599,0.030290948,0.03502166,0.018050926
t_8105,26.682940000000002,-23.66938,0.030715574,0.02736993,0.037454087,0.033101693,0.020657571,0.021950508,0.03414086,0.040018294,0.020602604
t_8106,26.72784999999999,-23.66938,0.033525076,0.030495647,0.03631271,0.032077674,0.02002389,0.021264618,0.03319399,0.03876555,0.019963799
t_8107,26.77277000000001,-23.66938,0.02714527,0.025216175,0.035213068,0.031095682,0.019413808,0.020606758,0.032272007,0.037559375,0.019348891
t_8108,26.682940000000002,-23.62824,0.025028005,0.021982208,0.038307816,0.03383378,0.021131845,0.022461712,0.034837287,0.04095582,0.021077234
t_8109,26.72784999999999,-23.62824,0.030556846,0.027397372,0.037108675,0.032759167,0.020465754,0.021741675,0.033854093,0.039639093,0.020408351
t_811,23.628659999999996,-23.58708,0.03831247,0.033615876,0.037411444,0.034569304,0.020633887,0.022162728,0.03443092,0.039971475,0.020799791
t_8110,26.77277000000001,-23.62824,0.032430407,0.029697577,0.03595564,0.03172988,0.019825742,0.021050846,0.032895897,0.038373806,0.019764224
t_8111,26.682940000000002,-23.58708,0.030509531,0.026424622,0.03916584,0.034569297,0.021608757,0.022977876,0.035532642,0.04189848,0.021555219
t_8112,26.72784999999999,-23.58708,0.032377798,0.028630111,0.03790701,0.033443037,0.020909155,0.022220865,0.034510147,0.04051562,0.020853775
t_8113,26.77277000000001,-23.58708,0.0325707,0.029418476,0.036698986,0.032365534,0.020238295,0.021496035,0.03351508,0.039189428,0.020179588
t_8114,26.77277000000001,-23.54591,0.028443249,0.025353828,0.03744066,0.03300039,0.020650113,0.02194085,0.034127623,0.04000355,0.020593625
t_8115,26.593099999999993,-23.58708,0.03289764,0.027379386,0.04184488,0.036972575,0.02309944,0.02459338,0.037660185,0.044844344,0.023043457
t_8116,26.593099999999993,-23.54591,0.028990027,0.02380008,0.042844325,0.03782529,0.023656169,0.025199348,0.038439937,0.04594427,0.02359878
t_8117,26.548190000000005,-23.54591,0.030411692,0.024491413,0.044347014,0.039166752,0.024493843,0.026110614,0.039594654,0.04759893,0.024431046
t_8118,26.63802000000001,-23.54591,0.027910156,0.023371607,0.04140443,0.036538273,0.022854198,0.024328172,0.037315845,0.044359773,0.022799928
t_8119,26.63802000000001,-23.50473,0.029837148,0.024664927,0.04233152,0.037329752,0.023370476,0.02488885,0.038041603,0.04537985,0.023314428
t_812,23.493920000000003,-23.58708,0.0325963,0.030499551,0.03412201,0.0313362,0.018808909,0.020145746,0.031617608,0.036363382,0.018916652
t_8120,26.593099999999993,-23.50473,0.02652612,0.02149626,0.04384675,0.03867778,0.024214888,0.025807004,0.039212275,0.047047954,0.024154129
t_8121,26.548190000000005,-23.50473,0.0275642,0.021910103,0.045431837,0.04008436,0.025099037,0.026769757,0.040416937,0.048794106,0.025030991
t_8122,26.593099999999993,-23.46354,0.034553703,0.02765727,0.044848487,0.03952664,0.024773553,0.026415167,0.03997591,0.048151348,0.024708457
t_8123,26.548190000000005,-23.46354,0.033839498,0.026565501,0.046518624,0.04099903,0.025705706,0.027431132,0.04123144,0.049991965,0.025631294
t_8124,26.63802000000001,-23.46354,0.02578123,0.021051623,0.0432558,0.03811699,0.023885472,0.02544865,0.03875795,0.04639725,0.023826804
t_8125,26.907510000000002,-23.54591,0.029829504,0.028425978,0.033960696,0.029922727,0.018719511,0.019859258,0.031207427,0.03618662,0.018647483
t_8126,26.817679999999996,-23.54591,0.026661148,0.024289174,0.036230184,0.031925496,0.01997809,0.021215186,0.033125184,0.038675006,0.019917669
t_8127,26.862599999999986,-23.54591,0.023818677,0.02218828,0.035070796,0.030900236,0.019334907,0.02052173,0.03215183,0.037403375,0.019269252
t_8128,26.817679999999996,-23.50473,0.032980748,0.0296731,0.03691489,0.03251129,0.020358156,0.021625442,0.03369391,0.039426386,0.02030014
t_8129,26.862599999999986,-23.50473,0.031204594,0.028710498,0.035707068,0.031443335,0.019687828,0.020902092,0.032687616,0.038101144,0.019625215
t_813,23.53882999999999,-23.58708,0.03359265,0.030751424,0.035177525,0.032365542,0.019394096,0.020790853,0.032531403,0.0375204,0.019521188
t_8130,26.907510000000002,-23.50473,0.030666543,0.028866846,0.03455255,0.030426838,0.019047558,0.020212261,0.031712458,0.036835242,0.018979086
t_8131,26.952429999999993,-23.50473,0.025846064,0.024901833,0.033448204,0.029458012,0.018435553,0.01955392,0.030767232,0.03562517,0.018360117
t_8132,26.862599999999986,-23.46354,0.02681806,0.024384635,0.036335148,0.031980522,0.020036343,0.02127802,0.033212632,0.038790174,0.019976301
t_8133,26.952429999999993,-23.46354,0.023096366,0.0219959,0.033990413,0.029919965,0.018735979,0.019876948,0.031232832,0.036219183,0.018664116
t_8134,26.907510000000002,-23.46354,0.03062847,0.028495299,0.035135813,0.030924495,0.019370964,0.020560551,0.03220673,0.037474666,0.019305618
t_8135,26.682940000000002,-23.54591,0.02943936,0.025158307,0.040025387,0.035305623,0.022086766,0.023495736,0.036222562,0.042843223,0.022033544
t_8136,26.72784999999999,-23.54591,0.033530347,0.029257571,0.038705118,0.034126844,0.021352645,0.022700613,0.03516009,0.041392263,0.021298619
t_8137,26.77277000000001,-23.50473,0.029105803,0.025619244,0.038178187,0.03363218,0.021059815,0.022383777,0.03473162,0.04081344,0.021004956
t_8138,26.682940000000002,-23.50473,0.038902715,0.032822292,0.040883593,0.036040075,0.02256428,0.024013545,0.036904875,0.043786887,0.022510624
t_8139,26.72784999999999,-23.50473,0.028198415,0.024294224,0.03950033,0.034808137,0.021794742,0.023179295,0.03580189,0.042266075,0.021741407
t_814,23.58375000000001,-23.58708,0.035402685,0.031720992,0.036273766,0.03344304,0.020002278,0.021462968,0.0334693,0.038722824,0.020148769
t_8140,26.817679999999996,-23.46354,0.030886374,0.02745938,0.037591968,0.033091363,0.02073415,0.022031648,0.03425192,0.04016968,0.020678023
t_8141,26.72784999999999,-23.46354,0.02826151,0.024055231,0.04028971,0.035484273,0.022233812,0.02365512,0.036433376,0.043133825,0.022180518
t_8142,26.682940000000002,-23.46354,0.024829384,0.020694325,0.041737303,0.03676979,0.023039535,0.024529371,0.03757725,0.04472598,0.022984708
t_8143,26.77277000000001,-23.46354,0.028077763,0.024418944,0.03890886,0.034258496,0.021465898,0.022823175,0.03532505,0.041616112,0.02141209
t_8144,26.77277000000001,-23.42233,0.035084873,0.030166158,0.039629947,0.034876913,0.021866826,0.023257356,0.03590593,0.04240854,0.021813516
t_8145,26.682940000000002,-23.42233,0.036121055,0.02975811,0.042583242,0.03749187,0.023510704,0.025041204,0.03823737,0.04565689,0.023454003
t_8146,26.817679999999996,-23.42233,0.03273431,0.028774245,0.038258914,0.0336635,0.021104673,0.02243227,0.034797385,0.040902108,0.021049932
t_8147,26.72784999999999,-23.42233,0.025245639,0.02124208,0.04107027,0.036152616,0.022668181,0.024126252,0.037052404,0.043992203,0.022614308
t_8148,26.817679999999996,-23.38111,0.028181994,0.02450812,0.03891273,0.034225117,0.021468045,0.022825465,0.035328127,0.04162036,0.02141421
t_8149,26.77277000000001,-23.38111,0.031039003,0.026400167,0.04033814,0.03548459,0.022260757,0.023684299,0.036471896,0.043187074,0.022207413
t_815,23.493920000000003,-23.54591,0.03403634,0.031398512,0.034799322,0.031925503,0.019184373,0.020559382,0.032205075,0.037105747,0.019304523
t_8150,26.72784999999999,-23.38111,0.042304166,0.035209186,0.041838385,0.036810037,0.023095824,0.02459046,0.037656404,0.0448372,0.023040779
t_8151,26.682940000000002,-23.38111,0.037262026,0.030362632,0.04341744,0.038202893,0.023975564,0.025546597,0.038882453,0.046575215,0.023916323
t_8152,26.72784999999999,-23.33987,0.032903362,0.027104633,0.042590562,0.037453603,0.023514783,0.025045594,0.038243,0.045664947,0.023458023
t_8153,26.682940000000002,-23.33987,0.0398166,0.03210969,0.044236027,0.03889963,0.024431948,0.026043164,0.039509904,0.04747668,0.024369558
t_8154,26.77277000000001,-23.33987,0.035795823,0.030136703,0.04103029,0.036078863,0.022645928,0.02410206,0.03702077,0.04394823,0.022592057
t_8155,26.63802000000001,-23.42233,0.035588544,0.028722199,0.044173714,0.03889683,0.024397198,0.026005384,0.039462384,0.047408044,0.024335109
t_8156,26.593099999999993,-23.42233,0.036430657,0.028818825,0.045845684,0.0403684,0.02533001,0.027021466,0.040728156,0.049250185,0.025259651
t_8157,26.548190000000005,-23.42233,0.03647803,0.028300414,0.047603212,0.041906964,0.026311528,0.028092178,0.04203526,0.051187903,0.026229672
t_8158,26.63802000000001,-23.38111,0.03214955,0.025661329,0.0450809,0.039665516,0.024903215,0.026556365,0.040151898,0.04840741,0.02483695
t_8159,26.593099999999993,-23.38111,0.039842077,0.0311688,0.04683357,0.04119895,0.025881588,0.027622959,0.04146574,0.050339196,0.025805099
t_816,23.044759999999997,-23.99807,0.014158377,0.019661007,0.021822248,0.01988244,0.012019864,0.012789194,0.020119958,0.022946408,0.011849139
t_8160,26.548190000000005,-23.38111,0.035244144,0.02703916,0.0486804,0.042803664,0.026913585,0.028749678,0.042824883,0.05237615,0.026823279
t_8161,26.548190000000005,-23.33987,0.053064145,0.04028395,0.049744986,0.04368482,0.027508961,0.029400406,0.04359693,0.05355095,0.027409282
t_8162,26.593099999999993,-23.33987,0.041293457,0.031967223,0.047807433,0.04201438,0.026425643,0.02821672,0.04218558,0.051413145,0.026342228
t_8163,26.63802000000001,-23.33987,0.03786729,0.02991155,0.045973092,0.0404195,0.02540113,0.027098952,0.040823653,0.049390614,0.025329994
t_8164,26.548190000000005,-23.29863,0.048099853,0.03615634,0.0507905,0.044545304,0.028094016,0.03004034,0.044347275,0.054705128,0.02798416
t_8165,26.817679999999996,-23.33987,0.031359542,0.026996572,0.03955056,0.034773786,0.021822676,0.023209484,0.03584215,0.042321287,0.021769298
t_8166,26.77277000000001,-23.29863,0.03736398,0.031156745,0.041702576,0.036656544,0.023020197,0.024508286,0.03754991,0.044687774,0.022965353
t_8167,26.682940000000002,-23.29863,0.048657164,0.03885922,0.04503429,0.03957822,0.024877211,0.026527984,0.040116563,0.048356052,0.024811128
t_8168,26.72784999999999,-23.29863,0.028251275,0.023048649,0.04332256,0.03807981,0.023922682,0.025489029,0.038809307,0.046470754,0.023863714
t_8169,26.817679999999996,-23.29863,0.03064458,0.026131347,0.040168975,0.03530662,0.022166643,0.023582214,0.036337037,0.04300108,0.022113305
t_817,22.999840000000006,-23.95703,0.014125814,0.019756846,0.021673894,0.019708216,0.011938328,0.012702387,0.019971099,0.022785494,0.01176359
t_8170,26.817679999999996,-23.25737,0.028913232,0.024436755,0.040765025,0.0358212,0.022498293,0.023941832,0.036810823,0.043656487,0.02244462
t_8171,26.72784999999999,-23.25737,0.03590263,0.029027697,0.044030666,0.038685683,0.024317434,0.025918463,0.03935292,0.047250498,0.024255833
t_8172,26.77277000000001,-23.25737,0.033484377,0.027672531,0.042351693,0.03721495,0.023381712,0.02490093,0.038057145,0.045402046,0.023325495
t_8173,26.682940000000002,-23.25737,0.042104725,0.033321988,0.045808055,0.04023537,0.025309008,0.026998464,0.040699776,0.049208716,0.025238765
t_8174,26.817679999999996,-23.21609,0.034376446,0.028815053,0.04133537,0.036314797,0.02281575,0.02428627,0.03726127,0.044283804,0.022761421
