# 2023_M6.9_Marrakesh median gmf, Stations:All, gmlt:GEM, Rupture:USGS
custom_site_id,lon,lat,AkkarEtAlRjb2014,AtkinsonBoore2006Modified2011,ChiouYoungs2014,PezeshkEtAl2011NEHRPBC.NRCan15SiteTerm
t_358,-5.78589,28.80668,0.014750976,0.017101336,0.0077254567,0.013588576
t_359,-5.87572,28.80668,0.0147878,0.017207367,0.0079742065,0.0139771905
t_36,-5.69605,32.96805,0.015556448,0.018297244,0.009261188,0.015376564
t_360,-5.69605,28.80668,0.014313157,0.016484758,0.007218771,0.013208763
t_361,-5.96555,28.80668,0.014599613,0.017028019,0.008067424,0.014374235
t_362,-5.60622,28.80668,0.015690299,0.019408692,0.007906876,0.012838151
t_363,-6.05538,28.80668,0.015790133,0.018614108,0.009151999,0.014779178
t_364,-5.78589,28.88536,0.012861031,0.0148172565,0.006707817,0.014004876
t_365,-5.87572,28.88536,0.014695147,0.017155344,0.008158799,0.014419057
t_366,-5.69605,28.88536,0.015193366,0.017673913,0.008032031,0.013600937
t_367,-5.96555,28.88536,0.018135466,0.024432149,0.011069029,0.0148431575
t_368,-5.60622,28.88536,0.014345267,0.016525075,0.007238719,0.013207594
t_369,-6.05538,28.88536,0.018768236,0.02596202,0.011909477,0.01527668
t_37,-5.96555,32.96805,0.014167971,0.016721796,0.008977789,0.016945649
t_370,-5.78589,28.96399,0.017793598,0.023891686,0.010520906,0.01443249
t_371,-5.87572,28.96399,0.018110052,0.024299137,0.011064881,0.0148739265
t_372,-5.69605,28.96399,0.017202519,0.02255822,0.00976329,0.014002923
t_373,-5.96555,28.96399,0.018676002,0.025549317,0.011851485,0.015326968
t_374,-5.60622,28.96399,0.013503457,0.015537468,0.0069080284,0.0135855125
t_375,-6.05538,28.96399,0.018897057,0.025590472,0.012333043,0.015791176
t_376,-5.78589,29.04256,0.018081216,0.02420586,0.011037546,0.014871065
t_377,-5.87572,29.04256,0.01855324,0.025099132,0.011745655,0.015341509
t_378,-5.69605,29.04256,0.017673166,0.02351394,0.010406536,0.014414314
t_379,-5.96555,29.04256,0.018294413,0.023584675,0.011801141,0.015825473
t_38,-5.87572,32.96805,0.0153287975,0.018122487,0.009629899,0.0164052
t_380,-5.60622,29.04256,0.017074611,0.022191903,0.009640875,0.013971467
t_381,-6.05538,29.04256,0.01844048,0.023415195,0.0122281965,0.016322587
t_382,-6.14521,29.12106,0.020643588,0.029188767,0.015036587,0.01741802
t_383,-5.69605,29.12106,0.018075213,0.02423945,0.011010152,0.01483459
t_384,-6.05538,29.12106,0.019732356,0.026807884,0.01377411,0.016870689
t_385,-5.87572,29.12106,0.019006336,0.025920557,0.012454811,0.015821386
t_386,-5.60622,29.12106,0.017526273,0.023101142,0.010252327,0.014364906
t_387,-5.96555,29.12106,0.019378997,0.026408177,0.013117157,0.016338332
t_388,-5.78589,29.12106,0.018507445,0.024974551,0.011690662,0.015320118
t_389,-5.78589,29.19951,0.018887019,0.025572535,0.012316153,0.015779208
t_39,-5.78589,33.04338,0.014729769,0.01725672,0.00868764,0.0154542
t_390,-5.69605,29.19951,0.018565107,0.025260447,0.011710033,0.015263265
t_391,-6.05538,29.19951,0.019747758,0.02604582,0.014111753,0.017435303
t_392,-6.14521,29.19951,0.019425303,0.024335925,0.014132881,0.018023016
t_393,-5.96555,29.19951,0.01814805,0.022008993,0.012287189,0.016865253
t_394,-5.60622,29.19951,0.017728562,0.02319943,0.010667626,0.014765319
t_395,-5.87572,29.19951,0.019246517,0.025990665,0.01297288,0.016313178
t_396,-5.78589,29.27789,0.01801408,0.022256512,0.011806628,0.016247518
t_397,-5.69605,29.27789,0.017889751,0.022516701,0.011371755,0.015699506
t_398,-6.05538,29.27789,0.019100351,0.023417594,0.013818752,0.018015781
t_399,-5.96555,29.27789,0.01887182,0.023429891,0.013255722,0.017405506
t_4,-6.05538,32.66607,0.019324323,0.023516545,0.01486745,0.019714536
t_40,-6.14521,33.04338,0.014781885,0.01753215,0.009720064,0.017519888
t_400,-6.14521,29.27789,0.01980582,0.024735115,0.014854834,0.018646786
t_401,-5.87572,29.27789,0.01873051,0.0236899,0.01278225,0.0168161
t_402,-5.60622,29.27789,0.015772179,0.01864026,0.009364597,0.015171874
t_403,-6.14521,29.35622,0.021053065,0.027731271,0.01648865,0.01928889
t_404,-5.60622,29.35622,0.017816238,0.02243436,0.011238958,0.015583821
t_405,-5.96555,29.35622,0.020054307,0.026320104,0.014715102,0.017958447
t_406,-5.87572,29.35622,0.018932791,0.02368875,0.013268138,0.017329453
t_407,-6.05538,29.35622,0.019173145,0.023550991,0.014221421,0.018611567
t_408,-5.69605,29.35622,0.018618952,0.024181532,0.012281991,0.01614257
t_409,-5.78589,29.35622,0.018555349,0.023279924,0.012568448,0.016724316
t_41,-5.60622,33.04338,0.014544176,0.016902916,0.00805952,0.014513623
t_410,-5.96555,29.43449,0.019558046,0.02415873,0.01454227,0.018523034
t_411,-5.87572,29.43449,0.018225582,0.022187527,0.012918318,0.01785218
t_412,-6.14521,29.43449,0.0131968185,0.016110457,0.009407335,0.019948397
t_413,-6.05538,29.43449,0.012822704,0.015575134,0.008836028,0.01922165
t_414,-5.69605,29.43449,0.01692711,0.020322481,0.011084717,0.01659141
t_415,-5.78589,29.43449,0.019110158,0.024350207,0.013363699,0.017208548
t_416,-5.60622,29.43449,0.01729312,0.020756487,0.011047666,0.016000137
t_417,-5.60622,29.51269,0.017546447,0.021138718,0.0115053775,0.0164197
t_418,-5.96555,29.51269,0.012760085,0.015483756,0.008739973,0.019098042
t_419,-5.87572,29.51269,0.017111242,0.020744562,0.012206335,0.018383078
t_42,-6.05538,33.04338,0.014481449,0.017110787,0.009236659,0.016978987
t_420,-6.14521,29.51269,0.016734015,0.020456547,0.01291375,0.020624101
t_421,-5.69605,29.51269,0.012637227,0.01493121,0.007884241,0.017044878
t_422,-6.6842,28.72793,0.0180983,0.021955278,0.012355216,0.01705757
t_423,-6.41471,28.72793,0.017905356,0.022377841,0.011483584,0.01586227
t_424,-6.14521,28.72793,0.015355659,0.01803696,0.008777728,0.014682694
t_425,-6.9537,28.72793,0.01910034,0.023430565,0.0139385145,0.018226216
t_426,-6.23504,28.72793,0.01633307,0.019367293,0.009733924,0.015072052
t_427,-6.32487,28.72793,0.015909767,0.018857824,0.00963667,0.015465589
t_428,-6.77403,28.72793,0.01778759,0.021562682,0.012305759,0.017452564
t_429,-6.50454,28.72793,0.016784102,0.020100566,0.010780901,0.016260765
t_43,-5.96555,33.04338,0.012337106,0.0144146895,0.007373346,0.016455095
t_430,-6.59437,28.72793,0.016429456,0.019677624,0.010713457,0.016659724
t_431,-6.86386,28.72793,0.01753171,0.021254538,0.012295372,0.01784279
t_432,-6.6842,28.80668,0.013484536,0.016062213,0.008842519,0.01776026
t_433,-6.14521,28.80668,0.01885777,0.026440566,0.011946548,0.015191364
t_434,-6.41471,28.80668,0.015712848,0.01872618,0.010028644,0.016462635
t_435,-6.9537,28.80668,0.017522115,0.021351505,0.012911893,0.019038454
t_436,-6.23504,28.80668,0.018955998,0.026084282,0.012283679,0.015609992
t_437,-6.50454,28.80668,0.015337374,0.018297547,0.009949932,0.016894175
t_438,-6.32487,28.80668,0.012573369,0.014741989,0.0074283453,0.016034108
t_439,-6.86386,28.80668,0.018926125,0.023209944,0.013991642,0.018618029
t_44,-5.69605,33.04338,0.011722323,0.013509099,0.00635224,0.014976412
t_440,-6.77403,28.80668,0.01624271,0.019601263,0.011350336,0.01819121
t_441,-6.59437,28.80668,0.018135915,0.022027483,0.0125431325,0.017327283
t_442,-6.41471,28.88536,0.018957805,0.024044473,0.013153231,0.017089898
t_443,-6.86386,28.88536,0.016229196,0.01970553,0.01192464,0.019438406
t_444,-6.32487,28.88536,0.013803001,0.016333971,0.008611604,0.016626632
t_445,-6.50454,28.88536,0.016484639,0.01984772,0.011237762,0.017557623
t_446,-6.77403,28.88536,0.016346823,0.01981306,0.011815872,0.018970855
t_447,-6.9537,28.88536,0.020276645,0.02517243,0.016012494,0.019900188
t_448,-6.23504,28.88536,0.019369263,0.026644267,0.0130107235,0.016169295
t_449,-6.14521,28.88536,0.019165033,0.026657198,0.01255045,0.01571899
t_45,-5.87572,33.04338,0.015499033,0.018285627,0.009522952,0.015947007
t_450,-6.6842,28.88536,0.015940564,0.019243816,0.011235949,0.018500043
t_451,-6.59437,28.88536,0.020332783,0.027130561,0.015039944,0.018028278
t_452,-6.59437,28.96399,0.015574058,0.018800817,0.011036887,0.018764462
t_453,-6.86386,28.96399,0.018004214,0.022094741,0.013986328,0.02030711
t_454,-6.50454,28.96399,0.016786143,0.020311728,0.01185448,0.018252494
t_455,-6.9537,28.96399,0.017882485,0.021974409,0.014106018,0.020815205
t_456,-6.23504,28.96399,0.018077338,0.021902995,0.012158362,0.016750537
t_457,-6.77403,28.96399,0.013362263,0.016254276,0.009501113,0.019794147
t_458,-6.41471,28.96399,0.017040303,0.020593591,0.0118129505,0.017745126
t_459,-6.32487,28.96399,0.019914972,0.02687003,0.014170909,0.017243966
t_46,-5.78589,33.11865,0.012552892,0.014517729,0.00694095,0.015038236
t_460,-6.14521,28.96399,0.019854808,0.028277954,0.013562742,0.016265953
t_461,-6.6842,28.96399,0.022110285,0.031426907,0.017677968,0.019279089
t_462,-6.6842,29.04256,0.020813711,0.026025832,0.01667231,0.020099303
t_463,-6.14521,29.04256,0.017679306,0.021360517,0.011859192,0.016832324
t_464,-6.32487,29.04256,0.018737601,0.022900533,0.013406913,0.017886585
t_465,-6.41471,29.04256,0.012493279,0.015072508,0.008286029,0.01842907
t_466,-6.9537,29.04256,0.021822682,0.0274428,0.0186286,0.021787187
t_467,-6.86386,29.04256,0.020437622,0.02545127,0.01686734,0.021227155
t_468,-6.59437,29.04256,0.01630624,0.019813413,0.012038982,0.01953729
t_469,-6.77403,29.04256,0.019688552,0.02438542,0.015816482,0.02066351
t_47,-6.14521,33.11865,0.0153889535,0.01824008,0.0099535715,0.016976193
t_470,-6.50454,29.04256,0.020333564,0.025902994,0.015569426,0.018979862
t_471,-6.23504,29.04256,0.018519534,0.022561856,0.012903091,0.017353967
t_472,-6.6842,29.12106,0.0202402,0.025163673,0.016529212,0.020962548
t_473,-6.32487,29.12106,0.02069343,0.027573675,0.015707621,0.01855482
t_474,-6.41471,29.12106,0.021718236,0.030205445,0.017148478,0.01914234
t_475,-6.9537,29.12106,0.015593003,0.019184874,0.012631857,0.022819988
t_476,-6.86386,29.12106,0.02429923,0.034555104,0.021770673,0.022201639
t_477,-6.59437,29.12106,0.02077847,0.02590505,0.016767295,0.020348134
t_478,-6.77403,29.12106,0.020725148,0.025867771,0.017345438,0.021581374
t_479,-6.50454,29.12106,0.022320323,0.03140516,0.018155191,0.019740684
t_48,-5.60622,33.11865,0.015734384,0.01837289,0.008688115,0.014148326
t_480,-6.23504,29.12106,0.019696893,0.025190845,0.014372299,0.017979687
t_481,-6.23504,29.19951,0.019420922,0.023902282,0.014468811,0.01862787
t_482,-6.50454,29.19951,0.021650225,0.027999781,0.017797923,0.020536069
t_483,-6.77403,29.19951,0.021940427,0.027619915,0.019135702,0.022550527
t_484,-6.59437,29.19951,0.020578254,0.025646266,0.01699885,0.021198565
t_485,-6.86386,29.19951,0.023164293,0.029415736,0.02085473,0.023234112
t_486,-6.9537,29.19951,0.024413655,0.03233084,0.022672223,0.023918044
t_487,-6.41471,29.19951,0.021545224,0.028511455,0.017341686,0.01988567
t_488,-6.6842,29.19951,0.015905725,0.01948776,0.012609185,0.021870947
t_489,-6.32487,29.19951,0.021931417,0.030804766,0.017450107,0.019249087
t_49,-6.05538,33.11865,0.018459931,0.02296287,0.012237119,0.016471436
t_490,-6.23504,29.27789,0.020076156,0.024863727,0.0154835265,0.019298153
t_491,-6.50454,29.27789,0.023441197,0.032786444,0.020299654,0.021366537
t_492,-6.23504,32.28716,0.019348785,0.022228505,0.017285721,0.024109075
t_493,-6.6842,32.28716,0.033196226,0.04727831,0.036695182,0.031200962
t_494,-6.50454,32.28716,0.03078706,0.040100902,0.032440405,0.02787281
t_495,-6.77403,32.28716,0.034371957,0.04938064,0.038712524,0.03291121
t_496,-6.86386,32.28716,0.036160655,0.05382941,0.041814893,0.03466518
t_497,-6.9537,32.28716,0.03767935,0.05682854,0.04444006,0.036462195
t_498,-6.59437,32.28716,0.032548133,0.04658532,0.03551607,0.029530605
t_499,-6.32487,32.28716,0.019915625,0.021843141,0.018372301,0.02479602
t_5,-6.14521,32.66607,0.02189596,0.027940204,0.017892448,0.020448884
t_50,-5.96555,33.11865,0.011905222,0.013862449,0.006873678,0.015980557
t_500,-6.23504,32.36307,0.016027795,0.018491369,0.013525799,0.023366623
t_501,-6.6842,32.36307,0.03030114,0.039482187,0.032222357,0.03000783
t_502,-6.50454,32.36307,0.030609764,0.041985773,0.032099307,0.02692692
t_503,-6.9537,32.36307,0.03530987,0.05129195,0.04062072,0.03466864
t_504,-6.41471,32.36307,0.02989881,0.038352933,0.030747391,0.025253117
t_505,-6.77403,32.36307,0.033056468,0.04781004,0.03669096,0.031536683
t_506,-6.59437,32.36307,0.031366415,0.044751152,0.033586178,0.02848563
t_507,-6.86386,32.36307,0.03454366,0.051349554,0.039314236,0.033088926
t_508,-6.32487,32.36307,0.023953564,0.02665523,0.022913508,0.023849966
t_509,-6.32487,32.43891,0.025895217,0.031792793,0.024659073,0.023691708
t_51,-5.69605,33.11865,0.015715312,0.01839993,0.00893003,0.014586674
t_510,-6.41471,32.43891,0.026871331,0.033187035,0.02627442,0.024807338
t_511,-6.77403,32.43891,0.031698354,0.045461778,0.034445144,0.030260833
t_512,-6.59437,32.43891,0.030176394,0.04315076,0.031599436,0.027517231
t_513,-6.50454,32.43891,0.028167656,0.036630206,0.028325995,0.026147492
t_514,-6.9537,32.43891,0.032941498,0.045434497,0.03677505,0.03305411
t_515,-6.6842,32.43891,0.030691022,0.043526743,0.03263394,0.028885024
t_516,-6.23504,32.43891,0.024636284,0.030381944,0.022603605,0.022887202
t_517,-6.86386,32.43891,0.03222316,0.045124244,0.03546117,0.031650852
t_518,-6.32487,32.51469,0.025673483,0.033961292,0.02394524,0.023266084
t_519,-6.86386,32.51469,0.030632807,0.041661743,0.03282966,0.030348951
t_52,-5.87572,33.11865,0.014168295,0.016556766,0.008298911,0.015502867
t_520,-6.77403,32.51469,0.0302462,0.04230512,0.031991117,0.029087236
t_521,-6.59437,32.51469,0.028390858,0.03899583,0.028673992,0.026604326
t_522,-6.50454,32.51469,0.026774816,0.034728892,0.026110804,0.025405483
t_523,-6.9537,32.51469,0.03160986,0.04314717,0.03454481,0.031608272
t_524,-6.6842,32.51469,0.029777618,0.042580437,0.031033596,0.027835604
t_525,-6.23504,32.51469,0.02485903,0.033175904,0.022495832,0.022397136
t_526,-6.41471,32.51469,0.023506328,0.028398784,0.021727424,0.024272742
t_527,-6.32487,32.59041,0.02238486,0.027356226,0.019620093,0.022686955
t_528,-6.86386,32.59041,0.029052988,0.03786179,0.030234499,0.029204315
t_529,-6.77403,32.59041,0.027440464,0.034424204,0.027710179,0.028030053
t_53,-5.87572,33.19386,0.013780597,0.016015276,0.007808645,0.015076574
t_530,-6.59437,32.59041,0.027020764,0.036204692,0.026431983,0.025724404
t_531,-6.23504,32.59041,0.020748714,0.025212545,0.017440943,0.021832408
t_532,-6.50454,32.59041,0.026070459,0.034491144,0.024817793,0.024639321
t_533,-6.9537,32.59041,0.02912295,0.03653495,0.03065448,0.030350495
t_534,-6.41471,32.59041,0.02476217,0.031634025,0.022788139,0.02362186
t_535,-6.6842,32.59041,0.027486484,0.03614821,0.027407046,0.026860703
t_536,-6.6842,32.66607,0.026680432,0.034775335,0.025940508,0.025968898
t_537,-6.9537,32.66607,0.028971989,0.036760047,0.030038627,0.029338056
t_538,-6.50454,32.66607,0.024098514,0.029902916,0.021974685,0.023857402
t_539,-6.41471,32.66607,0.023680542,0.029833153,0.021095373,0.022912174
t_54,-5.69605,33.19386,0.014527909,0.01682824,0.007878489,0.0142104095
t_540,-6.59437,32.66607,0.025152436,0.03164509,0.023629582,0.024876159
t_541,-6.77403,32.66607,0.026165301,0.032128002,0.025658902,0.02711838
t_542,-6.86386,32.66607,0.02544871,0.030819708,0.025166556,0.0282685
t_543,-6.23504,32.66607,0.02260593,0.028958563,0.019075822,0.021218618
t_544,-6.32487,32.66607,0.023076223,0.029206686,0.020004515,0.022035463
t_545,-6.9537,32.74166,0.027412063,0.03226892,0.027528258,0.028691463
t_546,-6.6842,32.74166,0.025504233,0.031923745,0.02400332,0.025164379
t_547,-6.41471,32.74166,0.021363243,0.02621321,0.018118912,0.022181008
t_548,-6.59437,32.74166,0.023007447,0.028147217,0.020678004,0.024060713
t_549,-6.50454,32.74166,0.021943424,0.02689846,0.019119494,0.023075279
t_55,-5.96555,33.19386,0.014808245,0.017347233,0.008775675,0.0155262435
t_550,-6.23504,32.74166,0.020326812,0.024884129,0.016289711,0.020582942
t_551,-6.32487,32.74166,0.021276848,0.026160873,0.017649721,0.021355433
t_552,-6.86386,32.74166,0.026783308,0.031660866,0.026386362,0.027639965
t_553,-6.77403,32.74166,0.022476848,0.026549673,0.020850515,0.026390731
t_554,-6.77403,32.81719,0.025679652,0.030097282,0.02408089,0.02584204
t_555,-6.86386,32.81719,0.024193967,0.026680091,0.022784641,0.02749461
t_556,-6.32487,32.81719,0.020790067,0.025526328,0.01677085,0.020669056
t_557,-6.23504,32.81719,0.019746898,0.024117362,0.015363054,0.0199427
t_558,-6.50454,32.81719,0.021318123,0.02602691,0.01803935,0.022296669
t_559,-6.41471,32.81719,0.020079473,0.024485862,0.016400445,0.021446174
t_56,-6.05538,33.19386,0.016709695,0.01983391,0.010483061,0.015986422
t_560,-6.59437,32.81719,0.022505488,0.02735669,0.01968101,0.023261609
t_561,-6.6842,32.81719,0.022181004,0.02637118,0.019683884,0.024411704
t_562,-6.50454,31.67759,0.022072218,0.027674094,0.023148794,0.03667991
t_563,-6.9537,31.67759,0.038701978,0.04776941,0.045264184,0.055459518
t_564,-6.32487,31.67759,0.019700553,0.024810323,0.019612137,0.032397665
t_565,-6.86386,31.67759,0.03360374,0.041498717,0.038755096,0.05015642
t_566,-6.6842,31.67759,0.025288971,0.03155955,0.027619237,0.042333987
t_567,-6.23504,31.67759,0.019003699,0.023890875,0.018426998,0.030564928
t_568,-6.59437,31.75401,0.025843186,0.03142489,0.027802419,0.037933256
t_569,-6.77403,31.75401,0.027383182,0.033363823,0.02958641,0.044622052
t_57,-5.78589,33.19386,0.0133734215,0.0154586425,0.007313404,0.014637832
t_570,-6.50454,31.75401,0.0248835,0.030488715,0.026442705,0.035444308
t_571,-6.9537,31.75401,0.040206376,0.048794188,0.045979522,0.054404806
t_572,-6.32487,31.75401,0.021075051,0.02606338,0.021069165,0.031534806
t_573,-6.41471,31.75401,0.023310285,0.028746715,0.024182318,0.03336988
t_574,-6.6842,31.75401,0.031051515,0.037859254,0.034715917,0.040984325
t_575,-6.86386,31.75401,0.029893434,0.03641209,0.03263974,0.048921544
t_576,-6.23504,31.75401,0.018424839,0.023066526,0.017546987,0.029845117
t_577,-6.77403,31.83036,0.035892926,0.042344812,0.039561987,0.04336404
t_578,-6.23504,31.83036,0.018760793,0.023205023,0.017738799,0.029084668
t_579,-6.59437,31.83036,0.02744783,0.032533195,0.0293226,0.036269177
t_58,-6.14521,33.19386,0.018793862,0.023915673,0.012519834,0.016457194
t_580,-6.32487,31.83036,0.02236343,0.02749002,0.022397533,0.030609302
t_581,-6.86386,31.83036,0.038882125,0.04603191,0.043285467,0.04757845
t_582,-6.6842,31.83036,0.029705174,0.034999944,0.031978887,0.039474305
t_583,-6.41471,31.83036,0.024689201,0.030104782,0.025601894,0.03219766
t_584,-6.50454,31.83036,0.02499914,0.029936088,0.02617392,0.033954725
t_585,-6.9537,31.83036,0.04165918,0.04972596,0.046779305,0.052599736
t_586,-6.41471,31.90665,0.02598001,0.031312834,0.026883101,0.030974705
t_587,-6.50454,31.90665,0.02848717,0.033416495,0.030180506,0.032173447
t_588,-6.86386,31.90665,0.035559703,0.04015566,0.037084293,0.046231978
t_589,-6.32487,31.90665,0.020570934,0.0249402,0.019971598,0.029669328
t_59,-5.60622,33.19386,0.014822464,0.017142236,0.007846346,0.013794621
t_590,-6.6842,31.90665,0.034717973,0.040094227,0.03753696,0.037773293
t_591,-6.77403,31.90665,0.04118456,0.046905316,0.04420887,0.042298343
t_592,-6.9537,31.90665,0.04166244,0.04914246,0.046182904,0.049964607
t_593,-6.23504,31.90665,0.020443257,0.025059799,0.019490037,0.028306616
t_594,-6.59437,31.90665,0.027257795,0.030941347,0.028487928,0.034068264
t_595,-6.50454,31.98288,0.025106633,0.028756032,0.02560859,0.030859306
t_596,-6.41471,31.98288,0.019166872,0.022804504,0.018318607,0.02994765
t_597,-6.32487,31.98288,0.019155346,0.023085427,0.018090675,0.028785085
t_598,-6.6842,31.98288,0.02933764,0.033264246,0.0304577,0.03613616
t_599,-6.77403,31.98288,0.027479727,0.031034773,0.027198188,0.04024288
t_6,-5.78589,32.66607,0.012224095,0.014550025,0.0077474867,0.017672408
t_60,-5.87572,33.269,0.01455783,0.016910337,0.008141695,0.014673784
t_600,-6.9537,31.98288,0.038733482,0.045791753,0.042730723,0.04675487
t_601,-6.23504,31.98288,0.017876389,0.021834379,0.01633136,0.027531696
t_602,-6.59437,31.98288,0.030362971,0.03414103,0.032107033,0.032324314
t_603,-6.86386,31.98288,0.03688528,0.042164605,0.039079018,0.043706395
t_604,-6.50454,32.05904,0.024438433,0.02852148,0.024682868,0.030453352
t_605,-6.41471,32.05904,0.022601571,0.026756324,0.02224975,0.02917186
t_606,-6.77403,32.05904,0.029054426,0.03388756,0.030313104,0.037870623
t_607,-6.32487,32.05904,0.021522883,0.025802426,0.020668369,0.027957227
t_608,-6.6842,32.05904,0.024480658,0.028267829,0.02472127,0.034876157
t_609,-6.9537,32.05904,0.033036623,0.039473392,0.03610744,0.04355146
t_61,-6.05538,33.269,0.015339598,0.01799722,0.009165245,0.015530769
t_610,-6.23504,32.05904,0.022231521,0.027032426,0.021113196,0.02675493
t_611,-6.59437,32.05904,0.020990225,0.02434591,0.020530302,0.03223698
t_612,-6.86386,32.05904,0.03054484,0.03594202,0.0323817,0.040754758
t_613,-6.59437,32.13514,0.026393082,0.031357866,0.027232638,0.031571962
t_614,-6.32487,32.13514,0.022173578,0.026317308,0.02123437,0.027089626
t_615,-6.6842,32.13514,0.027292801,0.032589763,0.02853168,0.03367644
t_616,-6.9537,32.13514,0.027712183,0.033454027,0.029694928,0.04079768
t_617,-6.77403,32.13514,0.026472474,0.031645764,0.027629986,0.036001906
t_618,-6.23504,32.13514,0.018316094,0.02177513,0.016459413,0.025940085
t_619,-6.86386,32.13514,0.0265404,0.031861052,0.027917918,0.038384136
t_62,-5.69605,33.269,0.01556607,0.0180906,0.008382484,0.013852132
t_620,-6.50454,32.13514,0.02107804,0.024678271,0.020506097,0.029821694
t_621,-6.41471,32.13514,0.018583082,0.021974932,0.017355561,0.028364655
t_622,-6.59437,32.21118,0.020856662,0.024754554,0.020367581,0.030602422
t_623,-6.32487,32.21118,0.017691256,0.020489361,0.015947524,0.02607231
t_624,-6.9537,32.21118,0.039082658,0.056257028,0.046042655,0.03847725
t_625,-6.6842,32.21118,0.028522955,0.034798536,0.03016484,0.032439455
t_626,-6.77403,32.21118,0.027418975,0.033475406,0.029043503,0.034389187
t_627,-6.23504,32.21118,0.02081619,0.024483513,0.019079667,0.025048424
t_628,-6.50454,32.21118,0.021814013,0.02551442,0.02127061,0.02890794
t_629,-6.41471,32.21118,0.018574903,0.021503596,0.01721053,0.02736878
t_63,-5.96555,33.269,0.015166321,0.017727561,0.008804515,0.015098515
t_630,-6.86386,32.21118,0.035390172,0.04572275,0.040063165,0.03640679
t_631,-6.41471,32.28716,0.025808448,0.028969703,0.02554025,0.026195258
t_632,-6.23504,31.064,0.022743052,0.028376138,0.02338188,0.033934966
t_633,-6.77403,31.064,0.043385305,0.05264124,0.049976416,0.056300506
t_634,-6.86386,31.064,0.0506699,0.05928738,0.058834158,0.059316
t_635,-6.32487,31.064,0.025510168,0.031485684,0.026895497,0.036757156
t_636,-6.9537,31.14092,0.05558449,0.06462486,0.06790708,0.05767217
t_637,-6.6842,31.14092,0.03912872,0.047579546,0.045088198,0.050883554
t_638,-6.59437,31.14092,0.035025384,0.041287545,0.038337924,0.04776902
t_639,-6.50454,31.14092,0.038400922,0.046139047,0.042703636,0.044041857
t_64,-5.78589,33.269,0.011384187,0.012993622,0.0058297813,0.014257982
t_640,-6.41471,31.14092,0.035082597,0.04348342,0.03924968,0.03995207
t_641,-6.23504,31.14092,0.024523439,0.03078203,0.025686424,0.033840995
t_642,-6.77403,31.14092,0.043440368,0.054117385,0.051750287,0.054704793
t_643,-6.86386,31.14092,0.043255646,0.05163546,0.051345814,0.05679542
t_644,-6.32487,31.14092,0.036289472,0.0509455,0.04176652,0.036578488
t_645,-6.6842,31.21777,0.03474364,0.043100167,0.04046104,0.04933414
t_646,-6.41471,31.21777,0.030453721,0.037988465,0.033838026,0.039148383
t_647,-6.59437,31.21777,0.035098054,0.043327358,0.040366434,0.04590796
t_648,-6.86386,31.21777,0.03453546,0.041835222,0.04062381,0.054942597
t_649,-6.77403,31.21777,0.034574706,0.043207984,0.040630132,0.053043667
t_65,-6.14521,33.269,0.015007283,0.017627258,0.009143803,0.015969768
t_650,-6.50454,31.21777,0.028552879,0.034923345,0.031243378,0.04249164
t_651,-6.9537,31.21777,0.03960499,0.04547061,0.047781866,0.05484526
t_652,-6.32487,31.21777,0.028405948,0.03580309,0.0310606,0.036163688
t_653,-6.23504,31.21777,0.028651496,0.036597356,0.03111527,0.03359608
t_654,-6.23504,31.29457,0.02121499,0.02670107,0.02162427,0.033248972
t_655,-6.32487,31.29457,0.027801411,0.035290662,0.030486787,0.035653483
t_656,-6.9537,31.29457,0.035926826,0.041922513,0.04367912,0.053852823
t_657,-6.50454,31.29457,0.025225842,0.03162286,0.027538957,0.04135626
t_658,-6.77403,31.29457,0.029423054,0.0375243,0.034114737,0.051611174
t_659,-6.86386,31.29457,0.035931095,0.044551626,0.043680254,0.053920425
t_66,-5.60622,33.269,0.012768552,0.014544106,0.0063375006,0.013456665
t_660,-6.59437,31.29457,0.02919498,0.036516707,0.033219393,0.044564784
t_661,-6.41471,31.29457,0.024971757,0.031242646,0.027000977,0.038363382
t_662,-6.6842,31.29457,0.030670827,0.038528882,0.0356265,0.047971457
t_663,-6.23504,31.3713,0.021510504,0.027100332,0.022008577,0.032832146
t_664,-6.32487,31.3713,0.026514133,0.033735298,0.028891776,0.03510495
t_665,-6.9537,31.3713,0.03221526,0.03862326,0.03867005,0.054008193
t_666,-6.50454,31.3713,0.024538316,0.031088807,0.026946722,0.040429223
t_667,-6.77403,31.3713,0.028698666,0.036842126,0.033463765,0.05041508
t_668,-6.86386,31.3713,0.032422733,0.040842265,0.038963716,0.05354332
t_669,-6.59437,31.3713,0.027385773,0.034589548,0.031134728,0.043486148
t_67,-5.87572,33.34407,0.012120662,0.01385796,0.006311308,0.014303125
t_670,-6.41471,31.3713,0.02887506,0.036819212,0.032481298,0.037634883
t_671,-6.6842,31.3713,0.027303057,0.0348486,0.031291574,0.046812642
t_672,-6.23504,31.44796,0.020064434,0.025439572,0.020164246,0.032356463
t_673,-6.32487,31.44796,0.02329685,0.02949112,0.024659324,0.03451923
t_674,-6.9537,31.44796,0.032136414,0.039040476,0.03837121,0.054529015
t_675,-6.50454,31.44796,0.023972167,0.030509524,0.02626274,0.03956868
t_676,-6.77403,31.44796,0.02903095,0.03712991,0.034006827,0.049333107
t_677,-6.59437,31.44796,0.02473717,0.03166787,0.027588576,0.04250349
