# 20180906_M6.6_HokkaidoEasternIburi median gmf, Stations:None, gmlt:USGS, Rupture:USGS
custom_site_id,lon,lat,AbrahamsonEtAl2014,AbrahamsonEtAl2015SInter,AbrahamsonEtAl2015SSlab,AtkinsonBoore2003SInter,AtkinsonBoore2003SSlab,AtkinsonBoore2003SSlabCascadia,BooreEtAl2014,CampbellBozorgnia2014,ChiouYoungs2014,ZhaoEtAl2016SInter,ZhaoEtAl2016SSlab
t_4078,140.39792,43.22849,0.0355107,0.012789625,0.024503464,0.017097928,0.015597905,0.00977679,0.0152677195,0.022387221,0.04571544,0.023303859,0.030767769
t_4079,140.27425,43.27279,0.031715255,0.011685616,0.021908548,0.015024472,0.013010995,0.008155311,0.013640598,0.019708976,0.04167271,0.028185345,0.033559997
t_408,143.70352000000003,42.79292,0.03796802,0.0138600785,0.027161617,0.015042897,0.013033284,0.008169281,0.017034786,0.022208776,0.050165076,0.028217673,0.03360573
t_4080,140.33586000000003,43.27317,0.033591766,0.012252081,0.023135347,0.01583383,0.014001969,0.008776455,0.014506776,0.020913333,0.04385476,0.029610999,0.0355822
t_4081,140.39747,43.27351,0.034600094,0.012513875,0.023815624,0.016694967,0.015082854,0.009453955,0.0148475,0.021790989,0.04467738,0.022776999,0.02994951
t_4082,140.33537,43.31818,0.032710623,0.011986,0.0224896,0.015453852,0.013533693,0.008482939,0.014099323,0.020346899,0.042832527,0.028940257,0.03462941
t_4083,140.39702999999997,43.31853,0.033648875,0.012226079,0.02311448,0.016273936,0.014550995,0.009120584,0.0144099,0.021170048,0.043588523,0.022228738,0.02910029
t_4084,140.52141,43.18405,0.041079998,0.014482379,0.028372567,0.019561602,0.018872468,0.011829291,0.017865838,0.026072005,0.0519817,0.026570234,0.03588665
t_4085,140.58293000000003,43.18429,0.04368588,0.015278739,0.030167827,0.020714518,0.02047733,0.01283522,0.019099083,0.027818441,0.054872025,0.02812523,0.038350176
t_4086,140.45948999999996,43.22879,0.037685085,0.01344915,0.025960725,0.018059887,0.016851004,0.010562235,0.016276127,0.023818059,0.048177812,0.02457002,0.032742783
t_4087,140.52105,43.22907,0.040005133,0.01415475,0.027528437,0.019086134,0.018223928,0.011422785,0.01736039,0.025355764,0.050782226,0.025933832,0.034883272
t_4088,140.58262000000002,43.22931,0.04248113,0.014910194,0.02921624,0.020181457,0.019729659,0.012366579,0.018527344,0.027009279,0.053538505,0.027404187,0.03720578
t_4089,140.45909,43.27381,0.036671244,0.0131414365,0.025191206,0.017611392,0.016262664,0.010193461,0.015804918,0.023149662,0.047032293,0.02397822,0.031818178
t_409,143.57763999999997,42.70578,0.050578002,0.017976938,0.035346735,0.019309113,0.017661968,0.011070548,0.024053076,0.028344778,0.065592855,0.023346012,0.03577477
t_4090,140.52070000000003,43.27409,0.038874455,0.013810616,0.026665902,0.018585997,0.017550224,0.011000507,0.016830772,0.024604948,0.049515616,0.025267508,0.033835802
t_4091,140.58231999999998,43.27433,0.051571008,0.01803499,0.03476659,0.019622672,0.018956335,0.011881858,0.024348788,0.030327646,0.066643596,0.036436856,0.045409802
t_4092,140.45869,43.31883,0.04347403,0.015515704,0.029354058,0.01714404,0.015657218,0.009813967,0.020082166,0.025616748,0.05713598,0.031943146,0.038913585
t_4093,140.52035,43.31911,0.047007196,0.016629012,0.0316355,0.018066542,0.016859788,0.01056774,0.021982586,0.02756282,0.06140504,0.03360317,0.041301835
t_4094,140.58200999999997,43.31935,0.04104094,0.014510716,0.027991451,0.019044217,0.018167129,0.011387183,0.017997982,0.025766037,0.05234264,0.035378613,0.04387117
t_4095,140.95213,43.14001,0.065925084,0.022212248,0.04643653,0.030586742,0.03599605,0.022562377,0.030179005,0.043276668,0.078945465,0.042097375,0.061178543
t_4096,141.01360999999997,43.14002,0.07034452,0.023620784,0.049791414,0.03255773,0.039456304,0.02473127,0.032525185,0.04646098,0.083684094,0.0450198,0.066099636
t_4097,140.89056,43.18499,0.06990577,0.02367087,0.048165705,0.027805123,0.031312376,0.019626644,0.03363673,0.043062106,0.08628059,0.05200409,0.06861429
t_4098,140.95209,43.18504,0.07431622,0.025079228,0.051397927,0.029520117,0.034172155,0.021419158,0.0360697,0.046035647,0.09110217,0.05540203,0.07381143
t_4099,141.01362,43.18505,0.09499173,0.032506563,0.06552093,0.0351639,0.041856363,0.026235629,0.05042318,0.055517092,0.115028545,0.0430049,0.07270203
t_41,141.53583000000003,39.44564,0.0030220437,0.0023612333,0.0033424983,0.0014575364,0.0006950748,0.00043567392,0.0010829993,0.0021218017,0.004359497,0.004922832,0.0040753554
t_410,143.51665000000003,42.70714,0.046441663,0.016414627,0.032877717,0.01827486,0.017135534,0.010740578,0.021045439,0.027474549,0.059651945,0.033980083,0.041846007
t_4100,140.89048000000003,43.23002,0.059062265,0.02007646,0.04079246,0.026830984,0.029728485,0.018633857,0.026849149,0.037966266,0.07213622,0.05009415,0.065712966
t_4101,140.95205999999996,43.23006,0.06271538,0.021225134,0.04344597,0.028416196,0.032320976,0.020258835,0.028726641,0.040515512,0.07608254,0.05320967,0.07045306
t_4102,141.01363000000003,43.23007,0.06480397,0.021856548,0.04513173,0.030087247,0.03513764,0.022024324,0.029591948,0.042474587,0.07774288,0.041363474,0.059950337
t_4103,140.8904,43.27504,0.056759484,0.01935603,0.038977843,0.025833044,0.028136738,0.017636148,0.025681345,0.036372174,0.069641925,0.048152957,0.06277915
t_4104,140.95202,43.27508,0.060124233,0.020409647,0.04139161,0.02729154,0.030473635,0.01910092,0.027391404,0.03870477,0.07328418,0.050995298,0.06708006
t_4105,140.64445999999998,43.18449,0.04647518,0.01613459,0.032108378,0.021949114,0.02224585,0.013943732,0.02043238,0.029703345,0.057941735,0.02980882,0.041035935
t_4106,140.70598,43.18467,0.049457792,0.017053917,0.03420494,0.02327015,0.024194404,0.015165088,0.021874046,0.031736452,0.061200954,0.0316311,0.043963987
t_4107,140.76751000000002,43.18481,0.062352255,0.021298083,0.04269271,0.024683582,0.026342453,0.016511489,0.029638633,0.037910145,0.078103945,0.04593664,0.05944834
t_4108,140.82903999999996,43.18492,0.07825748,0.026779998,0.053224143,0.029390048,0.03221169,0.020190336,0.040009,0.045157954,0.096998885,0.035574954,0.05842374
t_4109,140.6442,43.22952,0.04512192,0.015718907,0.031033127,0.021350052,0.021381317,0.01340184,0.01978361,0.028786868,0.056455106,0.028989527,0.03972659
t_411,143.45565,42.70846,0.05315963,0.018599166,0.037471604,0.021800393,0.02097239,0.013145524,0.024794238,0.030808298,0.06774731,0.036083043,0.04489479
t_4110,140.70577000000003,43.22969,0.047935553,0.01658417,0.032988045,0.022595806,0.023192532,0.014537114,0.021135973,0.030696558,0.05954006,0.030698217,0.04246233
t_4111,140.76734,43.22983,0.05234473,0.01798268,0.036001503,0.023922574,0.025177866,0.015781524,0.023475332,0.03334436,0.06484032,0.044481035,0.05727188
t_4112,140.82891,43.22994,0.055606026,0.018996222,0.038313385,0.025333552,0.027351862,0.017144188,0.02510116,0.03557748,0.06839052,0.04718727,0.06132537
t_4113,140.64393,43.27454,0.067712486,0.023760192,0.045229733,0.023252953,0.022991305,0.014410984,0.035141677,0.037192386,0.08643365,0.028012298,0.04428184
t_4114,140.70555000000002,43.27471,0.04764908,0.016532954,0.032590576,0.021894109,0.022165969,0.013893662,0.02117161,0.03016544,0.05969142,0.04064758,0.05158323
t_4115,141.38306,43.22943,0.12207097,0.042048458,0.08702792,0.04641749,0.06317456,0.03959791,0.068488985,0.071197614,0.14429209,0.058278203,0.10312665
t_4116,141.32149000000004,43.22962,0.08795839,0.029352171,0.06289364,0.039438423,0.052423958,0.032859415,0.042764015,0.057058603,0.10343151,0.07588568,0.106050424
t_4117,141.25991999999997,43.22977,0.083514065,0.027898187,0.059297614,0.037489876,0.048614264,0.03047149,0.040132124,0.054706562,0.09856939,0.07175482,0.09942796
t_4118,141.38335,43.27445,0.11527399,0.039579246,0.081248045,0.043607548,0.057550885,0.036072977,0.06364223,0.06781405,0.13683711,0.054372605,0.095216505
t_4119,141.32173,43.27464,0.08280773,0.027667979,0.0586314,0.037180472,0.048019197,0.030098503,0.0397206,0.054333728,0.09779889,0.07110351,0.09838924
t_412,143.5795,42.75076,0.0603978,0.021880921,0.042312916,0.021476159,0.019573832,0.012268906,0.03157235,0.033367697,0.07880689,0.029209811,0.035534143
t_4120,141.26011,43.2748,0.07888866,0.026395103,0.05550255,0.035465233,0.044769865,0.028061816,0.037474077,0.052091073,0.09354004,0.067516245,0.09269501
t_4121,141.38363000000004,43.31947,0.08120573,0.027146751,0.057369366,0.036479026,0.046680212,0.029259225,0.038794983,0.05348908,0.096054606,0.06963168,0.096047424
t_4122,141.32196999999996,43.31966,0.07784979,0.026058968,0.054644853,0.035010993,0.04392351,0.02753132,0.036887363,0.0513338,0.09241357,0.066572964,0.091205314
t_4123,141.26030000000003,43.31982,0.074400246,0.024946744,0.051924087,0.033504065,0.041158643,0.025798297,0.0349667,0.048832536,0.08868261,0.063464195,0.086318456
t_4124,141.38391000000001,43.36449,0.07605742,0.025480304,0.05328751,0.034227733,0.042478144,0.026625363,0.0358792,0.050031595,0.090466715,0.06495314,0.088654645
t_4125,140.76716999999996,43.27486,0.05052111,0.017418338,0.034581434,0.023134386,0.0239915,0.015037906,0.022575466,0.03210465,0.062846385,0.042983416,0.055041946
t_4126,140.82879000000003,43.27497,0.05355778,0.018359022,0.03670897,0.024447173,0.025978673,0.01628347,0.02407728,0.03417258,0.06616267,0.04548345,0.058769766
t_4127,140.64367,43.31956,0.043442115,0.015243245,0.029608134,0.020079287,0.01958746,0.0122774495,0.019142369,0.027354466,0.05502936,0.037276264,0.046633996
t_4128,140.70533,43.31974,0.0459797,0.016020184,0.031332113,0.021173717,0.021129133,0.013243771,0.020362511,0.029045772,0.05784763,0.03930267,0.049602695
t_4129,140.767,43.31988,0.048657138,0.016843248,0.033168707,0.022329299,0.022800718,0.014291523,0.021662408,0.030844232,0.060800858,0.041464265,0.052789804
t_413,143.51846999999998,42.75212,0.04701334,0.016627088,0.033423405,0.018105669,0.016911462,0.010600129,0.021455362,0.027590053,0.060518518,0.0336739,0.041403905
t_4130,140.82866,43.31999,0.051473934,0.01771299,0.035120886,0.023546139,0.024608737,0.015424792,0.023044525,0.032751575,0.06388868,0.04376451,0.05620379
t_4131,141.13688000000002,43.27501,0.071090475,0.023885323,0.049487885,0.032060254,0.038572013,0.024176996,0.0331598,0.046452027,0.08511111,0.060515735,0.08171627
t_4132,141.07525999999996,43.27507,0.067306414,0.022678796,0.046651572,0.030412093,0.03569505,0.022373708,0.031133087,0.043754105,0.081032075,0.057186864,0.07655919
t_4133,141.19864,43.31994,0.07091971,0.023830712,0.04924456,0.031985816,0.038440328,0.024094455,0.033067092,0.046329726,0.08492651,0.060364537,0.08148113
t_4134,141.13698,43.32003,0.06745633,0.022726452,0.04663288,0.030477336,0.035807382,0.02244412,0.03121229,0.043860503,0.08119323,0.05731788,0.07676137
t_4135,141.07531,43.32009,0.064048946,0.021646226,0.044109337,0.02899552,0.033287797,0.02086484,0.029419534,0.041452263,0.07752028,0.054357886,0.072209634
t_4136,141.19879000000003,43.36497,0.0669998,0.022581365,0.046220224,0.030278668,0.035465717,0.022229964,0.030969994,0.043536622,0.08070084,0.056919128,0.07614624
t_4137,141.13707999999997,43.36506,0.06390913,0.02160203,0.043915197,0.028934764,0.03318592,0.020800985,0.029346338,0.041353896,0.07736915,0.05423723,0.072024815
t_4138,141.07537000000002,43.36511,0.060848694,0.020637289,0.04167338,0.027605852,0.03098597,0.01942205,0.027762499,0.03920978,0.0740663,0.051612195,0.06801779
t_4139,141.01364,43.27509,0.06364429,0.021518352,0.043950498,0.028819695,0.03299328,0.020680236,0.029208928,0.041167673,0.07708425,0.054008864,0.07167515
t_414,143.45742,42.75345,0.052183256,0.018282862,0.03704194,0.021585923,0.020679772,0.012962111,0.024251483,0.030309135,0.066604085,0.035733346,0.044386346
t_4140,140.89031999999997,43.32006,0.0544292,0.018629849,0.03719184,0.024824189,0.026559671,0.01664764,0.024511503,0.034769304,0.06711093,0.046206612,0.059852984
t_4141,140.95199000000002,43.32011,0.057517253,0.019592788,0.03938186,0.026161324,0.028656889,0.01796218,0.026064,0.036895633,0.070462994,0.04878979,0.06373995
t_4142,141.01364999999998,43.32011,0.060729276,0.020599745,0.041689724,0.027554035,0.030901294,0.019368976,0.027701413,0.039126467,0.073937625,0.051510386,0.06786293
t_4143,140.95195,43.36513,0.054923292,0.018783584,0.037430897,0.025038017,0.026891217,0.016855454,0.02475832,0.035108298,0.06764793,0.046617776,0.060469836
t_4144,141.01365999999996,43.36514,0.057845686,0.0196955,0.039508224,0.02630364,0.028883442,0.018104184,0.026230115,0.037122846,0.07081848,0.049066402,0.064157784
t_4145,141.3222,43.36468,0.07311814,0.024534909,0.05093501,0.032944534,0.04014893,0.025165407,0.034262273,0.047908127,0.08729768,0.06231802,0.084525615
t_4146,141.26049999999998,43.36484,0.07008469,0.023563901,0.048568964,0.03162191,0.037798934,0.023692427,0.032616436,0.045732446,0.084025756,0.059626523,0.08033463
t_4147,141.70398999999998,44.35337,0.026073352,0.010341481,0.01778834,0.010377002,0.0078108595,0.004895858,0.0115552405,0.014968012,0.03617264,0.020215392,0.022479504
t_4148,141.64126,44.35374,0.020820858,0.008396109,0.014498278,0.01030108,0.007733176,0.004847166,0.008586871,0.0128604695,0.028315,0.020088097,0.022306005
t_4149,141.83009000000004,44.39753,0.019468915,0.007939493,0.013609373,0.0099596735,0.007386884,0.0046301098,0.007931738,0.012141962,0.026457101,0.014274015,0.017072065
t_415,143.58137,42.79574,0.041621562,0.014910761,0.029857004,0.01687221,0.015308678,0.009595501,0.018608129,0.024728322,0.05401995,0.031456828,0.038216565
t_4150,141.76731,44.39797,0.02355237,0.00949376,0.016231954,0.009917524,0.0073444773,0.004603529,0.010243894,0.0137553355,0.0327444,0.019446302,0.021433149
t_4151,141.70452999999998,44.39838,0.019816479,0.008090619,0.013870821,0.009861579,0.0072883093,0.004568323,0.008151707,0.0122411335,0.027074808,0.01935287,0.021306347
t_4152,141.64175,44.39875,0.019658564,0.008042511,0.01378976,0.009792378,0.007219018,0.0045248913,0.008083381,0.012143933,0.026878862,0.01923736,0.021149678
t_4153,141.83073000000002,44.44254,0.022136351,0.009049179,0.015365296,0.009467483,0.006896475,0.0043227207,0.009571667,0.012972051,0.030907877,0.01869594,0.02041677
t_4154,141.7679,44.44298,0.026942097,0.010867523,0.018373245,0.010579548,0.0076954826,0.00482354,0.012399995,0.014739634,0.037943345,0.013567679,0.018611768
t_4155,141.70508,44.44339,0.018714331,0.0077543473,0.013202182,0.00937798,0.006808428,0.0042675324,0.00767538,0.011563729,0.025701683,0.018547041,0.020215634
t_4156,141.64225,44.44376,0.018570572,0.0077103926,0.013128429,0.009314789,0.0067464765,0.0042287013,0.007613344,0.011475538,0.02552161,0.018441983,0.020073825
t_4157,141.83137,44.48755,0.017356617,0.007293468,0.012331147,0.009005561,0.006445851,0.0040402687,0.007029245,0.0108326655,0.023829382,0.013112418,0.015369739
t_4158,141.76849000000004,44.48799,0.025948217,0.010605361,0.017805267,0.010064975,0.0071943314,0.0045094173,0.011974014,0.014109418,0.036767937,0.013013086,0.017672164
t_4159,141.70562,44.4884,0.017682357,0.0074382783,0.012577531,0.00892374,0.0063670157,0.0039908546,0.0072305608,0.010931505,0.024403948,0.017792996,0.01919991
t_416,143.52029,42.79711,0.06359466,0.022980504,0.044947583,0.022529101,0.020941634,0.013126247,0.03354041,0.035436474,0.08243528,0.030590408,0.03751733
t_4160,141.64274,44.48877,0.017551275,0.007398035,0.012510291,0.008865933,0.006311498,0.003956056,0.007174144,0.0108513385,0.024238253,0.017697226,0.019071253
t_4161,141.83200999999997,44.53256,0.019192941,0.008104593,0.013585575,0.008571579,0.006031125,0.003780318,0.008171176,0.011370643,0.027001098,0.01721019,0.018418249
t_4162,141.76908000000003,44.533,0.027658949,0.011406944,0.018952552,0.009581369,0.0067329137,0.0042202002,0.01326599,0.014455104,0.039575722,0.01576598,0.016851638
t_4163,141.70616,44.53341,0.016715333,0.0071408222,0.011993208,0.00849665,0.005960379,0.0037359742,0.0068148207,0.010340817,0.023176912,0.017086377,0.018252585
t_4164,141.64323000000002,44.53378,0.016595634,0.007103906,0.01193179,0.008443679,0.005910518,0.0037047213,0.0067634354,0.0102678165,0.02302427,0.016998885,0.018135607
t_4165,141.83265,44.57757,0.020253647,0.00860974,0.014313914,0.009159517,0.0063381195,0.0039727427,0.008891204,0.011569777,0.028845048,0.016536523,0.017518599
t_4166,141.76968,44.57801,0.015896836,0.006887911,0.01149008,0.008133926,0.00562152,0.0035235768,0.006463791,0.0098421285,0.022129744,0.0164879,0.017453833
t_4167,141.7067,44.57842,0.015808478,0.006860539,0.011445912,0.008094696,0.0055852323,0.0035008318,0.006425945,0.009788362,0.022016218,0.016423257,0.01736776
t_4168,141.64373,44.57879,0.015699036,0.006826616,0.011389717,0.008046085,0.0055403663,0.0034727098,0.006379083,0.009721785,0.021875473,0.016343178,0.017261192
t_4169,141.83329000000003,44.62258,0.019701516,0.008487716,0.014014698,0.008728396,0.0059421957,0.0037245771,0.008693024,0.011158092,0.028223997,0.015903935,0.01667777
t_417,143.45920999999998,42.79843,0.05360862,0.01880327,0.03817067,0.021319551,0.020318327,0.012735558,0.025248542,0.030689137,0.06853015,0.03529991,0.043756954
t_4170,141.77026999999998,44.62302,0.0150383,0.0066213147,0.010973139,0.007752093,0.005271361,0.0033040969,0.0060964758,0.009320249,0.021022603,0.015859375,0.016618693
t_4171,141.70725,44.62343,0.014957436,0.0065961275,0.01093267,0.007716051,0.0052386597,0.0032835996,0.0060619274,0.009271155,0.020917851,0.015800118,0.01654016
t_4172,141.64423,44.6238,0.014857227,0.006564895,0.0108811585,0.0076713664,0.005198202,0.0032582406,0.006019125,0.00921033,0.020787925,0.01572667,0.01644287
t_4173,141.83393999999998,44.66758,0.018147284,0.007962828,0.013071734,0.008322247,0.0055762967,0.0034952308,0.007916899,0.010386188,0.026074268,0.01530924,0.015890993
t_4174,141.77087,44.66803,0.014232314,0.0063696196,0.010487934,0.007392205,0.004947581,0.003101151,0.00575251,0.008831378,0.019974815,0.015268198,0.015836833
t_4175,141.70780000000002,44.66843,0.014158375,0.006346454,0.01045089,0.0073591145,0.004918119,0.0030826842,0.0057209986,0.0087865805,0.019878278,0.015213896,0.015765198
t_4176,141.83457999999996,44.71259,0.016282631,0.007296307,0.01191227,0.007075731,0.00466796,0.0029258842,0.006967008,0.009504075,0.023405978,0.014749175,0.0151534695
t_4177,141.77147000000002,44.71303,0.01347529,0.006131775,0.010032078,0.007052769,0.0046478594,0.002913285,0.0054302453,0.008373092,0.01898303,0.014711543,0.015104037
t_4178,141.70835,44.71344,0.013407281,0.006110333,0.009997923,0.0070222025,0.004621142,0.0028965387,0.005401334,0.008331961,0.01889356,0.014661455,0.015038266
t_4179,141.77206,44.75804,0.018550728,0.00832383,0.013468068,0.0075536603,0.004903145,0.0030732986,0.008368709,0.010166145,0.027041633,0.010330515,0.013197635
t_418,143.58324,42.84072,0.04196161,0.015050302,0.030219793,0.016651282,0.015027368,0.009419177,0.018886281,0.0247269,0.054627683,0.031062525,0.037652317
t_4180,141.70889999999997,44.75845,0.012700981,0.005886844,0.009571673,0.006704003,0.0043457216,0.0027239046,0.005101479,0.007905168,0.01796071,0.014140332,0.014355701
t_4181,141.77265999999997,44.80305,0.0155625455,0.0071773585,0.01156707,0.0072137937,0.0046137073,0.0028918784,0.0067478176,0.008908643,0.022639487,0.01369081,0.013769505
t_4182,141.70945,44.80346,0.012036399,0.0056750947,0.009170137,0.0064032385,0.0040899897,0.0025636116,0.0048200325,0.007504161,0.017076718,0.013648175,0.013714035
t_4183,141.89840000000004,44.75712,0.0152736865,0.0069614677,0.0112942895,0.0067675123,0.0044002957,0.0027581118,0.0064916913,0.008964605,0.02201243,0.014244301,0.014491628
t_4184,141.83523000000002,44.7576,0.017047781,0.007698686,0.012474184,0.0075774323,0.004923581,0.0030861078,0.0074913865,0.009629246,0.024748452,0.014221187,0.014461397
t_4185,141.96231,44.80161,0.013904946,0.0064668446,0.01042918,0.00646835,0.0041449694,0.0025980729,0.005818392,0.008288428,0.02003568,0.013754695,0.013852662
t_4186,141.89909,44.80212,0.014119429,0.0065597375,0.01058063,0.006461976,0.004139578,0.0025946936,0.0059377053,0.008370142,0.020377085,0.013744267,0.013839086
t_4187,141.83587999999997,44.8026,0.014488103,0.0067194374,0.01083752,0.0064489376,0.004128556,0.0025877845,0.006144097,0.008507959,0.020961888,0.013722936,0.013811315
t_4188,141.96306000000004,44.84661,0.014202197,0.00667588,0.010693022,0.006179027,0.0039023028,0.002445969,0.006059886,0.008268947,0.020659998,0.013281444,0.013237861
t_4189,141.89979,44.84713,0.013782141,0.006497493,0.01041391,0.006173073,0.0038973533,0.0024428668,0.0058293543,0.008103721,0.020004839,0.013271706,0.013225241
t_419,143.64245,42.79435,0.05521599,0.020059308,0.038760003,0.020046523,0.017767563,0.011136735,0.028251808,0.029872773,0.07262615,0.027353154,0.032883774
t_4190,141.83653000000004,44.84761,0.013367559,0.0063226395,0.010138996,0.006161015,0.0038873358,0.0024365878,0.005605207,0.007936085,0.019359022,0.013251986,0.013199687
t_4191,141.96380999999997,44.89161,0.019168662,0.008907602,0.0140907075,0.007434357,0.004628637,0.0029012363,0.00910463,0.010213253,0.028547348,0.011793562,0.01162757
t_4192,141.90049999999997,44.89213,0.019243317,0.008943167,0.0141490735,0.0074274186,0.0046229665,0.0028976824,0.009156324,0.010273049,0.028672796,0.01178528,0.01161689
t_4193,141.77327000000002,44.84805,0.02050769,0.009385116,0.014928845,0.007733472,0.0048749526,0.0030556272,0.00985609,0.011013798,0.030500289,0.012150616,0.0120889265
t_4194,141.71000000000004,44.84846,0.011410834,0.0054743164,0.008791574,0.006118799,0.003852321,0.0024146405,0.004555765,0.0071271583,0.016238958,0.013182945,0.013110262
t_4195,141.77387,44.89306,0.014247159,0.0067896266,0.01081003,0.0065882937,0.00409459,0.002566495,0.0061703743,0.008134988,0.020884503,0.012779028,0.01258837
t_4196,141.77447,44.93806,0.012262464,0.006002043,0.009510461,0.0056151394,0.0034416707,0.0021572441,0.005144134,0.0072535123,0.017902013,0.0123591395,0.0120482305
t_4197,141.83718,44.89261,0.013423868,0.006428019,0.010240531,0.005888643,0.0036630335,0.0022959947,0.0057088137,0.007831194,0.019592686,0.0128065385,0.012623845
t_4198,141.96456,44.93662,0.010077703,0.005000305,0.0079302555,0.005646138,0.0034665626,0.0021728466,0.0039618174,0.0063788854,0.014350788,0.009075976,0.009605388
t_4199,141.90120000000002,44.93714,0.01758742,0.0083303815,0.013120492,0.0063293395,0.003884941,0.0024350868,0.008224107,0.009268972,0.026221488,0.011396314,0.011116517
t_42,141.53652999999997,39.53574,0.0033235932,0.0024888082,0.0035561356,0.0015731934,0.000764531,0.00047920918,0.0011993182,0.0023147655,0.004797455,0.0051543578,0.0043652547
t_420,143.8277,42.83494,0.032421425,0.012148592,0.023440879,0.0133188255,0.011003578,0.0068970593,0.014318214,0.019056085,0.043485455,0.025218178,0.02938813
t_4200,141.83784000000003,44.93762,0.018380038,0.00868863,0.013670425,0.007088608,0.004348511,0.002725653,0.008737578,0.009855367,0.027508715,0.011380756,0.011096551
t_4201,141.96607,45.02662,0.010970978,0.005561818,0.0087073585,0.0051679094,0.0030882468,0.0019357175,0.0045574396,0.006545737,0.016075356,0.011626844,0.011112432
t_4202,141.83915000000002,45.02763,0.010890281,0.0055290693,0.0086603565,0.005154535,0.003077844,0.001929197,0.0045172386,0.006507956,0.015953034,0.011604923,0.011084547
t_4203,141.96758999999997,45.11663,0.009839684,0.0051787645,0.008017165,0.0047374903,0.0027584035,0.0017289714,0.0040553343,0.00591042,0.014474461,0.010920411,0.010217818
t_4204,141.84046999999998,45.11763,0.009842835,0.005184341,0.0080290055,0.0047259573,0.0027497078,0.0017235208,0.004059825,0.005906732,0.014485189,0.01090145,0.010193925
t_4205,141.96911,45.20663,0.008921188,0.0048740488,0.0074626678,0.004349229,0.002469824,0.0015480893,0.0036582993,0.0053796833,0.013178223,0.0102808215,0.009415465
t_4206,141.84179,45.20764,0.008700951,0.0047685727,0.0073051145,0.004339167,0.002462461,0.0015434742,0.0035437255,0.0052870866,0.012825858,0.010264208,0.009394727
t_4207,141.97064,45.29663,0.008053337,0.004573045,0.0069270483,0.0039981534,0.0022164504,0.0013892744,0.0032803868,0.0048863017,0.011932457,0.0096996585,0.0086933365
t_4208,141.97217999999998,45.38663,0.0072534843,0.0042852396,0.0064234985,0.0036800273,0.0019932783,0.0012493897,0.0029319234,0.00443472,0.010770228,0.009169856,0.00804137
t_4209,141.97373,45.47663,0.0065815835,0.0040454646,0.0060021444,0.0033911874,0.0017961232,0.0011258126,0.002644879,0.0040473756,0.009794358,0.008685394,0.007451031
t_421,143.76659,42.83644,0.034276564,0.012699525,0.024747543,0.014065287,0.011868417,0.007439141,0.015167404,0.020204369,0.045632515,0.02651055,0.031198906
t_4210,141.89562,44.57709,0.015548128,0.0067356545,0.011233041,0.008183104,0.005667109,0.003552152,0.006260484,0.00971833,0.021538744,0.01211793,0.013926067
t_4211,142.02233999999999,44.62104,0.01472301,0.006479244,0.010725696,0.0078057577,0.005320164,0.0033346866,0.005911043,0.009211829,0.020480348,0.01166348,0.013270948
t_4212,141.95933000000002,44.62159,0.014723772,0.0064794817,0.010731195,0.007806107,0.005320482,0.003334886,0.0059113656,0.009212296,0.02048133,0.0116639,0.0132715525
t_4213,141.89630999999997,44.6221,0.014704469,0.0064734663,0.010725403,0.0077972612,0.0053124283,0.0033298377,0.0059032007,0.00920046,0.020456465,0.011653258,0.01325625
t_4214,142.02314,44.66604,0.017856363,0.007839917,0.012859626,0.007441636,0.0049916897,0.0031287982,0.0077452883,0.010288964,0.02561925,0.015349334,0.015943922
t_4215,141.96006999999997,44.66659,0.013930688,0.006231647,0.010254533,0.0074419607,0.0049919793,0.00312898,0.005576315,0.008726518,0.019455826,0.011226275,0.012643598
t_4216,141.897,44.6671,0.016214633,0.007178708,0.011799734,0.007433828,0.004984714,0.0031244261,0.006830287,0.009649211,0.023093892,0.015336516,0.015927
t_4217,141.96081000000004,44.7116,0.013185864,0.0059974752,0.009806697,0.007098526,0.0046879393,0.0029384072,0.0052624303,0.008271191,0.018485175,0.010814254,0.012055133
t_4218,141.8977,44.71211,0.016088476,0.007212759,0.01177486,0.007091039,0.004681374,0.002934292,0.006854602,0.009436416,0.02309695,0.014774264,0.015186434
t_4219,141.96155999999996,44.7566,0.01248619,0.005776064,0.009385646,0.006774485,0.0044063,0.002761875,0.004968297,0.007844198,0.017566506,0.010426016,0.011503199
t_422,143.70547999999997,42.8379,0.035526294,0.013035352,0.025679346,0.014866003,0.012819829,0.0080354875,0.015644435,0.021153038,0.046865128,0.027907547,0.03316726
t_4220,142.33843000000002,44.66278,0.013653447,0.006144654,0.010070987,0.007314299,0.004878301,0.0030577264,0.0054593896,0.008556937,0.019095395,0.0110730445,0.012424429
t_4221,142.27537,44.66351,0.01695412,0.007497727,0.012272693,0.007356034,0.0049153795,0.0030809669,0.0072628246,0.0099006165,0.024284154,0.015208841,0.015758533
t_4222,142.40256,44.70703,0.0150054665,0.0068058968,0.011059694,0.0069351904,0.004545336,0.0028490233,0.006298225,0.008938357,0.021498159,0.014518899,0.014851236
t_4223,142.33946000000003,44.70778,0.015196348,0.006873418,0.011179073,0.0069809365,0.0045851446,0.0028739753,0.0063910466,0.0090350695,0.021770721,0.014593841,0.014949529
t_4224,142.27636,44.70851,0.011912629,0.005490462,0.008955542,0.004532112,0.0029820856,0.0018691756,0.004630593,0.007714453,0.016555414,0.010719423,0.011920081
