# 20160910_M5.9_Bukoba median gmf, Stations:None, gmlt:GEM, Rupture:USGS
custom_site_id,lon,lat,AbrahamsonEtAl2014,AkkarCagnan2010,ChiouYoungs2014
t_8617,33.19015000000002,-0.45165,0.0068090754,0.0026634345,0.0124831665
t_8618,33.279979999999995,-0.45165,0.0060729072,0.0024861465,0.011177721
t_8619,33.23507000000001,-0.40673,0.0062883226,0.002538272,0.011561508
t_862,31.393519999999995,-3.27955,0.004419242,0.0024295007,0.0084386645
t_8620,33.279979999999995,-0.40673,0.0059439456,0.002454832,0.010947247
t_8621,33.19015000000002,-0.40673,0.0066544926,0.0026263946,0.012210471
t_8622,33.19015000000002,-0.36182,0.0064947237,0.0025880155,0.011927838
t_8623,33.23507000000001,-0.36182,0.0061422535,0.0025029543,0.011301438
t_8624,33.279979999999995,-0.36182,0.00581027,0.0024222771,0.010707774
t_8625,32.87574000000001,-0.45165,0.010257269,0.0034772775,0.018387811
t_8626,32.92066,-0.45165,0.009666243,0.003338497,0.017398173
t_8627,32.965570000000014,-0.45165,0.009111622,0.0032082307,0.016461572
t_8628,33.010490000000004,-0.40673,0.008365983,0.0030327875,0.015189666
t_8629,32.92066,-0.40673,0.009393003,0.0032743365,0.016937733
t_863,31.30368999999999,-3.27955,0.004357973,0.002418029,0.008321039
t_8630,32.87574000000001,-0.40673,0.009955655,0.0034064536,0.017883847
t_8631,32.965570000000014,-0.40673,0.008863811,0.0031499804,0.016040515
t_8632,33.010490000000004,-0.36182,0.008135072,0.0029783281,0.0147927
t_8633,32.87574000000001,-0.36182,0.009648154,0.0033342575,0.017367763
t_8634,32.965570000000014,-0.36182,0.008610006,0.003090269,0.01560758
t_8635,33.10032000000001,-0.40673,0.0074576987,0.0028180135,0.013619409
t_8636,33.05539999999999,-0.40673,0.00789793,0.0029223047,0.014383446
t_8637,33.05539999999999,-0.36182,0.007687639,0.0028725415,0.0140191885
t_8638,33.14524,-0.36182,0.0068688034,0.002677728,0.012588341
t_8639,33.10032000000001,-0.36182,0.0072660013,0.0027724593,0.013284929
t_864,31.393519999999995,-3.23471,0.0039846622,0.0021149854,0.007512097
t_8640,33.10032000000001,-0.3169,0.0070697754,0.002725723,0.012941401
t_8641,33.05539999999999,-0.3169,0.0074727787,0.0028215984,0.013645683
t_8642,33.14524,-0.3169,0.00668944,0.002634781,0.012272193
t_8643,33.05539999999999,-0.27199,0.007254686,0.0027697722,0.013265161
t_8644,33.10032000000001,-0.27199,0.006870221,0.0026780716,0.012590843
t_8645,32.92066,-0.36182,0.009113771,0.0032087427,0.016465226
t_8646,32.92066,-0.3169,0.008830273,0.0031420998,0.015983418
t_8647,33.010490000000004,-0.3169,0.00789961,0.0029227077,0.0143863605
t_8648,32.87574000000001,-0.3169,0.009336702,0.0032611208,0.016842637
t_8649,32.965570000000014,-0.3169,0.008351744,0.0030294375,0.0151652405
t_865,31.348610000000008,-3.23471,0.004400156,0.0023291623,0.00837307
t_8650,33.010490000000004,-0.27199,0.0076610856,0.0028662567,0.013973112
t_8651,32.87574000000001,-0.27199,0.009023341,0.0031874978,0.016311781
t_8652,32.92066,-0.27199,0.008544349,0.0030748174,0.015495308
t_8653,32.965570000000014,-0.27199,0.0080906795,0.0029678547,0.014716222
t_8654,32.965570000000014,-0.22707,0.007828122,0.0029058058,0.014262687
t_8655,33.23507000000001,-0.3169,0.0059919953,0.0024665138,0.0110331895
t_8656,33.279979999999995,-0.3169,0.005672562,0.002388632,0.010460461
t_8657,33.19015000000002,-0.3169,0.006330627,0.0025484862,0.011636708
t_8658,33.23507000000001,-0.27199,0.0058384184,0.0024291442,0.010758255
t_8659,33.279979999999995,-0.27199,0.005531602,0.0023540708,0.0102066565
t_866,31.30368999999999,-3.23471,0.004769278,0.0026527052,0.009135793
t_8660,33.19015000000002,-0.27199,0.0061631696,0.002508022,0.011338727
t_8661,33.279979999999995,-0.22707,0.0053880196,0.002318732,0.009947449
t_8662,33.19015000000002,-0.22707,0.00599313,0.0024667932,0.0110352235
t_8663,33.23507000000001,-0.22707,0.0056822216,0.0023909993,0.010477834
t_8664,33.279979999999995,-0.18216,0.0052425396,0.0022827773,0.009684111
t_8665,33.14524,-0.27199,0.0065067094,0.0025909026,0.011949076
t_8666,33.10032000000001,-0.22707,0.0066682994,0.0026297155,0.012234872
t_8667,33.05539999999999,-0.22707,0.0070344284,0.0027172964,0.012879404
t_8668,33.14524,-0.22707,0.0063214772,0.0025462825,0.011620456
t_8669,33.14524,-0.18216,0.0061347135,0.0025011362,0.011288008
t_867,31.30368999999999,-3.18986,0.0046924334,0.0024245149,0.008944656
t_8670,33.10032000000001,-0.18216,0.0064650797,0.0025808914,0.011875322
t_8671,33.05539999999999,-0.18216,0.0068131806,0.0026644305,0.012490421
t_8672,33.14524,-0.13724,0.005947162,0.0024556252,0.010953019
t_8673,33.05539999999999,-0.13724,0.0065918327,0.0026113675,0.012099741
t_8674,33.10032000000001,-0.13724,0.006261375,0.0025317757,0.011513599
t_8675,32.87574000000001,-0.22707,0.008709665,0.0031137348,0.015777804
t_8676,33.010490000000004,-0.22707,0.00742068,0.002809234,0.01355492
t_8677,32.92066,-0.22707,0.008257443,0.00300721,0.015003278
t_8678,33.010490000000004,-0.18216,0.007179685,0.0027519239,0.013133977
t_8679,32.92066,-0.18216,0.007971106,0.0029396173,0.0145099275
t_868,31.348610000000008,-3.18986,0.003961895,0.0020594592,0.0074311965
t_8680,32.87574000000001,-0.18216,0.008397364,0.0030402003,0.015243529
t_8681,32.965570000000014,-0.18216,0.0075654862,0.0028436023,0.013807027
t_8682,32.87574000000001,-0.13724,0.008087672,0.002967155,0.014711056
t_8683,32.965570000000014,-0.13724,0.00730383,0.0027814705,0.013351045
t_8684,33.010490000000004,-0.13724,0.0069390717,0.0026945358,0.012711946
t_8685,33.19015000000002,-0.18216,0.005821389,0.002424996,0.010727727
t_8686,33.23507000000001,-0.18216,0.005524205,0.002352257,0.010193325
t_8687,33.23507000000001,-0.13724,0.0053649843,0.002313052,0.009905804
t_8688,33.19015000000002,-0.13724,0.005648624,0.0023827783,0.010417417
t_8689,33.279979999999995,-0.13724,0.0050957217,0.00224633,0.009417628
t_869,31.393519999999995,-3.18986,0.0043441835,0.0022393821,0.008218165
t_8690,33.279979999999995,-0.09233,0.0049482165,0.0022095358,0.009149161
t_8691,33.23507000000001,-0.09233,0.005205269,0.0022735437,0.009616535
t_8692,33.19015000000002,-0.09233,0.0054756096,0.0023403128,0.010105665
t_8693,33.19015000000002,-0.04741,0.0053029084,0.0022977218,0.009793482
t_8694,33.23507000000001,-0.04741,0.0050455793,0.0022338452,0.009326452
t_8695,32.92066,-0.13724,0.0076864823,0.0028722829,0.014017208
t_8696,32.965570000000014,-0.09233,0.0070443153,0.0027196635,0.012896766
t_8697,32.92066,-0.09233,0.007404821,0.0028054765,0.013527288
t_8698,33.010490000000004,-0.09233,0.006699918,0.0026373053,0.01229071
t_8699,32.87574000000001,-0.09233,0.007781927,0.0028948851,0.014182704
t_87,29.686720000000008,-3.18986,0.0018206672,0.0014938838,0.0033323676
t_870,31.348610000000008,-3.14502,0.0044930875,0.0022642596,0.008490362
t_8700,32.92066,-0.04741,0.0071269767,0.0027393762,0.013041693
t_8701,32.965570000000014,-0.04741,0.006787749,0.002658351,0.012445625
t_8702,32.87574000000001,-0.04741,0.0074810255,0.0028235745,0.013660076
t_8703,33.010490000000004,-0.04741,0.006462981,0.0025803936,0.0118716145
t_8704,32.87574000000001,-0.00249,0.0071859127,0.0027534196,0.013144898
t_8705,33.14524,-0.09233,0.0057596657,0.0024099369,0.0106169805
t_8706,33.10032000000001,-0.09233,0.006058103,0.0024825714,0.011151316
t_8707,33.05539999999999,-0.09233,0.0063713808,0.0025583259,0.01170911
t_8708,33.05539999999999,-0.04741,0.006152532,0.0025054577,0.011319784
t_8709,33.14524,-0.04741,0.005572835,0.0023642033,0.010280981
t_871,31.25877,-3.23471,0.0041837613,0.0022394476,0.007939008
t_8710,33.10032000000001,-0.04741,0.005855922,0.0024334204,0.010789645
t_8711,33.10032000000001,-0.00249,0.005655549,0.0023844803,0.010429883
t_8712,33.14524,-0.00249,0.005387338,0.0023185727,0.009946231
t_8713,33.05539999999999,-0.00249,0.0059360527,0.00245293,0.010933151
t_8714,33.05539999999999,0.04242,0.0057226177,0.0024008912,0.010550454
t_8715,33.594390000000004,-0.36182,0.003963554,0.001958317,0.007338029
t_8716,33.684230000000014,-0.36182,0.0035607326,0.0018519238,0.006587672
t_8717,33.684230000000014,-0.3169,0.0034955346,0.001834452,0.0064657237
t_8718,33.639309999999995,-0.3169,0.0036856874,0.0018852049,0.006821007
t_8719,33.594390000000004,-0.3169,0.003886996,0.0019382898,0.007195837
t_872,31.25877,-3.18986,0.004688628,0.0024330204,0.0089430185
t_8720,33.684230000000014,-0.27199,0.0034281095,0.001816302,0.0063394657
t_8721,33.639309999999995,-0.27199,0.0036127183,0.0018658034,0.0066848113
t_8722,33.594390000000004,-0.27199,0.003807971,0.0019175266,0.007048857
t_8723,33.594390000000004,-0.22707,0.0037267806,0.0018960945,0.0068976325
t_8724,33.639309999999995,-0.22707,0.0035376751,0.0018457556,0.006544563
t_8725,33.45965000000001,-0.3169,0.0045649353,0.0021129998,0.008448096
t_8726,33.54948000000002,-0.3169,0.0041001085,0.0019938378,0.007591168
t_8727,33.50456,-0.27199,0.004232975,0.0020281633,0.007836865
t_8728,33.45965000000001,-0.27199,0.004464124,0.0020873677,0.008262873
t_8729,33.54948000000002,-0.27199,0.0040144655,0.0019715915,0.007432482
t_873,31.21386000000001,-3.18986,0.0044012587,0.0023039992,0.0083601205
t_8730,33.54948000000002,-0.22707,0.0039265673,0.0019486543,0.0072693606
t_8731,33.50456,-0.22707,0.0041377493,0.0020035869,0.007660836
t_8732,33.45965000000001,-0.22707,0.004360891,0.0020610043,0.00807284
t_8733,33.45965000000001,-0.18216,0.0042557255,0.0020340206,0.007878878
t_8734,33.54948000000002,-0.18216,0.0038368166,0.0019251186,0.007102534
t_8735,33.72914,-0.3169,0.0033159202,0.0017859077,0.006129062
t_8736,33.77405999999999,-0.27199,0.0030884608,0.0017234877,0.0057012774
t_8737,33.81897000000001,-0.27199,0.002932302,0.0016799502,0.0054066926
t_8738,33.86389,-0.27199,0.002784519,0.0016381755,0.0051272702
t_8739,33.72914,-0.27199,0.0032535743,0.001768909,0.0060119657
t_874,31.168939999999992,-3.18986,0.005259022,0.0030857802,0.010130032
t_8740,33.77405999999999,-0.22707,0.0030289737,0.0017069727,0.005589143
t_8741,33.86389,-0.22707,0.0027334068,0.0016235881,0.005030492
t_8742,33.81897000000001,-0.22707,0.0028771774,0.0016644364,0.0053025368
t_8743,33.72914,-0.22707,0.0031893381,0.00175131,0.005891194
t_8744,33.72914,-0.18216,0.003123487,0.0017331752,0.005767256
t_8745,33.684230000000014,-0.22707,0.0033587029,0.0017975286,0.006209346
t_8746,33.594390000000004,-0.18216,0.0036437905,0.0018740781,0.006742831
t_8747,33.639309999999995,-0.18216,0.0034608904,0.0018251388,0.006400871
t_8748,33.684230000000014,-0.18216,0.0032876167,0.0017782025,0.00607592
t_8749,33.639309999999995,-0.13724,0.003382622,0.0018040107,0.0062542083
t_875,31.124030000000005,-3.18986,0.0048716613,0.0027263118,0.009341003
t_8750,33.594390000000004,-0.13724,0.0035592846,0.0018515406,0.0065849703
t_8751,33.684230000000014,-0.13724,0.0045466605,0.0025028272,0.00870833
t_8752,33.639309999999995,-0.09233,0.0033031867,0.0017824459,0.0061051603
t_8753,33.594390000000004,-0.09233,0.00347361,0.0018285633,0.006424689
t_8754,33.684230000000014,-0.09233,0.0031413971,0.0017381187,0.005800979
t_8755,33.324900000000014,-0.22707,0.005109545,0.002249766,0.009442744
t_8756,33.41472999999999,-0.18216,0.0044828365,0.0020921365,0.008297283
t_8757,33.36981,-0.18216,0.004722564,0.0021528725,0.008737024
t_8758,33.324900000000014,-0.18216,0.004975527,0.0022163594,0.009198919
t_8759,33.36981,-0.13724,0.0045975293,0.0021212695,0.008507916
t_876,31.21386000000001,-3.14502,0.0046625747,0.0023753766,0.008861447
t_8760,33.324900000000014,-0.13724,0.0048400764,0.002182439,0.008951867
t_8761,33.41472999999999,-0.13724,0.0043673557,0.002062661,0.008084754
t_8762,33.41472999999999,-0.09233,0.0042508375,0.0020327654,0.007869856
t_8763,33.324900000000014,-0.09233,0.0047037876,0.002148139,0.008702656
t_8764,33.36981,-0.09233,0.004471543,0.0020892627,0.008276522
t_8765,33.50456,-0.18216,0.004040626,0.0019783997,0.0074809836
t_8766,33.45965000000001,-0.13724,0.0041490085,0.002006501,0.0076816687
t_8767,33.50456,-0.13724,0.0039419504,0.0019526787,0.0072979303
t_8768,33.54948000000002,-0.13724,0.0037455268,0.0019010543,0.006932571
t_8769,33.45965000000001,-0.09233,0.0040411945,0.0019785496,0.0074820397
t_877,31.25877,-3.14502,0.004748661,0.0024048511,0.009030377
t_8770,33.54948000000002,-0.09233,0.0036530774,0.0018765493,0.0067601674
t_8771,33.50456,-0.09233,0.003842138,0.0019265194,0.0071124355
t_8772,33.54948000000002,-0.04741,0.003559751,0.0018516672,0.0065858443
t_8773,33.50456,-0.04741,0.0037414979,0.0018999912,0.006925066
t_8774,33.45965000000001,-0.04741,0.003932621,0.0019502416,0.0072806086
t_8775,33.639309999999995,-0.04741,0.0032228206,0.0017604978,0.005954165
t_8776,33.684230000000014,-0.04741,0.003066769,0.0017174786,0.005660404
t_8777,33.594390000000004,-0.04741,0.0033870249,0.0018052041,0.006262466
t_8778,33.684230000000014,-0.00249,0.0029914551,0.0016965164,0.00551837
t_8779,33.639309999999995,-0.00249,0.004933906,0.0030021318,0.009519956
t_878,31.124030000000005,-3.14502,0.00465333,0.0023974623,0.008859496
t_8780,33.594390000000004,-0.00249,0.0032998305,0.0017815337,0.0060988604
t_8781,33.594390000000004,0.04242,0.0032123134,0.0017576198,0.005934411
t_8782,33.639309999999995,0.04242,0.003060391,0.00171571,0.005648384
t_8783,33.684230000000014,0.04242,0.0029156993,0.0016752904,0.0053753364
t_8784,33.684230000000014,0.08734,0.0028396822,0.0016538426,0.005231647
t_8785,33.324900000000014,-0.04741,0.0045671,0.0021135567,0.008452081
t_8786,33.41472999999999,-0.04741,0.0041336515,0.002002531,0.0076532606
t_8787,33.36981,-0.04741,0.0043450063,0.0020569416,0.008043574
t_8788,33.41472999999999,-0.00249,0.004016218,0.0019720541,0.0074357395
t_8789,33.36981,-0.00249,0.0042183767,0.0020244098,0.007809908
t_879,31.168939999999992,-3.14502,0.0049858415,0.0025986745,0.009532361
t_8790,33.324900000000014,-0.00249,0.0044305082,0.0020788033,0.008201042
t_8791,33.324900000000014,0.04242,0.0042944676,0.0020439832,0.007950384
t_8792,33.41472999999999,0.04242,0.0038989282,0.0019414251,0.007218023
t_8793,33.36981,0.04242,0.0040920763,0.0019917642,0.0075763073
t_8794,33.324900000000014,0.08734,0.0054404223,0.0025952265,0.010369982
t_8795,33.45965000000001,-0.00249,0.0038236747,0.0019216663,0.0070780893
t_8796,33.54948000000002,-0.00249,0.003465875,0.001826484,0.006410209
t_8797,33.50456,-0.00249,0.0036403865,0.0018731763,0.0067364816
t_8798,33.50456,0.04242,0.0035391394,0.0018461532,0.006547308
t_8799,33.54948000000002,0.04242,0.00337176,0.0018010727,0.006233843
t_88,29.776549999999986,-3.14502,0.0019515563,0.0015091328,0.0035816457
t_880,31.168939999999992,-3.10017,0.004975849,0.0024798294,0.009474275
t_8800,33.45965000000001,0.04242,0.00371472,0.0018929078,0.0068751574
t_8801,33.45965000000001,0.08734,0.0036060219,0.001864026,0.0066723134
t_8802,33.54948000000002,0.08734,0.0032776347,0.0017754855,0.006057178
t_8803,33.50456,0.08734,0.0034380034,0.0018189778,0.0063580107
t_8804,33.54948000000002,0.13225,0.0031837926,0.0017497928,0.00588077
t_8805,33.72914,0.04242,0.0027779469,0.0016363083,0.0051148348
t_8806,33.81897000000001,0.04242,0.0025218977,0.0015623872,0.004629305
t_8807,33.77405999999999,0.04242,0.0026467608,0.0015986873,0.0048662797
t_8808,33.81897000000001,0.08734,0.002828305,0.0017649197,0.0052823247
t_8809,33.77405999999999,0.08734,0.0029301664,0.0017842079,0.0054738275
t_881,31.48335,-3.18986,0.0050869766,0.0026724045,0.009735156
t_8810,33.86389,0.08734,0.0032255268,0.0020414575,0.006116736
t_8811,33.72914,0.08734,0.0027071093,0.0016160576,0.004980677
t_8812,33.72914,0.13225,0.0026361754,0.0015956304,0.004846206
t_8813,33.81897000000001,0.13225,0.0023985468,0.0015260127,0.004394849
t_8814,33.86389,0.13225,0.0022878973,0.0014929067,0.0041842638
t_8815,31.79776000000001,-0.67621,0.053870834,0.018914107,0.08299911
t_8816,31.707930000000005,-0.67621,0.07543999,0.028773595,0.11556097
t_8817,31.79776000000001,-0.6313,0.049338363,0.016452696,0.076479115
t_8818,31.707930000000005,-0.6313,0.06896384,0.024510732,0.10648809
t_8819,31.752849999999995,-0.6313,0.073901586,0.029734325,0.11267173
t_882,31.528269999999992,-3.18986,0.0052514323,0.0028186943,0.010069723
t_8820,31.707930000000005,-0.58639,0.06594115,0.023361923,0.10209232
t_8821,31.752849999999995,-0.58639,0.058840506,0.019427529,0.09226661
t_8822,31.79776000000001,-0.58639,0.045217365,0.014493311,0.07057311
t_8823,31.752849999999995,-0.54147,0.05547605,0.017719135,0.08754223
t_8824,31.79776000000001,-0.54147,0.059735544,0.021011112,0.09347691
t_8825,31.84268,-0.6313,0.047754392,0.015669491,0.07420491
t_8826,31.97743,-0.6313,0.04172605,0.012956058,0.06552358
t_8827,31.932510000000008,-0.6313,0.043899678,0.013885252,0.06865467
t_8828,31.932510000000008,-0.58639,0.040586933,0.012523291,0.063924894
t_8829,31.84268,-0.58639,0.04381497,0.013876599,0.068565816
t_883,31.528269999999992,-3.14502,0.005239991,0.0026042417,0.010005864
t_8830,31.97743,-0.58639,0.038753442,0.011794293,0.061276685
t_8831,31.88758999999999,-0.58639,0.042293634,0.013228677,0.06638353
t_8832,31.84268,-0.54147,0.04024268,0.0123964315,0.063443735
t_8833,31.88758999999999,-0.54147,0.038981672,0.011897746,0.061625384
t_8834,31.97743,-0.54147,0.036013927,0.0107716685,0.057325393
t_8835,31.707930000000005,-0.54147,0.056801774,0.018335475,0.08940201
t_8836,31.707930000000005,-0.49656,0.050141968,0.01562614,0.07982767
t_8837,31.752849999999995,-0.49656,0.05501666,0.01819239,0.08694554
t_8838,31.79776000000001,-0.49656,0.05171372,0.016250433,0.08227992
t_8839,31.79776000000001,-0.45165,0.04066804,0.012160308,0.06564249
t_884,31.438440000000014,-3.14502,0.004586302,0.0022942396,0.008671667
t_8840,31.707930000000005,-0.45165,0.047312457,0.014405644,0.07585964
t_8841,31.752849999999995,-0.45165,0.048789144,0.014961257,0.078116275
t_8842,31.752849999999995,-0.40673,0.040228836,0.011917011,0.06528253
t_8843,31.707930000000005,-0.40673,0.040475093,0.012033194,0.06554288
t_8844,31.79776000000001,-0.40673,0.04512795,0.013904777,0.07295468
t_8845,31.932510000000008,-0.54147,0.03756001,0.01134929,0.059568048
t_8846,31.84268,-0.49656,0.037071507,0.011168197,0.058864832
t_8847,31.88758999999999,-0.49656,0.035992563,0.010767146,0.05729901
t_8848,31.932510000000008,-0.49656,0.03480267,0.010334902,0.055568006
t_8849,31.97743,-0.49656,0.0334909,0.009872508,0.05365771
t_885,31.48335,-3.14502,0.0054177106,0.00278566,0.010372809
t_8850,31.97743,-0.45165,0.031134963,0.009080763,0.050225586
t_8851,31.932510000000008,-0.45165,0.03226489,0.009454659,0.051872272
t_8852,31.84268,-0.45165,0.046174046,0.013961034,0.07438112
t_8853,31.88758999999999,-0.45165,0.03327954,0.009799661,0.05335015
t_8854,31.97743,-0.40673,0.028935395,0.0083818035,0.04701474
t_8855,31.88758999999999,-0.40673,0.050116327,0.018838998,0.080680124
t_8856,31.84268,-0.40673,0.039840396,0.011714697,0.06497052
t_8857,31.932510000000008,-0.40673,0.043628592,0.014046674,0.07098632
t_8858,31.97743,-0.36182,0.026891155,0.0077631366,0.04401972
t_8859,31.88758999999999,-0.36182,0.04503173,0.01590133,0.07334731
t_886,31.528269999999992,-3.10017,0.0052141394,0.0025173633,0.009909225
t_8860,31.932510000000008,-0.36182,0.04269265,0.014507294,0.069898985
t_8861,31.84268,-0.36182,0.039888643,0.011814173,0.065377384
t_8862,31.84268,-0.3169,0.037636783,0.011271412,0.06219468
t_8863,31.88758999999999,-0.3169,0.03783262,0.01171961,0.06261721
t_8864,31.932510000000008,-0.3169,0.04025546,0.013825281,0.066532046
t_8865,31.79776000000001,-0.36182,0.037125573,0.010836694,0.06088794
t_8866,31.707930000000005,-0.36182,0.037842758,0.011099091,0.06178089
t_8867,31.752849999999995,-0.36182,0.0423324,0.012740144,0.0689197
t_8868,31.707930000000005,-0.3169,0.035749584,0.010396884,0.05886027
t_8869,31.79776000000001,-0.3169,0.032896206,0.009529376,0.05437715
t_887,31.438440000000014,-3.10017,0.0054230653,0.0026228114,0.010344463
t_8870,31.752849999999995,-0.3169,0.03404372,0.009878545,0.056149725
t_8871,31.79776000000001,-0.27199,0.031768087,0.00918317,0.05298767
t_8872,31.707930000000005,-0.27199,0.037329815,0.011208257,0.06176368
t_8873,31.752849999999995,-0.27199,0.032074973,0.009274483,0.05336826
t_8874,31.752849999999995,-0.22707,0.031167781,0.009013261,0.052310698
t_8875,31.97743,-0.3169,0.03946126,0.013663087,0.06545397
t_8876,31.97743,-0.27199,0.033080366,0.010126273,0.05567293
t_8877,31.88758999999999,-0.27199,0.034081463,0.010175204,0.05702936
t_8878,31.932510000000008,-0.27199,0.036958728,0.012441706,0.061737783
t_8879,31.84268,-0.27199,0.032652024,0.009445544,0.05459239
t_888,31.48335,-3.10017,0.0051912204,0.0025115332,0.009865874
t_8880,31.932510000000008,-0.22707,0.036906455,0.013526757,0.062164012
t_8881,31.84268,-0.22707,0.032078173,0.009434687,0.054019526
t_8882,31.88758999999999,-0.22707,0.03434388,0.011188814,0.057798427
t_8883,31.97743,-0.22707,0.025966525,0.0075441706,0.044165347
t_8884,31.88758999999999,-0.18216,0.031154078,0.009877785,0.052982707
t_8885,32.022339999999986,-0.3169,0.040027652,0.01467881,0.066616826
t_8886,32.067260000000005,-0.27199,0.021802243,0.006332408,0.036481176
t_8887,32.022339999999986,-0.27199,0.0225475,0.006533312,0.03759514
t_8888,32.022339999999986,-0.22707,0.021015422,0.0061232084,0.035300482
t_8889,32.067260000000005,-0.22707,0.020361211,0.0059513533,0.03431471
t_889,31.48335,-3.05532,0.005846184,0.0027588783,0.011155453
t_8890,32.022339999999986,-0.18216,0.019595804,0.005752674,0.033156484
t_8891,32.067260000000005,-0.18216,0.01902037,0.005604855,0.032281853
t_8892,32.067260000000005,-0.13724,0.017773539,0.005288981,0.030374553
t_8893,32.022339999999986,-0.13724,0.018280718,0.005416791,0.031152546
t_8894,32.022339999999986,-0.09233,0.025986833,0.008696119,0.045380473
t_8895,31.707930000000005,-0.22707,0.0295585,0.008539185,0.049495988
t_8896,31.79776000000001,-0.22707,0.027491946,0.00794595,0.046148293
t_8897,31.707930000000005,-0.18216,0.03330893,0.010393883,0.056092992
t_8898,31.752849999999995,-0.18216,0.032117393,0.009789599,0.054236136
t_8899,31.79776000000001,-0.18216,0.02850008,0.00826754,0.04835919
t_89,29.686720000000008,-3.14502,0.0016976267,0.0013704443,0.0030767012
t_890,31.528269999999992,-3.05532,0.0056392313,0.002647002,0.0107294135
t_8900,31.79776000000001,-0.13724,0.0239766,0.0069937096,0.040929496
t_8901,31.707930000000005,-0.13724,0.025361665,0.0073768315,0.043194745
t_8902,31.752849999999995,-0.13724,0.029799068,0.00910381,0.05079778
t_8903,31.752849999999995,-0.09233,0.024486072,0.007181079,0.042169634
t_8904,31.79776000000001,-0.09233,0.022090606,0.0064955154,0.037988923
t_8905,31.97743,-0.18216,0.02012968,0.0058909673,0.03396489
t_8906,31.932510000000008,-0.18216,0.020658715,0.0060293204,0.03476355
t_8907,31.84268,-0.18216,0.025670325,0.0074551646,0.0436059
t_8908,31.932510000000008,-0.13724,0.019243129,0.0056619407,0.032620873
t_8909,31.88758999999999,-0.13724,0.029520838,0.00956674,0.05063666
t_891,31.393519999999995,-3.14502,0.005417226,0.0028306826,0.010380925
t_8910,31.97743,-0.13724,0.018757278,0.005537711,0.03188083
t_8911,31.84268,-0.13724,0.023130918,0.0067616925,0.03954116
t_8912,31.97743,-0.09233,0.023037193,0.006850745,0.040175628
t_8913,31.88758999999999,-0.09233,0.027045885,0.008655327,0.046826284
t_8914,31.84268,-0.09233,0.02332074,0.0068690465,0.040312663
t_8915,32.24691999999999,-0.22707,0.017485341,0.0052167065,0.029931003
t_8916,32.11216999999999,-0.22707,0.019671692,0.005772224,0.0332715
t_8917,32.15708999999998,-0.22707,0.01895649,0.00558849,0.032184485
t_8918,32.11216999999999,-0.18216,0.018411405,0.005449837,0.03135246
t_8919,32.24691999999999,-0.18216,0.016463825,0.0049630282,0.028350847
t_892,31.30368999999999,-3.14502,0.0050364886,0.0025302984,0.009613125
t_8920,32.15708999999998,-0.18216,0.017777093,0.0052898396,0.030379953
t_8921,32.202,-0.18216,0.0171256,0.005126993,0.029376091
t_8922,32.24691999999999,-0.13724,0.015498186,0.0047262264,0.026844084
t_8923,32.15708999999998,-0.13724,0.016671492,0.005014354,0.02867324
t_8924,32.202,-0.13724,0.016090611,0.0048711905,0.027770085
t_8925,32.47149999999999,-0.22707,0.013881743,0.004335451,0.024289934
t_8926,32.51641999999998,-0.22707,0.013210011,0.004174861,0.023215625
t_8927,32.42658,-0.22707,0.014574106,0.0045020147,0.025389072
t_8928,32.51641999999998,-0.18216,0.012583212,0.0040258085,0.022205727
t_8929,32.42658,-0.18216,0.013831639,0.0043234522,0.0242101
t_893,31.30368999999999,-3.10017,0.0050036977,0.0024565994,0.009505335
t_8930,32.47149999999999,-0.18216,0.0131991785,0.0041722897,0.023198254
t_8931,32.51641999999998,-0.13724,0.011976471,0.0038821406,0.021220874
t_8932,32.42658,-0.13724,0.013118287,0.0041530253,0.023068339
t_8933,32.47149999999999,-0.13724,0.012540879,0.004015776,0.022137268
t_8934,32.51641999999998,-0.09233,0.011391353,0.0037440623,0.020263972
t_8935,32.336749999999995,-0.18216,0.015134842,0.0046377913,0.026273549
t_8936,32.381669999999986,-0.18216,0.014477851,0.0044788048,0.025236769
t_8937,32.29184000000001,-0.18216,0.015798327,0.0047995215,0.027313823
t_8938,32.336749999999995,-0.13724,0.014301267,0.0044362713,0.024956945
t_8939,32.381669999999986,-0.13724,0.013706029,0.0042933775,0.024009734
t_894,31.348610000000008,-3.10017,0.0043368624,0.0021373166,0.008118564
t_8940,32.29184000000001,-0.13724,0.014900019,0.004580856,0.025903799
t_8941,32.336749999999995,-0.09233,0.013509087,0.0042462843,0.023695009
t_8942,32.29184000000001,-0.09233,0.014049607,0.004375776,0.024557244
t_8943,32.381669999999986,-0.09233,0.0129697425,0.0041176723,0.022829438
t_8944,32.336749999999995,-0.04741,0.01275748,0.0040672184,0.022487327
t_8945,32.11216999999999,-0.13724,0.017234815,0.0051542204,0.0295448
t_8946,32.24691999999999,-0.09233,0.014587582,0.0045053167,0.025410475
t_8947,32.15708999999998,-0.09233,0.01563694,0.004760111,0.027061468
t_8948,32.11216999999999,-0.09233,0.016137974,0.0048828516,0.027843952
t_8949,32.202,-0.09233,0.015118399,0.0046338364,0.026247753
t_895,31.393519999999995,-3.10017,0.0050043464,0.0024391243,0.009492902
t_8950,32.15708999999998,-0.04741,0.019743167,0.0060557146,0.035098847
t_8951,32.24691999999999,-0.04741,0.013729844,0.0042991107,0.024047807
